Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
26.08.,Torres T.,2,,,,,,0,6,44%,66% (23/35),48% (21/44),50% (5/10),48% (23/48),42% (14/33),42% (5/12),56% (44/79),46% (37/81),51% (81/160),5,0,62% (8/13),38% (5/13),50% (13/26),"['2', '2', '5', '3']",[],"['1', '1', '4', '2', '6', '4']",[],[],5.50
26.08.,Barton H.,1,,,,,,3,3,59%,52% (25/48),58% (19/33),58% (7/12),34% (12/35),52% (23/44),50% (5/10),54% (44/81),44% (35/79),49% (79/160),5,2,62% (8/13),38% (5/13),50% (13/26),"['2', '1']","['2', '0', '5', '1']","['1', '0', '4', '5']",[],[],1.12
25.08.,Torres T.,2,,,,,,2,5,62%,64% (29/45),39% (11/28),67% (6/9),42% (19/45),69% (18/26),50% (6/12),31,22,56% (5/9),55% (40/73),52% (37/71),53% (77/144),7,0,70% (7/10),55% (6/11),62% (13/21),"['1', '2', '3', '2', '6', '5']","['1', '2', '4', '3', '6', '3']",[],[],[],2.09
25.08.,Martin D.,0,,,,,,2,0,63%,58% (26/45),31% (8/26),50% (6/12),36% (16/45),61% (17/28),33% (3/9),26,37,56% (5/9),48% (34/71),45% (33/73),47% (67/144),3,1,45% (5/11),30% (3/10),38% (8/21),"['2', '0', '5', '5']","['2', '0']",[],[],[],1.69
24.08.,Torres T.,2,,,,,,2,3,55%,61% (28/46),68% (25/37),25% (1/4),38% (20/53),60% (25/42),50% (7/14),29,32,71% (12/17),64% (53/83),47% (45/95),55% (98/178),8,0,79% (11/14),50% (7/14),64% (18/28),"['2', '1', '3', '2']","['2', '2', '4', '2']","['2', '1', '4', '1', '6', '1']",[],[],2.63
24.08.,McCormick T.,1,,,,,,2,2,56%,62% (33/53),40% (17/42),50% (7/14),39% (18/46),32% (12/37),75% (3/4),22,42,58% (11/19),53% (50/95),36% (30/83),45% (80/178),2,0,50% (7/14),21% (3/14),36% (10/28),"['2', '2', '5', '5']","['1', '0']",[],[],[],1.45
21.08.,Paris T.,2,,,,,,"['2', '0', '4', '2', '6', '2']","['1', '1', '3', '3', '5', '3']",[],[],[],1.35
21.08.,Torres T.,0,,,,,,"['1', '2']","['1', '0', '3', '2']",[],[],[],2.99
20.08.,Torres T.,2,,,,,,"['1', '0', '4', '5']","['2', '2', '5', '3']",[],[],[],2.10
20.08.,Barroso Campos A.,0,,,,,,"['1', '1', '4', '2']","['2', '1']",[],[],[],1.67
14.08.,Araujo P.,2,,,,,,"['3', '1', '5', '1']","['1', '0', '3', '2', '4', '3', '5', '4']",[],[],[],20.0
14.08.,Torres T.,0,,,,,,[],"['1', '1', '3', '3', '4', '4']",[],[],[],1.67
29.07.,Maestrelli F.,2,,,,,,12,1,57%,78% (40/51),53% (20/38),33% (2/6),32% (13/41),45% (21/47),50% (5/10),29,46,77% (17/22),67% (60/89),39% (34/88),53% (94/177),8,0,73% (11/15),31% (5/16),52% (16/31),"['2', '0']","['6', '6']","['1', '0', '3', '2', '6', '3']",[],[],1.24
29.07.,Torres T.,1,,,,,,6,5,47%,68% (28/41),55% (26/47),50% (5/10),22% (11/51),47% (18/38),67% (4/6),15,34,58% (7/12),61% (54/88),33% (29/89),47% (83/177),2,2,69% (11/16),27% (4/15),48% (15/31),"['1', '2', '5', '4']","['6', '5']","['2', '2']",[],[],4.06
28.07.,Torres T.,2,,,,,,2,6,61%,71% (37/52),39% (13/33),64% (7/11),32% (18/56),46% (12/26),33% (3/9),17,35,73% (8/11),59% (50/85),37% (30/82),48% (80/167),4,0,71% (10/14),23% (3/13),48% (13/27),"['6', '4']",[],"['1', '0', '4', '3']",[],[],2.77
28.07.,Potenza L.,1,,,,,,1,5,68%,68% (38/56),54% (14/26),67% (6/9),29% (15/52),61% (20/33),36% (4/11),32,48,80% (8/10),63% (52/82),41% (35/85),52% (87/167),6,0,77% (10/13),29% (4/14),52% (14/27),[],"['2', '1', '4', '1', '6', '1']","['2', '2']",[],[],1.41
27.07.,Torres T.,2,,,,,,0,4,54%,58% (22/38),52% (17/33),38% (3/8),44% (20/45),54% (15/28),43% (6/14),16,24,100% (1/1),55% (39/71),48% (35/73),51% (74/144),8,0,58% (7/12),46% (6/13),52% (13/25),[],"['1', '1', '2', '2', '4', '2']","['1', '2', '3', '2', '6', '3']",[],[],6.40
27.07.,Bertrand R.,1,,,,,,2,5,62%,56% (25/45),46% (13/28),57% (8/14),42% (16/38),48% (16/33),63% (5/8),10,25,0% (0/0),52% (38/73),45% (32/71),49% (70/144),2,2,54% (7/13),42% (5/12),48% (12/25),"['2', '0', '4', '0']","['1', '0', '2', '1']","['2', '0']",[],[],1.14
25.07.,Potenza L.,2,,,,,,[],"['2', '1']","['2', '1', '5', '4']",[],[],1.23
25.07.,Torres T.,1,,,,,,"['2', '1', '6', '3']",[],"['2', '2']",[],[],3.81
24.07.,Torres T.,2,,,,,,"['1', '1', '3', '3', '4', '4', '6', '4']","['2', '2', '4', '2']",[],[],[],1.67
24.07.,Leote Prata V.,0,,,,,,"['1', '0', '3', '2', '4', '3']","['1', '0']",[],[],[],2.10
23.07.,Torres T.,1,,,,,,[],"['1', '0', '3', '0', '5', '0']","['1', '0']",[],[],5.00
23.07.,Added D.,1,,,,,,"['4', '2', '6', '2']",[],[],[],[],1.14
15.07.,Leote Prata V.,2,,,,,,"['2', '2']","['3', '1', '5', '1']","['1', '0', '3', '0', '6', '3']",[],[],2.00
