Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,378/266,114/66,180/127,51/44,32/24,1/5
2024,29/23,5/6,20/13,1/1,3/3,-
2023,40/24,8/4,21/11,4/3,7/4,0/2
2022,36/25,8/6,19/11,5/4,4/3,0/1
2021,42/27,4/7,19/13,9/4,9/3,1/0
2020,20/15,6/3,8/9,6/3,-,-
2019,23/30,4/5,13/16,5/6,1/3,-
2018,31/30,7/5,14/12,6/9,4/2,0/2
2017,33/25,10/3,17/13,5/6,1/3,-
2016,47/28,10/6,30/15,4/4,3/3,-
2015,52/26,28/11,18/11,6/4,-,-
2014,20/10,19/7,1/3,-,-,-
2013,5/3,5/3,-,-,-,-
