Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,29/23,11/11,18/11,0/1,-,-
2024,11/13,6/7,5/5,0/1,-,-
2023,17/10,4/4,13/6,-,-,-
2022,1/0,1/0,-,-,-,-
