Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,107/66,0/1,67/40,36/20,4/5,-
2024,20/14,0/1,14/9,3/1,3/3,-
2023,35/18,-,21/11,13/5,1/2,-
2022,34/18,-,23/8,11/10,-,-
2021,6/5,-,6/5,-,-,-
2020,11/9,-,2/5,9/4,-,-
2019,1/2,-,1/2,-,-,-
