Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,418/231,314/142,74/51,22/24,0/6,8/8
2024,44/28,32/15,5/6,7/6,0/1,-
2023,32/29,24/15,3/8,2/3,0/1,3/2
2022,37/30,25/12,6/10,4/4,0/2,2/2
2021,64/27,47/16,13/8,4/2,0/1,-
2020,15/11,5/6,8/2,2/3,-,-
2019,39/33,37/26,1/2,0/2,0/1,1/2
2018,53/27,51/23,2/2,0/1,-,0/1
2017,30/10,30/10,-,-,-,-
2016,27/11,24/9,-,1/1,-,2/1
2015,60/17,38/8,20/7,2/2,-,-
2014,17/8,1/2,16/6,-,-,-
