Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
12.10.2023,Gaubas V.,2,,,,,,"['4', '3']","['2', '1']",[],[],[],1.09
12.10.2023,Revelli G.,0,,,,,,[],[],[],[],[],6.49
11.10.2023,Revelli G.,1,,,,,,[],"['2', '0']",[],[],[],2.54
11.10.2023,Gutierrez O. J.,0,,,,,,[],[],[],[],[],1.47
07.09.2023,Ambrogi L. E.,2,,,,,,"['2', '1']","['2', '0', '4', '4']","['4', '3']",[],[],1.11
07.09.2023,Revelli G.,1,,,,,,"['2', '2', '4', '2']","['1', '2', '4', '3']",[],[],[],5.84
06.09.2023,Revelli G.,2,,,,,,"['2', '0', '4', '0', '6', '2']","['2', '0', '4', '0', '6', '4']",[],[],[],1.08
06.09.2023,Peiro Serrano A.,0,,,,,,"['1', '4']","['1', '4', '4', '5']",[],[],[],6.86
30.08.2023,Lopez Montagud C.,2,,,,,,"['1', '0', '6', '3']","['2', '0', '4', '0', '6', '2']",[],[],[],1.13
30.08.2023,Revelli G.,0,,,,,,[],"['2', '5']",[],[],[],5.64
30.08.2023,Revelli G.,2,,,,,,"['2', '0', '5', '1', '6', '2']","['2', '0', '4', '0']",[],[],[],1.08
30.08.2023,Perez I.,0,,,,,,"['2', '5']",[],[],[],[],7.20
26.07.2023,Urribarrens Ramirez I.,2,,,,,,"['1', '2', '4', '5', '6', '5']","['1', '0', '3', '0', '5', '0']",[],[],[],1.41
26.07.2023,Revelli G.,0,,,,,,"['2', '0', '5', '3']",[],[],[],[],2.73
12.07.2023,Ilagan A.,2,,,,,,"['3', '2', '5', '2']","['1', '0', '3', '0']",[],[],[],1.15
12.07.2023,Revelli G.,0,,,,,,[],[],[],[],[],4.89
04.08.2022,Barrena A.,2,,,,,,"['1', '0', '2', '1', '4', '1', '6', '1']","['3', '1']",[],[],[],1.57
04.08.2022,Revelli G.,0,,,,,,"['1', '1']",[],[],[],[],2.31
03.08.2022,Revelli G.,2,,,,,,"['1', '1', '3', '1', '5', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],-
03.08.2022,Fita Juan S.,0,,,,,,"['1', '0']",[],[],[],[],14.00
28.07.2022,Navone M.,2,,,,,,"['1', '0', '4', '3']","['2', '1', '5', '2', '6', '3']","['5', '3']",[],[],1.14
28.07.2022,Revelli G.,1,,,,,,"['2', '2', '5', '5', '7', '5']","['3', '5']",[],[],[],5.55
27.07.2022,Revelli G.,2,,,,,,"['2', '0']","['2', '2', '5', '3']","['1', '0', '4', '1', '6', '1']",[],[],3.70
27.07.2022,Gulin S.,1,,,,,,"['1', '2', '3', '2', '5', '2']","['1', '0']",[],[],[],1.26
27.10.2021,Kang K.,2,,,,,,"['2', '1']","['6', '5']",[],[],[],1.63
27.10.2021,Revelli G.,0,,,,,,[],[],[],[],[],2.24
29.07.2021,Hemery C.,2,,,,,,"['3', '2', '6', '3']","['2', '0', '5', '1']",[],[],[],1.08
29.07.2021,Revelli G.,0,,,,,,[],[],[],[],[],7.40
28.07.2021,Revelli G.,2,,,,,,"['3', '1', '5', '1']","['2', '1', '6', '5']",[],[],[],-
28.07.2021,Serra Sanchez N.,0,,,,,,[],"['3', '3']",[],[],[],-
