Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,23/29,14/20,8/8,1/1,-,-
2024,6/9,5/8,1/1,-,-,-
2023,13/14,5/6,7/7,1/1,-,-
2022,4/6,4/6,-,-,-,-
