Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,308/185,168/94,74/45,44/31,20/14,2/1
2024,32/16,17/8,9/3,3/3,3/2,-
2023,31/20,6/6,18/10,4/2,2/2,1/0
2022,17/23,2/7,13/10,1/3,1/3,-
2021,30/16,20/8,9/5,0/1,1/2,-
2020,23/10,11/4,9/3,2/2,-,1/1
2019,33/19,9/6,9/6,8/5,7/2,-
2018,30/23,11/12,3/3,10/5,6/3,-
2017,37/19,30/13,0/1,7/5,-,-
2016,43/18,36/14,1/1,6/3,-,-
2015,23/14,17/9,3/3,3/2,-,-
2014,4/3,4/3,-,-,-,-
2013,2/2,2/2,-,-,-,-
2012,3/2,3/2,-,-,-,-
