Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ITF WOMEN - SINGLES :  W75 Rancho Santa Fe,hard,header
05.10. 01:45,Jovic I.,2,6,6,,,,"['2', '1', '4', '1', '6', '1']","['3', '1', '6', '2']",[],[],[],1.41
05.10. 01:45,Knutson G.,0,1,2,,,,[],[],[],[],[],2.73
03.10. 22:35,Jovic I.,2,6,6,,,,"['2', '1', '4', '1']","['3', '2', '6', '3']",[],[],[],1.04
03.10. 22:35,Sieg M.,0,2,3,,,,[],[],[],[],[],8.75
03.10. 02:00,Jovic I.,2,4,6,6,,,[],"['1', '0', '4', '3', '5', '4']","['1', '0', '3', '0', '4', '1', '6', '1']",[],[],1.10
03.10. 02:00,Hu V.,1,6,4,1,,,"['6', '4']","['2', '2', '4', '4']","['1', '3']",[],[],5.91
ITF WOMEN - SINGLES :  W35 Berkeley,hard,header
30.09. 03:00,Jovic I.,2,6,2,6,,,"['1', '0', '4', '1', '6', '3']","['2', '4']","['2', '0', '4', '0', '5', '1']",[],[],1.47
30.09. 03:00,Mboko V.,1,3,6,3,,,"['2', '4']","['1', '0', '4', '1', '5', '2']","['1', '4', '2', '5']",[],[],2.53
29.09. 00:00,Jovic I.,2,6,6,,,,"['2', '1', '4', '1', '5', '2']","['2', '1', '4', '3', '6', '3']",[],[],[],1.18
29.09. 00:00,Osuigwe W.,0,2,3,,,,"['2', '4']","['3', '3']",[],[],[],4.38
28.09. 02:05,Jovic I.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0', '5', '1', '6', '2']","['2', '2', '4', '2']",[],[],[],1.43
28.09. 02:05,Ngounoue C.,0,2,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '5']","['1', '0']",[],[],[],2.66
27.09. 01:05,Jovic I.,2,2,7^10,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1']","['1', '2']","['2', '0', '4', '2']",[],[],1.18
27.09. 01:05,Koike E.,1,6,6^8,3,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '2', '4', '2', '6', '2']","['2', '0']","['2', '3']",[],[],4.47
26.09. 02:10,Jovic I.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '2', '1', '5', '2']","['3', '2', '4', '3', '6', '3']",[],[],[],1.08
26.09. 02:10,Penickova A.,0,2,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '1']","['3', '3']",[],[],[],6.55
GIRLS - SINGLES :  US Open (USA),hard,header
06.09. 21:40,Jovic I.,1,0,6,3,,,0,3,57%,55% (22/40),43% (13/30),50% (6/12),27% (13/48),59% (13/22),75% (3/4),6,21,50% (2/4),8,50% (35/70),37% (26/70),44% (61/140),3,50% (6/12),25% (3/12),38% (9/24),1813,[],"['3', '2', '6', '3']","['1', '1']",[],[],0
06.09. 21:40,Stojsavljevic M.,2,6,3,6,,,9,7,69%,73% (35/48),41% (9/22),25% (1/4),45% (18/40),57% (17/30),50% (6/12),36,32,86% (6/7),9,63% (44/70),50% (35/70),56% (79/140),7,75% (9/12),50% (6/12),63% (15/24),1751,"['2', '0', '4', '0', '6', '0']",[],"['1', '0', '3', '2', '6', '3']",[],[],0
05.09. 21:40,Jovic I.,2,6,6,,,,0,1,56%,67% (20/30),67% (16/24),0% (0/2),46% (21/46),46% (11/24),40% (4/10),11,29,64% (9/14),7,67% (36/54),46% (32/70),55% (68/124),3,80% (8/10),40% (4/10),60% (12/20),2551,"['1', '0', '3', '2', '5', '4']","['4', '3']",[],[],[],0
05.09. 21:40,Glozman V.,0,4,4,,,,0,4,66%,54% (25/46),54% (13/24),60% (6/10),33% (10/30),33% (8/24),100% (2/2),14,30,58% (7/12),6,54% (38/70),33% (18/54),45% (56/124),2,60% (6/10),20% (2/10),40% (8/20),3188,"['1', '1', '4', '4']",[],[],[],[],0
04.09. 20:45,Jovic I.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '0', '4', '1', '6', '1']","['3', '1', '4', '2', '6', '2']",[],[],[],0
04.09. 20:45,Zhiyenbayeva S.,0,1,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '3']","['2', '3']",[],[],[],0
03.09. 22:20,Jovic I.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '1', '3', '1', '4', '2', '6', '2']","['3', '1', '4', '4', '6', '4']",[],[],[],0
03.09. 22:20,Stankiewicz M.,0,2,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '2', '3']","['2', '3', '4', '3']",[],[],[],0
02.09. 02:45,Jovic I.,2,6,7^7,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '5', '2']","['4', '5']",[],[],[],0
02.09. 02:45,Maduzzi G.,0,2,6^2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['3', '1']",[],[],[],0
WTA - SINGLES :  US Open (USA),hard,header
29.08. 01:05,Jovic I.,1,6,4,5,,,1,3,49%,58% (32/55),49% (28/57),54% (7/13),26% (14/53),60% (32/53),38% (5/13),17,32,100% (2/2),7,54% (60/112),43% (46/106),49% (106/218),3,63% (10/16),31% (5/16),47% (15/32),2485,"['2', '0', '5', '3', '6', '4']",[],"['3', '3', '5', '5']",[],[],3.53
29.08. 01:05,Alexandrova E.,2,4,6,7,,,9,8,50%,74% (39/53),40% (21/53),62% (8/13),42% (23/55),51% (29/57),46% (6/13),45,61,91% (10/11),9,57% (60/106),46% (52/112),51% (112/218),3,69% (11/16),38% (6/16),53% (17/32),2667,"['2', '3', '4', '5']","['3', '2']","['3', '2', '4', '3', '6', '5']",[],[],1.31
27.08. 03:45,Jovic I.,2,6,6,,,,0,0,54%,69% (20/29),64% (16/25),75% (3/4),31% (13/42),70% (16/23),50% (4/8),14,15,67% (2/3),5,67% (36/54),45% (29/65),55% (65/119),4,89% (8/9),40% (4/10),63% (12/19),"['1', '0', '2', '1']","['4', '3', '6', '3']",[],[],[],4.54
27.08. 03:45,Linette M.,0,4,3,,,,5,2,65%,69% (29/42),30% (7/23),50% (4/8),31% (9/29),36% (9/25),25% (1/4),15,29,25% (1/4),5,55% (36/65),33% (18/54),45% (54/119),1,60% (6/10),11% (1/9),37% (7/19),"['1', '1']",[],[],[],[],1.21
GIRLS - SINGLES :  Wimbledon (United Kingdom),grass,header
13.07. 15:35,Jovic I.,0,5,1,,,,3,1,68%,55% (23/42),40% (8/20),33% (2/6),31% (16/52),50% (15/30),13% (1/8),18,16,60% (9/15),8,50% (31/62),38% (31/82),43% (62/144),3,56% (5/9),10% (1/10),32% (6/19),"['3', '4']",[],[],[],[],0
13.07. 15:35,Jones E.,2,7,6,,,,0,2,63%,69% (36/52),50% (15/30),88% (7/8),45% (19/42),60% (12/20),67% (4/6),31,21,71% (5/7),9,62% (51/82),50% (31/62),57% (82/144),5,90% (9/10),44% (4/9),68% (13/19),"['2', '0', '7', '5']","['2', '0', '5', '1']",[],[],[],0
12.07. 17:05,Jovic I.,2,6,6,,,,1,0,69%,83% (24/29),69% (9/13),100% (1/1),42% (25/60),64% (14/22),25% (4/16),16,8,64% (9/14),7,79% (33/42),48% (39/82),58% (72/124),3,100% (8/8),44% (4/9),71% (12/17),"['2', '1', '6', '3']","['3', '1', '6', '2']",[],[],[],0
12.07. 17:05,Kostovic T.,0,3,2,,,,2,1,73%,58% (35/60),36% (8/22),75% (12/16),17% (5/29),31% (4/13),0% (0/1),22,36,63% (5/8),4,52% (43/82),21% (9/42),42% (52/124),1,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],0
11.07. 19:15,Jovic I.,2,4,7,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0']","['1', '2', '2', '3', '6', '5']","['1', '0', '3', '0', '5', '0']",[],[],0
11.07. 19:15,Sonobe W.,1,6,5,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '3', '6', '4']","['2', '0', '3', '1']",[],[],[],0
10.07. 19:35,Jovic I.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '0', '5', '0']","['1', '2', '3', '2', '5', '2']",[],[],[],0
10.07. 19:35,Esquiva Banuls C.,0,0,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['2', '0']",[],[],[],0
08.07. 19:45,Jovic I.,2,6,7,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '1', '3', '1', '5', '1']","['4', '5', '6', '5']",[],[],[],0
08.07. 19:45,Pastikova J.,0,1,5,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0']","['5', '3']",[],[],[],0
GIRLS - SINGLES :  French Open (France),clay,header
06.06. 14:40,Jovic I.,1,7^7,4,5,,,2,1,63%,59% (44/75),48% (21/44),64% (9/14),37% (27/73),44% (26/59),19% (3/16),6,55% (65/119),40% (53/132),47% (118/251),4,71% (12/17),18% (3/17),44% (15/34),[],"['4', '5']","['2', '3', '4', '3']",[],[],0
06.06. 14:40,Samson L.,2,6^4,6,7,,,2,3,55%,63% (46/73),56% (33/59),81% (13/16),41% (31/75),52% (23/44),36% (5/14),9,60% (79/132),45% (54/119),53% (133/251),4,82% (14/17),29% (5/17),56% (19/34),[],"['4', '2', '6', '4']","['2', '0', '4', '4', '7', '5']",[],[],0
05.06. 14:35,Jovic I.,2,3,6,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['2', '0', '3', '1']","['3', '2', '5', '2']",[],[],0
05.06. 14:35,Tichackova E.,1,6,3,2,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0']","['1', '2']",[],[],[],0
04.06. 14:35,Jovic I.,2,6,7,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1', '4', '1', '6', '1']","['2', '4', '4', '4', '7', '5']",[],[],[],0
04.06. 14:35,Kotliar Y.,0,1,5,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['2', '1', '4', '1']",[],[],[],0
02.06. 18:30,Jovic I.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '0', '4', '1']","['2', '1', '4', '1']",[],[],[],0
02.06. 18:30,Jang G.,0,2,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '3']",[],[],[],[],0
ITF WOMEN - SINGLES :  W75 Zephyrhills,clay,header
12.05. 20:40,Jovic I.,0,3,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '2']",[],[],[],[],1.44
12.05. 20:40,Urhobo A.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '3', '5', '3']","['2', '1', '4', '1']",[],[],[],2.65
11.05. 21:25,Jovic I.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '1', '4', '2', '6', '2']","['5', '3']",[],[],[],1.66
11.05. 21:25,Day K.,0,2,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '3']",[],[],[],[],2.13
10.05. 22:10,Jovic I.,2,7,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '2', '6', '5']","['1', '0', '5', '4']",[],[],[],1.48
10.05. 22:10,Babos T.,0,5,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '4']","['4', '4']",[],[],[],2.53
