Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,203/149,133/89,48/28,19/26,3/6,-
2024,39/25,11/9,23/11,2/1,3/4,-
2023,57/36,44/23,10/6,3/6,0/1,-
2022,37/35,26/22,6/4,5/8,0/1,-
2021,51/32,44/23,5/4,2/5,-,-
2020,4/10,2/6,2/2,0/2,-,-
2019,7/6,4/4,-,3/2,-,-
2018,6/3,-,2/1,4/2,-,-
2017,2/2,2/2,-,-,-,-
