Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,396/274,213/124,158/124,12/9,7/9,6/8
2024,29/28,13/11,13/14,-,3/3,-
2023,63/31,37/15,21/12,5/3,-,0/1
2022,14/24,8/10,4/12,0/1,-,2/1
2021,21/21,3/6,14/12,1/1,3/2,-
2020,82/21,45/9,35/11,2/1,-,-
2019,39/26,30/18,6/7,-,-,3/1
2018,25/28,18/17,6/8,-,1/3,-
2017,37/32,29/20,7/8,-,-,1/4
2016,39/31,11/8,24/18,4/3,0/1,0/1
2015,26/21,12/8,14/13,-,-,-
2014,12/7,7/2,5/5,-,-,-
2013,8/3,-,8/3,-,-,-
2012,1/1,-,1/1,-,-,-
