Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,90/77,78/63,12/13,0/1,-,-
2024,30/15,30/15,-,-,-,-
2023,36/28,28/20,8/7,0/1,-,-
2022,13/21,11/17,2/4,-,-,-
2021,0/1,0/1,-,-,-,-
2020,5/4,5/4,-,-,-,-
2019,5/6,3/4,2/2,-,-,-
2018,1/2,1/2,-,-,-,-
