Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,98/114,41/49,45/53,0/1,-,12/11
2024,8/20,2/12,6/7,0/1,-,-
2023,31/37,7/9,12/17,-,-,12/11
2019,0/1,-,0/1,-,-,-
2018,11/15,2/5,9/10,-,-,-
2016,1/1,-,1/1,-,-,-
2012,13/14,6/8,7/6,-,-,-
2011,26/15,21/11,5/4,-,-,-
2010,2/4,1/2,1/2,-,-,-
2009,3/1,-,3/1,-,-,-
2008,3/3,2/2,1/1,-,-,-
2007,0/3,-,0/3,-,-,-
