Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,219/140,193/114,19/22,1/1,0/1,6/2
2024,14/25,12/19,0/4,-,0/1,2/1
2023,59/18,55/16,0/1,-,-,4/1
2022,33/21,28/17,5/4,-,-,-
2021,26/10,18/7,8/3,-,-,-
2019,16/8,14/5,1/2,1/1,-,-
2018,5/4,5/3,0/1,-,-,-
2017,14/10,10/7,4/3,-,-,-
2016,11/14,10/10,1/4,-,-,-
2015,17/14,17/14,-,-,-,-
2014,16/10,16/10,-,-,-,-
2013,4/3,4/3,-,-,-,-
2012,4/3,4/3,-,-,-,-
