Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,28/30,1/2,25/22,2/5,0/1,-
2024,5/8,1/2,3/3,1/2,0/1,-
2023,6/6,-,6/5,0/1,-,-
2022,7/6,-,6/5,1/1,-,-
2021,4/4,-,4/4,-,-,-
2019,5/3,-,5/2,0/1,-,-
2018,0/1,-,0/1,-,-,-
2017,1/2,-,1/2,-,-,-
