Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

ITF MEN - SINGLES :  M25 Nakhon Si Thammarat 2 (Thailand),hard,header
19.11.2023,Moriya H.,1,7,3,4,,,1,2,57%,72% (42/58),42% (18/43),56% (5/9),29% (23/80),58% (19/33),25% (3/12),5,59% (60/101),37% (42/113),48% (102/214),3,73% (11/15),19% (3/16),45% (14/31),"['1', '0', '3', '4', '6', '5']",[],[],[],[],2.18
19.11.2023,Fonio G.,2,5,6,6,,,7,1,71%,71% (57/80),42% (14/33),75% (9/12),28% (16/58),58% (25/43),44% (4/9),9,63% (71/113),41% (41/101),52% (112/214),3,81% (13/16),27% (4/15),55% (17/31),"['1', '1', '4', '2']","['2', '0']","['5', '4']",[],[],1.64
CHALLENGER MEN - SINGLES :  Kobe (Japan) - Qualification,hard,header
12.11.2023,Moriya H.,0,5,2,,,,2,2,55%,74% (26/35),41% (12/29),50% (3/6),19% (7/37),41% (9/22),0% (0/0),4,59% (38/64),27% (16/59),44% (54/123),1,70% (7/10),0% (0/10),35% (7/20),[],[],[],[],[],1.93
12.11.2023,Fonio G.,2,7,6,,,,7,3,63%,81% (30/37),59% (13/22),0% (0/0),26% (9/35),59% (17/29),50% (3/6),8,73% (43/59),41% (26/64),56% (69/123),3,100% (10/10),30% (3/10),65% (13/20),"['7', '5']","['3', '1', '6', '2']",[],[],[],1.80
CHALLENGER MEN - SINGLES :  Matsuyama (Japan),hard,header
07.11.2023,Moriya H.,0,4,4,,,,0,0,65%,54% (19/35),58% (11/19),20% (1/5),24% (10/42),68% (13/19),33% (2/6),5,56% (30/54),38% (23/61),46% (53/115),3,60% (6/10),20% (2/10),40% (8/20),"['2', '2']","['2', '0']",[],[],[],3.00
07.11.2023,Hassan B.,2,6,6,,,,8,3,69%,76% (32/42),32% (6/19),67% (4/6),46% (16/35),42% (8/19),80% (4/5),7,62% (38/61),44% (24/54),54% (62/115),5,80% (8/10),40% (4/10),60% (12/20),"['2', '1', '5', '4']","['3', '4', '5', '4']",[],[],[],1.36
CHALLENGER MEN - SINGLES :  Matsuyama (Japan) - Qualification,hard,header
06.11.2023,Moriya H.,2,1,6,6,,,0,1,64%,54% (25/46),62% (16/26),64% (7/11),44% (20/45),59% (17/29),55% (6/11),17,57% (41/72),50% (37/74),53% (78/146),8,64% (7/11),50% (6/12),57% (13/23),[],"['3', '1', '5', '3']","['1', '0', '3', '0', '5', '0', '6', '1']",[],[],2.29
06.11.2023,Bai Y.,1,6,3,1,,,10,1,61%,56% (25/45),41% (12/29),45% (5/11),46% (21/46),38% (10/26),36% (4/11),8,50% (37/74),43% (31/72),47% (68/146),5,50% (6/12),36% (4/11),43% (10/23),"['3', '1', '5', '1']","['2', '3']","['1', '5']",[],[],1.58
05.11.2023,Moriya H.,2,6,6,,,,2,0,60%,88% (23/26),76% (13/17),0% (0/0),46% (16/35),43% (12/28),50% (3/6),7,84% (36/43),44% (28/63),60% (64/106),5,100% (9/9),33% (3/9),67% (12/18),"['2', '1', '4', '1']","['5', '4']",[],[],[],0
05.11.2023,Nakamura G.,0,2,4,,,,2,2,56%,54% (19/35),57% (16/28),50% (3/6),12% (3/26),24% (4/17),0% (0/0),4,56% (35/63),16% (7/43),40% (42/106),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],0
CHALLENGER MEN - SINGLES :  Sydney (Australia),hard,header
02.11.2023,Moriya H.,0,1,2,,,,0,1,57%,58% (14/24),17% (3/18),55% (6/11),31% (8/26),23% (3/13),100% (1/1),4,40% (17/42),28% (11/39),35% (28/81),1,29% (2/7),13% (1/8),20% (3/15),[],"['1', '1']",[],[],[],2.08
02.11.2023,Noguchi R.,2,6,6,,,,1,0,67%,69% (18/26),77% (10/13),0% (0/1),42% (10/24),83% (15/18),45% (5/11),9,72% (28/39),60% (25/42),65% (53/81),4,88% (7/8),71% (5/7),80% (12/15),"['2', '0', '5', '1']","['1', '0', '2', '1', '4', '1']",[],[],[],1.70
31.10.2023,Moriya H.,2,6,7^10,,,,1,0,71%,67% (33/49),55% (11/20),33% (2/6),43% (17/40),53% (16/30),71% (5/7),6,64% (44/69),47% (33/70),55% (77/139),4,64% (7/11),50% (5/10),57% (12/21),"['2', '0', '4', '0', '5', '3']","['2', '3', '4', '3']",[],[],[],2.06
31.10.2023,Nakagawa N.,0,3,6^8,,,,6,2,57%,58% (23/40),47% (14/30),29% (2/7),33% (16/49),45% (9/20),67% (4/6),6,53% (37/70),36% (25/69),45% (62/139),3,50% (5/10),36% (4/11),43% (9/21),"['1', '4', '3', '4']","['3', '1', '5', '5']",[],[],[],1.70
CHALLENGER MEN - SINGLES :  Sydney (Australia) - Qualification,hard,header
30.10.2023,Moriya H.,2,6^3,6,6,,,2,1,58%,61% (38/62),55% (24/44),55% (6/11),41% (20/49),57% (29/51),57% (8/14),9,58% (62/106),49% (49/100),54% (111/206),5,67% (10/15),53% (8/15),60% (18/30),"['2', '0', '3', '3', '5', '5']","['2', '3', '4', '3', '6', '3']","['2', '2', '4', '2']",[],[],1.85
30.10.2023,Ly Nam H.,1,7^7,3,3,,,3,5,49%,59% (29/49),43% (22/51),43% (6/14),39% (24/62),45% (20/44),45% (5/11),7,51% (51/100),42% (44/106),46% (95/206),3,47% (7/15),33% (5/15),40% (12/30),"['1', '2', '3', '2', '4', '3']","['3', '1']","['1', '0']",[],[],1.88
29.10.2023,Moriya H.,2,6,3,6,,,2,3,61%,73% (37/51),58% (19/33),60% (3/5),21% (11/52),57% (20/35),33% (3/9),5,67% (56/84),36% (31/87),51% (87/171),3,86% (12/14),21% (3/14),54% (15/28),"['3', '1']",[],"['2', '0', '6', '4']",[],[],1.28
29.10.2023,Court J.,1,3,6,4,,,13,10,60%,79% (41/52),43% (15/35),67% (6/9),27% (14/51),42% (14/33),40% (2/5),4,64% (56/87),33% (28/84),49% (84/171),3,79% (11/14),14% (2/14),46% (13/28),[],"['5', '3']","['4', '5']",[],[],3.49
CHALLENGER MEN - SINGLES :  Playford 2 (Australia),hard,header
27.10.2023,Moriya H.,1,6,2,4,,,0,2,70%,65% (39/60),46% (12/26),50% (4/8),24% (14/59),64% (9/14),33% (2/6),10,59% (51/86),32% (23/73),47% (74/159),3,71% (10/14),14% (2/14),43% (12/28),"['1', '0', '4', '3']",[],[],[],[],6.35
27.10.2023,Duckworth J.,2,4,6,6,,,8,0,81%,76% (45/59),36% (5/14),67% (4/6),35% (21/60),54% (14/26),50% (4/8),11,68% (50/73),41% (35/86),53% (85/159),5,86% (12/14),29% (4/14),57% (16/28),"['1', '1']","['4', '2', '6', '2']","['6', '4']",[],[],1.11
26.10.2023,Moriya H.,2,7,4,6,,,1,2,69%,61% (46/75),56% (19/34),70% (7/10),41% (28/69),51% (18/35),36% (5/14),5,60% (65/109),44% (46/104),52% (111/213),3,80% (12/15),33% (5/15),57% (17/30),"['2', '2', '7', '5']","['3', '5']","['3', '1', '6', '2']",[],[],2.49
26.10.2023,Noguchi R.,1,5,6,2,,,0,2,66%,59% (41/69),49% (17/35),64% (9/14),39% (29/75),44% (15/34),30% (3/10),5,56% (58/104),40% (44/109),48% (102/213),3,67% (10/15),20% (3/15),43% (13/30),"['1', '0']","['1', '0', '4', '1']",[],[],[],1.50
23.10.2023,Moriya H.,2,7^7,6,,,,1,0,65%,72% (31/43),65% (15/23),50% (1/2),27% (10/37),45% (9/20),75% (3/4),7,70% (46/66),33% (19/57),53% (65/123),7,90% (9/10),30% (3/10),60% (12/20),[],"['2', '0', '4', '0', '6', '2']",[],[],[],3.34
23.10.2023,Sweeny D.,0,6^5,2,,,,3,2,65%,73% (27/37),55% (11/20),25% (1/4),28% (12/43),35% (8/23),50% (1/2),5,67% (38/57),30% (20/66),47% (58/123),2,70% (7/10),10% (1/10),40% (8/20),[],"['2', '5']",[],[],[],1.30
ATP - SINGLES :  Tokyo (Japan) - Qualification,hard,header
14.10.2023,Moriya H.,1,4,7,3,,,3,6,70%,67% (46/69),45% (13/29),50% (4/8),27% (16/59),50% (25/50),15% (2/13),5,60% (59/98),38% (41/109),48% (100/207),3,75% (12/16),13% (2/15),45% (14/31),"['3', '1']","['7', '5']",[],[],[],6.51
14.10.2023,Rodionov J.,2,6,5,6,,,10,3,54%,73% (43/59),50% (25/50),85% (11/13),33% (23/69),55% (16/29),50% (4/8),7,62% (68/109),40% (39/98),52% (107/207),5,87% (13/15),25% (4/16),55% (17/31),"['3', '4', '5', '4']",[],"['4', '3', '6', '3']",[],[],1.11
CHALLENGER MEN - SINGLES :  Shenzhen 2 (China) - Qualification,hard,header
10.10.2023,Moriya H.,1,7^8,5,3,,,0,7,65%,68% (62/91),40% (19/48),76% (13/17),23% (16/69),47% (17/36),17% (1/6),5,58% (81/139),31% (33/105),47% (114/244),3,76% (13/17),6% (1/16),42% (14/33),[],"['3', '3']",[],[],[],2.41
10.10.2023,Te R.,2,6^6,7,6,,,13,1,66%,77% (53/69),53% (19/36),83% (5/6),32% (29/91),60% (29/48),24% (4/17),6,69% (72/105),42% (58/139),53% (130/244),5,94% (15/16),24% (4/17),58% (19/33),[],"['3', '2', '6', '5']","['1', '0', '6', '3']",[],[],1.53
09.10.2023,Moriya H.,2,6^4,7^7,6,,,6,4,56%,71% (50/70),52% (29/56),60% (6/10),29% (15/52),53% (28/53),71% (5/7),12,63% (79/126),41% (43/105),53% (122/231),4,76% (13/17),31% (5/16),55% (18/33),"['3', '1']","['4', '5', '6', '5']","['1', '1', '3', '1']",[],[],1.64
09.10.2023,Mo Y. C.,1,7^7,6^4,3,,,7,1,50%,71% (37/52),47% (25/53),29% (2/7),29% (20/70),48% (27/56),40% (4/10),6,59% (62/105),37% (47/126),47% (109/231),3,69% (11/16),24% (4/17),45% (15/33),"['2', '3']","['3', '1', '6', '6']","['1', '0']",[],[],2.19
ATP - SINGLES :  Shanghai (China) - Qualification,hard,header
02.10.2023,Moriya H.,0,3,2,,,,0,3,62%,55% (23/42),54% (14/26),77% (10/13),16% (5/31),48% (10/21),0% (0/2),12,17,75% (9/12),4,54% (37/68),29% (15/52),43% (52/120),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],5.23
02.10.2023,Atmane T.,2,6,6,,,,11,2,60%,84% (26/31),52% (11/21),100% (2/2),45% (19/42),46% (12/26),23% (3/13),23,16,50% (2/4),6,71% (37/52),46% (31/68),57% (68/120),5,100% (9/9),38% (3/8),71% (12/17),"['4', '2']","['1', '0', '3', '0']",[],[],[],1.14
ATP - SINGLES :  Chengdu (China) - Qualification,hard,header
19.09.2023,Moriya H.,0,5,3,,,,2,3,56%,58% (21/36),46% (13/28),58% (7/12),38% (16/42),43% (12/28),50% (3/6),23,9,67% (6/9),9,53% (34/64),40% (28/70),46% (62/134),5,50% (5/10),27% (3/11),38% (8/21),"['2', '5', '4', '5']","['1', '2']",[],[],[],2.17
19.09.2023,Noguchi R.,2,7,6,,,,4,0,60%,62% (26/42),57% (16/28),50% (3/6),42% (15/36),54% (15/28),42% (5/12),18,5,67% (2/3),8,60% (42/70),47% (30/64),54% (72/134),5,73% (8/11),50% (5/10),62% (13/21),"['2', '0', '4', '0', '7', '5']","['2', '0', '5', '3']",[],[],[],1.65
CHALLENGER MEN - SINGLES :  Guangzhou (China),hard,header
12.09.2023,Moriya H.,1,3,6,4,,,3,8,51%,74% (29/39),43% (16/37),64% (7/11),39% (21/54),46% (17/37),36% (4/11),11,59% (45/76),42% (38/91),50% (83/167),5,69% (9/13),29% (4/14),48% (13/27),"['1', '0']","['1', '1', '4', '2', '6', '2']",[],[],[],2.57
12.09.2023,Saville L.,2,6,2,6,,,8,7,59%,61% (33/54),54% (20/37),64% (7/11),26% (10/39),57% (21/37),36% (4/11),10,58% (53/91),41% (31/76),50% (84/167),4,71% (10/14),31% (4/13),52% (14/27),"['2', '2', '5', '3']","['1', '0']","['4', '3']",[],[],1.47
CHALLENGER MEN - SINGLES :  Shanghai (China),hard,header
05.09.2023,Moriya H.,0,1,2,,,,1,3,53%,43% (10/23),30% (6/20),17% (1/6),27% (8/30),41% (7/17),100% (1/1),4,37% (16/43),32% (15/47),34% (31/90),2,29% (2/7),13% (1/8),20% (3/15),[],"['1', '1']",[],[],[],2.13
05.09.2023,Giustino L.,2,6,6,,,,5,2,64%,73% (22/30),59% (10/17),0% (0/1),57% (13/23),70% (14/20),83% (5/6),8,68% (32/47),63% (27/43),66% (59/90),5,88% (7/8),71% (5/7),80% (12/15),"['2', '0', '5', '1']","['1', '0', '3', '2', '5', '2']",[],[],[],1.67
CHALLENGER MEN - SINGLES :  Granby (Canada),hard,header
18.07.2023,Moriya H.,1,4,7,2,,,3,6,63%,73% (45/62),41% (15/37),63% (5/8),28% (15/53),35% (13/37),20% (1/5),5,61% (60/99),31% (28/90),47% (88/189),3,80% (12/15),7% (1/15),43% (13/30),[],"['7', '5']",[],[],[],4.22
18.07.2023,Kudla D.,2,6,5,6,,,5,0,59%,72% (38/53),65% (24/37),80% (4/5),27% (17/62),59% (22/37),38% (3/8),6,69% (62/90),39% (39/99),53% (101/189),5,93% (14/15),20% (3/15),57% (17/30),"['5', '4']",[],"['3', '2', '5', '2']",[],[],1.20
CHALLENGER MEN - SINGLES :  Chicago (USA) - Qualification,hard,header
09.07.2023,Moriya H.,0,2,3,,,,0,3,65%,60% (21/35),42% (8/19),63% (5/8),29% (10/34),27% (6/22),0% (0/0),4,54% (29/54),29% (16/56),41% (45/110),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.41
09.07.2023,Kingsley C.,2,6,6,,,,9,2,61%,71% (24/34),73% (16/22),0% (0/0),40% (14/35),58% (11/19),38% (3/8),9,71% (40/56),46% (25/54),59% (65/110),7,100% (9/9),38% (3/8),71% (12/17),"['4', '2', '6', '2']","['2', '0']",[],[],[],1.53
CHALLENGER MEN - SINGLES :  Bloomfield Hills (USA) - Qualification,hard,header
03.07.2023,Moriya H.,0,3,1,,,,3,2,66%,48% (13/27),64% (9/14),33% (2/6),20% (6/30),23% (3/13),0% (0/0),4,54% (22/41),21% (9/43),37% (31/84),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.73
03.07.2023,Kingsley C.,2,6,6,,,,5,0,70%,80% (24/30),77% (10/13),0% (0/0),52% (14/27),36% (5/14),67% (4/6),11,79% (34/43),46% (19/41),63% (53/84),4,100% (8/8),50% (4/8),75% (12/16),"['4', '2']","['1', '0', '4', '1', '6', '1']",[],[],[],2.00
ITF MEN - SINGLES :  M25 Nakhon Si Thammarat (Thailand),hard,header
ITF MEN - SINGLES :  M25 Jakarta 5 (Indonesia),hard,header
ITF MEN - SINGLES :  M25 Jakarta 4 (Indonesia),hard,header
CHALLENGER MEN - SINGLES :  Busan (South Korea),hard,header
09.05.2023,Moriya H.,1,7^7,2,5,,,3,5,57%,61% (38/62),45% (21/47),65% (11/17),25% (16/64),51% (23/45),25% (3/12),5,54% (59/109),36% (39/109),45% (98/218),3,63% (10/16),19% (3/16),41% (13/32),"['4', '4']","['1', '0']","['3', '4']",[],[],2.82
09.05.2023,Shimabukuro S.,2,6^2,6,7,,,8,6,59%,75% (48/64),49% (22/45),75% (9/12),39% (24/62),55% (26/47),35% (6/17),9,64% (70/109),46% (50/109),55% (120/218),7,81% (13/16),38% (6/16),59% (19/32),"['1', '0']","['1', '1', '4', '2', '6', '2']","['2', '0', '7', '5']",[],[],1.40
CHALLENGER MEN - SINGLES :  Busan (South Korea) - Qualification,hard,header
08.05.2023,Moriya H.,2,6,6,,,,2,5,50%,74% (23/31),52% (16/31),60% (3/5),38% (14/37),50% (11/22),50% (4/8),9,63% (39/62),42% (25/59),53% (64/121),3,80% (8/10),40% (4/10),60% (12/20),"['2', '2', '6', '4']","['3', '1', '6', '4']",[],[],[],1.48
08.05.2023,Ochi M.,0,4,4,,,,7,5,63%,62% (23/37),50% (11/22),50% (4/8),26% (8/31),48% (15/31),40% (2/5),5,58% (34/59),37% (23/62),47% (57/121),2,60% (6/10),20% (2/10),40% (8/20),"['1', '0']","['2', '3']",[],[],[],2.54
07.05.2023,Moriya H.,2,7^8,6,,,,2,2,54%,76% (28/37),50% (16/32),67% (4/6),55% (22/40),52% (16/31),63% (5/8),9,64% (44/69),54% (38/71),59% (82/140),7,78% (7/9),56% (5/9),67% (12/18),"['2', '0', '3', '3']","['1', '0', '3', '0', '5', '0']",[],[],[],2.24
07.05.2023,Lee D. H.,0,6^6,0,,,,0,3,56%,45% (18/40),48% (15/31),38% (3/8),24% (9/37),50% (16/32),33% (2/6),3,46% (33/71),36% (25/69),41% (58/140),3,44% (4/9),22% (2/9),33% (6/18),"['1', '2', '3', '2']",[],[],[],[],1.59
CHALLENGER MEN - SINGLES :  Gwangju (South Korea) - Qualification,hard,header
01.05.2023,Moriya H.,0,3,6^6,,,,0,6,70%,63% (45/71),42% (13/31),67% (6/9),24% (10/42),40% (10/25),50% (2/4),9,57% (58/102),30% (20/67),46% (78/169),5,70% (7/10),18% (2/11),43% (9/21),[],"['3', '5', '5', '5']",[],[],[],2.87
01.05.2023,Jung J.,2,6,7^8,,,,3,2,63%,76% (32/42),60% (15/25),50% (2/4),37% (26/71),58% (18/31),33% (3/9),7,70% (47/67),43% (44/102),54% (91/169),5,82% (9/11),30% (3/10),57% (12/21),"['3', '1']","['1', '0', '3', '0']",[],[],[],1.39
30.04.2023,Moriya H.,2,7,6,,,,0,0,57%,66% (19/29),86% (19/22),50% (1/2),44% (17/39),43% (9/21),44% (4/9),8,75% (38/51),43% (26/60),58% (64/111),3,90% (9/10),40% (4/10),65% (13/20),"['3', '2', '6', '5']","['2', '1', '5', '2']",[],[],[],1.55
30.04.2023,Mochizuki Y.,0,5,2,,,,4,4,65%,56% (22/39),57% (12/21),56% (5/9),34% (10/29),14% (3/22),50% (1/2),5,57% (34/60),25% (13/51),42% (47/111),2,60% (6/10),10% (1/10),35% (7/20),"['5', '5']",[],[],[],[],2.36
CHALLENGER MEN - SINGLES :  Seoul (South Korea) - Qualification,hard,header
23.04.2023,Moriya H.,0,2,2,,,,0,5,54%,58% (18/31),38% (10/26),56% (5/9),15% (4/27),43% (10/23),0% (0/0),4,49% (28/57),28% (14/50),39% (42/107),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.67
23.04.2023,Nam Ji S.,2,6,6,,,,7,1,54%,85% (23/27),57% (13/23),0% (0/0),42% (13/31),62% (16/26),44% (4/9),7,72% (36/50),51% (29/57),61% (65/107),7,100% (8/8),50% (4/8),75% (12/16),"['3', '2', '5', '2']","['1', '0', '5', '2']",[],[],[],2.13
ITF MEN - SINGLES :  M25 Kashiwa (Japan),hard,header
ITF MEN - SINGLES :  M25 Tsukuba (Japan),hard,header
CHALLENGER MEN - SINGLES :  Pune (India),hard,header
28.02.2023,Moriya H.,0,3,4,,,,1,2,70%,58% (26/45),53% (10/19),63% (5/8),13% (4/30),50% (11/22),100% (1/1),4,56% (36/64),29% (15/52),44% (51/116),2,67% (6/9),10% (1/10),37% (7/19),"['1', '4']",[],[],[],[],3.72
28.02.2023,Medjedovic H.,2,6,6,,,,10,2,58%,87% (26/30),50% (11/22),0% (0/1),42% (19/45),47% (9/19),38% (3/8),6,71% (37/52),44% (28/64),56% (65/116),4,90% (9/10),33% (3/9),63% (12/19),"['2', '0', '4', '0']","['4', '3']",[],[],[],1.25
CHALLENGER MEN - SINGLES :  Bengaluru (India) - Qualification,hard,header
20.02.2023,Moriya H.,0,1,3,,,,0,4,55%,57% (16/28),39% (9/23),33% (2/6),4% (1/23),43% (9/21),0% (0/0),3,49% (25/51),23% (10/44),37% (35/95),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.64
20.02.2023,McCabe J.,2,6,6,,,,9,2,52%,96% (22/23),57% (12/21),0% (0/0),43% (12/28),61% (14/23),67% (4/6),7,77% (34/44),51% (26/51),63% (60/95),5,100% (8/8),50% (4/8),75% (12/16),"['2', '0', '4', '0']","['1', '0', '6', '3']",[],[],[],1.45
19.02.2023,Moriya H.,2,7,6,,,,5,3,46%,73% (19/26),53% (16/30),33% (1/3),32% (8/25),61% (22/36),71% (5/7),11,63% (35/56),49% (30/61),56% (65/117),4,80% (8/10),50% (5/10),65% (13/20),"['2', '3', '4', '3', '6', '5']","['2', '1', '5', '2']",[],[],[],1.54
19.02.2023,Rawat S.,0,5,2,,,,4,5,41%,68% (17/25),39% (14/36),29% (2/7),27% (7/26),47% (14/30),67% (2/3),6,51% (31/61),38% (21/56),44% (52/117),2,50% (5/10),20% (2/10),35% (7/20),"['3', '1', '5', '5']",[],[],[],[],2.39
CHALLENGER MEN - SINGLES :  Burnie (Australia),hard,header
02.02.2023,Moriya H.,1,6^2,7^7,6^5,,,0,4,74%,63% (59/93),45% (15/33),62% (8/13),38% (33/87),47% (23/49),63% (5/8),6,59% (74/126),41% (56/136),50% (130/262),3,72% (13/18),28% (5/18),50% (18/36),"['2', '3']","['6', '6']","['1', '0', '2', '1', '4', '5']",[],[],1.57
02.02.2023,Sekulic P.,2,7^7,6^4,7^7,,,7,3,64%,62% (54/87),53% (26/49),38% (3/8),37% (34/93),55% (18/33),38% (5/13),7,59% (80/136),41% (52/126),50% (132/262),4,72% (13/18),28% (5/18),50% (18/36),"['2', '0']","['6', '5']","['1', '1', '3', '3', '5', '3']",[],[],2.32
31.01.2023,Moriya H.,2,6,6,,,,3,3,67%,72% (33/46),35% (8/23),82% (9/11),54% (21/39),53% (8/15),71% (5/7),5,59% (41/69),54% (29/54),57% (70/123),4,78% (7/9),56% (5/9),67% (12/18),"['4', '2']","['2', '1', '4', '1', '5', '2', '6', '3']",[],[],[],1.45
31.01.2023,Sumizawa D.,0,3,3,,,,1,1,72%,46% (18/39),47% (7/15),29% (2/7),28% (13/46),65% (15/23),18% (2/11),3,46% (25/54),41% (28/69),43% (53/123),1,44% (4/9),22% (2/9),33% (6/18),[],"['2', '4', '3', '5']",[],[],[],2.63
CHALLENGER MEN - SINGLES :  Nonthaburi 3 (Thailand),hard,header
17.01.2023,Moriya H.,0,0,4,,,,0,2,76%,51% (18/35),55% (6/11),0% (0/4),22% (8/37),50% (9/18),0% (0/2),4,52% (24/46),31% (17/55),41% (41/101),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.67
17.01.2023,Hassan B.,2,6,6,,,,11,0,67%,78% (29/37),50% (9/18),100% (2/2),49% (17/35),45% (5/11),100% (4/4),8,69% (38/55),48% (22/46),59% (60/101),6,100% (8/8),50% (4/8),75% (12/16),"['1', '0', '3', '0', '5', '0']","['5', '4']",[],[],[],1.44
CHALLENGER MEN - SINGLES :  Nonthaburi 2 (Thailand),hard,header
09.01.2023,Moriya H.,0,1,2,,,,2,3,63%,62% (18/29),35% (6/17),20% (1/5),31% (12/39),36% (4/11),0% (0/2),5,52% (24/46),32% (16/50),42% (40/96),1,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],2.57
09.01.2023,Gengel M.,2,6,6,,,,7,0,78%,69% (27/39),64% (7/11),100% (2/2),38% (11/29),65% (11/17),80% (4/5),6,68% (34/50),48% (22/46),58% (56/96),3,100% (8/8),57% (4/7),80% (12/15),"['2', '0', '5', '1']","['2', '1', '5', '2']",[],[],[],1.47
CHALLENGER MEN - SINGLES :  Nonthaburi (Thailand),hard,header
02.01.2023,Moriya H.,0,3,2,,,,3,4,65%,50% (23/46),56% (14/25),71% (10/14),38% (12/32),27% (6/22),25% (1/4),6,51% (36/70),33% (18/54),44% (54/124),2,50% (4/8),11% (1/9),29% (5/17),"['1', '4']",[],[],[],[],2.08
02.01.2023,Hsu Y. H.,2,6,6,,,,10,0,59%,63% (20/32),73% (16/22),75% (3/4),50% (23/46),44% (11/25),29% (4/14),5,67% (36/54),49% (34/70),56% (70/124),5,89% (8/9),50% (4/8),71% (12/17),"['2', '0', '4', '0']","['2', '1', '4', '1']",[],[],[],1.70
CHALLENGER MEN - SINGLES :  Yokkaichi (Japan),hard,header
22.11.2022,Moriya H.,0,5,1,,,,0,7,60%,63% (26/41),33% (9/27),50% (4/8),26% (10/39),43% (6/14),100% (1/1),4,51% (35/68),30% (16/53),42% (51/121),3,63% (5/8),10% (1/10),33% (6/18),"['3', '4']",[],[],[],[],1.49
22.11.2022,Hazawa S.,2,7,6,,,,5,0,74%,74% (29/39),57% (8/14),0% (0/1),37% (15/41),67% (18/27),50% (4/8),6,70% (37/53),49% (33/68),58% (70/121),7,90% (9/10),38% (3/8),67% (12/18),"['2', '0', '7', '5']","['2', '0', '4', '0']",[],[],[],2.50
CHALLENGER MEN - SINGLES :  Kobe (Japan),hard,header
15.11.2022,Moriya H.,0,4,3,,,,2,3,68%,62% (24/39),61% (11/18),40% (2/5),12% (4/33),38% (6/16),0% (0/2),5,61% (35/57),20% (10/49),42% (45/106),1,70% (7/10),0% (0/9),37% (7/19),[],[],[],[],[],1.46
15.11.2022,Imai S.,2,6,6,,,,8,1,67%,88% (29/33),63% (10/16),100% (2/2),38% (15/39),39% (7/18),60% (3/5),7,80% (39/49),39% (22/57),58% (61/106),3,100% (9/9),30% (3/10),63% (12/19),"['3', '2']","['3', '2', '6', '3']",[],[],[],2.60
CHALLENGER MEN - SINGLES :  Matsuyama (Japan),hard,header
09.11.2022,Moriya H.,1,6,5,1,,,1,5,65%,65% (36/55),41% (12/29),56% (5/9),39% (21/54),43% (17/40),23% (3/13),9,57% (48/84),40% (38/94),48% (86/178),3,69% (9/13),23% (3/13),46% (12/26),"['2', '0', '5', '1']","['2', '1']",[],[],[],2.72
09.11.2022,Wu Tung-Lin,2,1,7,6,,,10,3,57%,61% (33/54),58% (23/40),77% (10/13),35% (19/55),59% (17/29),44% (4/9),9,60% (56/94),43% (36/84),52% (92/178),5,77% (10/13),31% (4/13),54% (14/26),[],"['2', '2', '7', '5']","['3', '1', '5', '1']",[],[],1.45
07.11.2022,Moriya H.,2,6,6,,,,1,2,58%,72% (18/25),50% (9/18),75% (3/4),67% (14/21),67% (12/18),75% (6/8),5,63% (27/43),67% (26/39),65% (53/82),10,86% (6/7),86% (6/7),86% (12/14),"['1', '0', '2', '1', '4', '1', '6', '1']","['2', '0', '4', '0']",[],[],[],1.01
07.11.2022,Kusuhara Y.,0,1,1,,,,1,4,54%,33% (7/21),33% (6/18),25% (2/8),28% (7/25),50% (9/18),25% (1/4),7,33% (13/39),37% (16/43),35% (29/82),1,14% (1/7),14% (1/7),14% (2/14),"['1', '1']",[],[],[],[],12.50
CHALLENGER MEN - SINGLES :  Yokohama (Japan),hard,header
01.11.2022,Moriya H.,1,6^7,6,4,,,1,2,55%,69% (33/48),59% (23/39),40% (2/5),38% (21/56),48% (24/50),28% (5/18),7,64% (56/87),42% (45/106),52% (101/193),7,79% (11/14),36% (5/14),57% (16/28),"['4', '3']","['2', '0', '4', '0', '6', '0']","['4', '4']",[],[],1.51
01.11.2022,Jianu F. C.,2,7^9,0,6,,,4,4,53%,63% (35/56),52% (26/50),72% (13/18),31% (15/48),41% (16/39),60% (3/5),6,58% (61/106),36% (31/87),48% (92/193),2,64% (9/14),21% (3/14),43% (12/28),"['4', '4']",[],"['4', '3', '5', '4']",[],[],2.46
CHALLENGER MEN - SINGLES :  Busan (South Korea),hard,header
