Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,344/198,296/147,38/38,6/4,3/8,1/1
2024,27/24,20/12,6/8,-,1/3,0/1
2023,39/29,26/14,8/11,3/2,1/2,1/0
2022,54/33,49/25,4/5,1/1,0/2,-
2021,64/29,63/26,0/2,-,1/1,-
2020,26/15,24/13,0/1,2/1,-,-
2019,64/27,48/19,16/8,-,-,-
2018,44/23,40/20,4/3,-,-,-
2017,17/11,17/11,-,-,-,-
2016,3/3,3/3,-,-,-,-
2015,0/2,0/2,-,-,-,-
2014,6/2,6/2,-,-,-,-
