Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ITF WOMEN - SINGLES :  W15 Lujan 2 (Argentina),clay,header
ITF WOMEN - SINGLES :  W15 Lujan (Argentina),clay,header
ITF WOMEN - SINGLES :  W15 Lujan 2 (Argentina),clay,header
ITF WOMEN - SINGLES :  W15 Lujan (Argentina),clay,header
11.07.2024,Gulin G.,0,2,2,,,,['-'],['-'],['-'],['-'],['-'],0
11.07.2024,Ortenzi J.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],13.50
09.07.2024,Gulin G.,2,1,6,6,,,['-'],['-'],['-'],['-'],['-'],1.35
09.07.2024,Ayala L.,1,6,4,2,,,['-'],['-'],['-'],['-'],['-'],3.02
ITF WOMEN - SINGLES :  W15 Maringa (Brazil),clay,header
07.06.2024,Gulin G.,0,3,6^5,,,,['-'],['-'],['-'],['-'],['-'],2.34
07.06.2024,Larraya Guidi S. A.,2,6,7^7,,,,['-'],['-'],['-'],['-'],['-'],1.55
07.06.2024,Gulin G.,2,6,2,7,,,['-'],['-'],['-'],['-'],['-'],1.03
07.06.2024,Xavier Laydner C.,1,1,6,5,,,['-'],['-'],['-'],['-'],['-'],10.50
06.06.2024,Gulin G.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.09
06.06.2024,Markus K.,0,2,1,,,,['-'],['-'],['-'],['-'],['-'],6.53
ITF WOMEN - SINGLES :  W15 Rio Claro (Brazil),clay,header
29.05.2024,Gulin G.,0,2,4,,,,['-'],['-'],['-'],['-'],['-'],5.94
29.05.2024,Giovannini L.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.11
ITF WOMEN - SINGLES :  W35 Sopo (Colombia),clay,header
08.05.2024,Gulin G.,1,3,6,1,,,['-'],['-'],['-'],['-'],['-'],4.17
08.05.2024,Portillo Ramirez M. J.,2,6,2,6,,,['-'],['-'],['-'],['-'],['-'],1.20
07.05.2024,Gulin G.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.18
07.05.2024,Hitt Z.,0,1,0,,,,['-'],['-'],['-'],['-'],['-'],4.42
ITF WOMEN - SINGLES :  W35 Anapoima (Colombia),clay,header
30.04.2024,Gulin G.,0,3,0,,,,['-'],['-'],['-'],['-'],['-'],5.88
30.04.2024,Lodikova D.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.11
ITF WOMEN - SINGLES :  W35 Mosquera (Colombia),clay,header
24.04.2024,Gulin G.,0,3,1,,,,['-'],['-'],['-'],['-'],['-'],5.99
24.04.2024,Estable L. J.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.11
ITF WOMEN - SINGLES :  W15 Buenos Aires 2 (Argentina),clay,header
14.11.2023,Gulin G.,0,3,0,,,,['-'],['-'],['-'],['-'],['-'],1.62
14.11.2023,Gonzalez Daniele J. M.,1,6,0,,,,['-'],['-'],['-'],['-'],['-'],2.19
ITF WOMEN - SINGLES :  W15 Monastir 36 (Tunisia),hard,header
ITF WOMEN - SINGLES :  W15 Monastir 35 (Tunisia),hard,header
ITF WOMEN - SINGLES :  W15 Monastir 34 (Tunisia),hard,header
26.09.2023,Gulin G.,0,5,0,,,,['-'],['-'],['-'],['-'],['-'],5.09
26.09.2023,De Stefano S.,2,7,6,,,,['-'],['-'],['-'],['-'],['-'],1.14
ITF WOMEN - SINGLES :  W15 Monastir 33 (Tunisia),hard,header
21.09.2023,Gulin G.,0,5,2,,,,['-'],['-'],['-'],['-'],['-'],4.33
21.09.2023,Szostak M.,2,7,6,,,,['-'],['-'],['-'],['-'],['-'],1.19
20.09.2023,Gulin G.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],2.60
20.09.2023,Komano M.,0,3,4,,,,['-'],['-'],['-'],['-'],['-'],1.45
ITF WOMEN - SINGLES :  W15 Monastir 32 (Tunisia),hard,header
14.09.2023,Gulin G.,0,3,4,,,,['-'],['-'],['-'],['-'],['-'],2.08
14.09.2023,Hrda L.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.69
12.09.2023,Gulin G.,2,6,5,7,,,['-'],['-'],['-'],['-'],['-'],1.16
12.09.2023,Volkov A.,1,2,7,5,,,['-'],['-'],['-'],['-'],['-'],4.71
ITF WOMEN - SINGLES :  W15 Monastir 31 (Tunisia),hard,header
05.09.2023,Gulin G.,1,6,3,2,,,['-'],['-'],['-'],['-'],['-'],2.08
05.09.2023,Suvirdjonkova D.,2,4,6,6,,,['-'],['-'],['-'],['-'],['-'],1.69
ITF WOMEN - SINGLES :  W15 Recife (Brazil),clay,header
24.05.2023,Gulin G.,0,3,6,,,,['-'],['-'],['-'],['-'],['-'],1.06
24.05.2023,Ferreira Turchetto M. C.,1,6,6,,,,['-'],['-'],['-'],['-'],['-'],7.50
ITF WOMEN - SINGLES :  W15 Curitiba (Brazil),clay,header
ITF WOMEN - SINGLES :  W15 Telde 4 (Spain),clay,header
25.04.2023,Gulin G.,0,2,3,,,,['-'],['-'],['-'],['-'],['-'],1.05
25.04.2023,Oliver Sanchez M.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],8.40
ITF WOMEN - SINGLES :  W15 Telde 3 (Spain),clay,header
20.04.2023,Gulin G.,1,6,3,1,,,['-'],['-'],['-'],['-'],['-'],4.94
20.04.2023,Portillo Ramirez M. J.,2,2,6,6,,,['-'],['-'],['-'],['-'],['-'],1.15
19.04.2023,Gulin G.,2,6,2,6,,,['-'],['-'],['-'],['-'],['-'],2.06
19.04.2023,Arias Manjon P.,1,3,6,3,,,['-'],['-'],['-'],['-'],['-'],1.68
ITF WOMEN - SINGLES :  W15 Telde 2 (Spain),clay,header
13.04.2023,Gulin G.,0,2,2,,,,['-'],['-'],['-'],['-'],['-'],4.70
13.04.2023,Oliynykova O.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.16
11.04.2023,Gulin G.,2,6,7^7,,,,['-'],['-'],['-'],['-'],['-'],1.28
11.04.2023,Hernandez M. J.,0,2,6^4,,,,['-'],['-'],['-'],['-'],['-'],3.40
ITF WOMEN - SINGLES :  W25 Tucuman 2 (Argentina),clay,header
28.02.2023,Gulin G.,1,6,3,3,,,['-'],['-'],['-'],['-'],['-'],11.00
28.02.2023,Jones F.,2,4,6,6,,,['-'],['-'],['-'],['-'],['-'],1.02
ITF WOMEN - SINGLES :  W25 Tucuman (Argentina),clay,header
22.02.2023,Gulin G.,0,5,3,,,,['-'],['-'],['-'],['-'],['-'],7.80
22.02.2023,Martinez Cirez C.,2,7,6,,,,['-'],['-'],['-'],['-'],['-'],1.06
21.02.2023,Gulin G.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.12
21.02.2023,Rossini T.,0,1,1,,,,['-'],['-'],['-'],['-'],['-'],5.45
ITF WOMEN - SINGLES :  W25 Buenos Aires 2 (Argentina),clay,header
17.01.2023,Gulin G.,0,3,1,,,,['-'],['-'],['-'],['-'],['-'],1.41
17.01.2023,Bandurowska X.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],2.74
ITF WOMEN - SINGLES :  W25 Buenos Aires (Argentina),clay,header
11.01.2023,Gulin G.,0,1,0,,,,['-'],['-'],['-'],['-'],['-'],6.85
11.01.2023,Brancaccio N.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.08
10.01.2023,Gulin G.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.34
10.01.2023,Vangelova A.,0,0,2,,,,['-'],['-'],['-'],['-'],['-'],3.05
ITF WOMEN - SINGLES :  W15 Buenos Aires (Argentina),clay,header
03.12.2022,Gulin G.,0,2,3,,,,['-'],['-'],['-'],['-'],['-'],5.85
03.12.2022,Meyer Auf Der Heide L.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.13
02.12.2022,Gulin G.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.13
02.12.2022,Zehnder M. J.,0,3,0,,,,['-'],['-'],['-'],['-'],['-'],5.70
01.12.2022,Gulin G.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.73
01.12.2022,Estevez J.,0,3,2,,,,['-'],['-'],['-'],['-'],['-'],2.02
01.12.2022,Gulin G.,2,7,6,,,,['-'],['-'],['-'],['-'],['-'],1.44
01.12.2022,Astete F.,0,5,1,,,,['-'],['-'],['-'],['-'],['-'],2.66
ITF WOMEN - SINGLES :  W15 Lima (Peru),clay,header
