Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,137/62,84/37,28/8,24/17,-,1/0
2024,55/18,42/13,11/3,2/2,-,-
2023,25/9,20/9,-,5/0,-,-
2022,47/23,18/10,17/5,12/8,-,-
2021,6/6,3/2,-,2/4,-,1/0
2020,1/4,0/2,-,1/2,-,-
2019,3/2,1/1,-,2/1,-,-
