Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,127/126,90/93,35/28,2/5,-,-
2024,13/20,9/17,4/3,-,-,-
2023,22/26,16/20,6/5,0/1,-,-
2022,23/18,13/8,10/9,0/1,-,-
2021,15/9,6/4,9/5,-,-,-
2019,3/5,3/5,-,-,-,-
2018,17/12,16/11,1/1,-,-,-
2017,16/17,16/15,0/1,0/1,-,-
2016,11/10,7/8,2/1,2/1,-,-
2015,1/2,1/2,-,-,-,-
2014,4/5,1/2,3/3,-,-,-
2013,2/2,2/1,-,0/1,-,-
