Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,24/31,16/15,5/12,1/2,-,2/2
2024,8/16,5/7,2/5,1/2,-,0/2
2023,16/14,11/8,3/6,-,-,2/0
2022,0/1,-,0/1,-,-,-
