19.04.,Nava E.,2,,,,,,4,5,58%,63% (20/32),57% (13/23),67% (4/6),46% (13/28),62% (16/26),75% (6/8),60% (33/55),54% (29/54),57% (62/109),8,0,75% (6/8),67% (6/9),71% (12/17),[],[],[],[],[],0
18.04.,Cassone M.,2,,,,,,7,2,65%,66% (35/53),48% (14/29),67% (6/9),41% (15/37),47% (16/34),50% (4/8),60% (49/82),44% (31/71),52% (80/153),6,0,73% (8/11),40% (4/10),57% (12/21),[],[],[],[],[],0
18.04.,Schwaerzler J. J.,0,,,,,,3,4,52%,59% (22/37),53% (18/34),50% (4/8),34% (18/53),52% (15/29),33% (3/9),56% (40/71),40% (33/82),48% (73/153),4,3,60% (6/10),27% (3/11),43% (9/21),[],[],[],[],[],0
16.04.,Cassone M.,2,,,,,,7,2,57%,68% (30/44),55% (18/33),78% (7/9),42% (22/52),56% (19/34),44% (4/9),62% (48/77),48% (41/86),55% (89/163),8,0,82% (9/11),40% (4/10),62% (13/21),[],[],[],[],[],0
16.04.,Spizzirri E.,0,,,,,,4,6,60%,58% (30/52),44% (15/34),56% (5/9),32% (14/44),45% (15/33),22% (2/9),52% (45/86),38% (29/77),45% (74/163),2,0,60% (6/10),18% (2/11),38% (8/21),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Sarasota (USA),clay,header
08.04.,Cassone M.,0,,,,,,3,0,74%,41% (20/49),41% (7/17),54% (7/13),33% (11/33),50% (8/16),40% (2/5),41% (27/66),39% (19/49),40% (46/115),2,1,25% (2/8),25% (2/8),25% (4/16),[],[],[],[],[],0
08.04.,Erhard M.,2,,,,,,3,2,67%,67% (22/33),50% (8/16),60% (3/5),59% (29/49),59% (10/17),46% (6/13),61% (30/49),59% (39/66),60% (69/115),8,0,75% (6/8),75% (6/8),75% (12/16),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Morelos (Mexico),hard,header
02.04.,Cassone M.,0,,,,,,3,7,59%,74% (25/34),38% (9/24),50% (3/6),25% (11/44),33% (6/18),20% (1/5),59% (34/58),27% (17/62),43% (51/120),3,1,70% (7/10),9% (1/11),38% (8/21),[],[],[],[],[],0
02.04.,Catry R.,2,,,,,,8,2,71%,75% (33/44),67% (12/18),80% (4/5),26% (9/34),63% (15/24),50% (3/6),73% (45/62),41% (24/58),57% (69/120),7,0,91% (10/11),30% (3/10),62% (13/21),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Morelia (Mexico),hard,header
28.03.,Cassone M.,1,,,,,,9,9,64%,82% (45/55),48% (15/31),75% (6/8),19% (10/52),38% (20/52),0% (0/4),70% (60/86),29% (30/104),47% (90/190),1,0,86% (12/14),0% (0/16),40% (12/30),[],[],[],[],[],0
28.03.,Tirante T. A.,2,,,,,,10,5,50%,81% (42/52),62% (32/52),100% (4/4),18% (10/55),52% (16/31),25% (2/8),71% (74/104),30% (26/86),53% (100/190),9,0,100% (16/16),14% (2/14),60% (18/30),[],[],[],[],[],0
26.03.,Cassone M.,2,,,,,,10,8,71%,82% (42/51),48% (10/21),60% (3/5),32% (19/60),65% (20/31),36% (4/11),72% (52/72),43% (39/91),56% (91/163),7,0,86% (12/14),31% (4/13),59% (16/27),[],[],[],[],[],0
26.03.,Ejupovic E.,1,,,,,,13,4,66%,68% (41/60),35% (11/31),64% (7/11),18% (9/51),52% (11/21),40% (2/5),57% (52/91),28% (20/72),44% (72/163),3,0,69% (9/13),14% (2/14),41% (11/27),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Lugano (Switzerland),hard,header
01.03.,Cassone M.,1,,,,,,10,3,73%,75% (60/80),34% (10/29),83% (10/12),20% (12/59),43% (15/35),67% (2/3),64% (70/109),29% (27/94),48% (97/203),5,1,87% (13/15),13% (2/16),48% (15/31),[],[],[],[],[],0
01.03.,Collignon R.,2,,,,,,6,9,63%,80% (47/59),57% (20/35),33% (1/3),25% (20/80),66% (19/29),17% (2/12),71% (67/94),36% (39/109),52% (106/203),5,0,88% (14/16),13% (2/15),52% (16/31),[],[],[],[],[],0
28.02.,Cassone M.,2,,,,,,10,4,74%,67% (51/76),41% (11/27),20% (1/5),27% (15/56),32% (11/34),100% (1/1),60% (62/103),29% (26/90),46% (88/193),7,0,73% (11/15),7% (1/15),40% (12/30),[],[],[],[],[],0
28.02.,van Assche L.,1,,,,,,6,2,62%,73% (41/56),68% (23/34),0% (0/1),33% (25/76),59% (16/27),80% (4/5),71% (64/90),40% (41/103),54% (105/193),3,1,93% (14/15),27% (4/15),60% (18/30),[],[],[],[],[],0
27.02.,Cassone M.,2,,,,,,11,2,74%,72% (55/76),48% (13/27),86% (6/7),26% (12/47),22% (6/27),33% (1/3),66% (68/103),24% (18/74),49% (86/177),6,0,92% (11/12),8% (1/12),50% (12/24),[],[],[],[],[],0
27.02.,Grenier H.,0,,,,,,6,3,64%,74% (35/47),78% (21/27),67% (2/3),28% (21/76),52% (14/27),14% (1/7),76% (56/74),34% (35/103),51% (91/177),4,0,92% (11/12),8% (1/12),50% (12/24),[],[],[],[],[],0
25.02.,Cassone M.,2,,,,,,4,2,74%,81% (25/31),73% (8/11),0% (0/0),43% (9/21),55% (11/20),57% (4/7),79% (33/42),49% (20/41),64% (53/83),8,0,100% (8/8),57% (4/7),80% (12/15),[],[],[],[],[],0
25.02.,Berankis R.,0,,,,,,1,6,51%,57% (12/21),45% (9/20),43% (3/7),19% (6/31),27% (3/11),0% (0/0),51% (21/41),21% (9/42),36% (30/83),2,0,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Lugano (Switzerland) - Qualification,hard,header
24.02.,Cassone M.,2,,,,,,4,2,69%,73% (32/44),60% (12/20),75% (3/4),40% (17/42),48% (14/29),38% (3/8),69% (44/64),44% (31/71),56% (75/135),5,0,91% (10/11),30% (3/10),62% (13/21),[],[],[],[],[],0
24.02.,Nikles J.,0,,,,,,1,2,59%,60% (25/42),52% (15/29),63% (5/8),27% (12/44),40% (8/20),25% (1/4),56% (40/71),31% (20/64),44% (60/135),5,0,70% (7/10),9% (1/11),38% (8/21),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Pau (France),hard,header
21.02.,Cassone M.,1,,,,,,6,3,73%,69% (53/77),64% (18/28),67% (4/6),20% (13/64),40% (12/30),50% (1/2),68% (71/105),27% (25/94),48% (96/199),5,0,87% (13/15),7% (1/15),47% (14/30),[],[],[],[],[],0
21.02.,Bouquier A.,2,,,,,,18,3,68%,80% (51/64),60% (18/30),50% (1/2),31% (24/77),36% (10/28),33% (2/6),73% (69/94),32% (34/105),52% (103/199),5,3,93% (14/15),13% (2/15),53% (16/30),[],[],[],[],[],0
20.02.,Cassone M.,2,,,,,,3,1,63%,77% (24/31),61% (11/18),100% (1/1),44% (15/34),56% (10/18),50% (4/8),71% (35/49),48% (25/52),59% (60/101),7,0,100% (8/8),50% (4/8),75% (12/16),[],[],[],[],[],0
20.02.,Blockx A.,0,,,,,,4,7,65%,56% (19/34),44% (8/18),50% (4/8),23% (7/31),39% (7/18),0% (0/1),52% (27/52),29% (14/49),41% (41/101),3,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],0
19.02.,Cassone M.,2,,,,,,7,1,73%,69% (34/49),61% (11/18),71% (5/7),40% (19/47),58% (14/24),63% (5/8),67% (45/67),46% (33/71),57% (78/138),7,0,82% (9/11),45% (5/11),64% (14/22),[],[],[],[],[],0
19.02.,van Assche L.,1,,,,,,3,5,66%,60% (28/47),42% (10/24),38% (3/8),31% (15/49),39% (7/18),29% (2/7),54% (38/71),33% (22/67),43% (60/138),3,0,55% (6/11),18% (2/11),36% (8/22),[],[],[],[],[],0
ATP - SINGLES Delray Beach (USA) - Qualification,hard,header
09.02.,Cassone M.,0,,,,,,4,2,67%,65% (26/40),45% (9/20),50% (3/6),34% (21/61),50% (19/38),0% (0/8),58% (35/60),40% (40/99),47% (75/159),4,1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],0
09.02.,Boyer T.,2,,,,,,4,4,62%,66% (40/61),50% (19/38),100% (8/8),35% (14/40),55% (11/20),50% (3/6),60% (59/99),42% (25/60),53% (84/159),6,0,100% (9/9),33% (3/9),67% (12/18),[],[],[],[],[],0
08.02.,Cassone M.,2,,,,,,13,2,68%,85% (57/67),42% (13/31),75% (6/8),28% (19/69),32% (13/41),20% (1/5),71% (70/98),29% (32/110),49% (102/208),6,0,88% (14/16),6% (1/16),47% (15/32),[],[],[],[],[],0
08.02.,Krueger M.,1,,,,,,14,2,63%,72% (50/69),68% (28/41),80% (4/5),15% (10/67),58% (18/31),25% (2/8),71% (78/110),29% (28/98),51% (106/208),4,1,94% (15/16),13% (2/16),53% (17/32),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Cleveland (USA),hard,header
01.02.,Cassone M.,1,,,,,,12,7,67%,70% (61/87),45% (19/42),67% (8/12),27% (21/77),40% (17/42),43% (3/7),62% (80/129),32% (38/119),48% (118/248),3,1,78% (14/18),17% (3/18),47% (17/36),[],[],[],[],[],0
01.02.,Zink T.,2,,,,,,14,1,65%,73% (56/77),60% (25/42),57% (4/7),30% (26/87),55% (23/42),33% (4/12),68% (81/119),38% (49/129),52% (130/248),7,1,83% (15/18),22% (4/18),53% (19/36),[],[],[],[],[],0
29.01.,Cassone M.,2,,,,,,10,3,71%,97% (29/30),58% (7/12),0% (0/0),37% (13/35),60% (12/20),33% (3/9),86% (36/42),45% (25/55),63% (61/97),9,0,100% (9/9),38% (3/8),71% (12/17),[],[],[],[],[],0
29.01.,Aguilar J. C. M.,0,,,,,,1,3,64%,63% (22/35),40% (8/20),67% (6/9),3% (1/30),42% (5/12),0% (0/0),55% (30/55),14% (6/42),37% (36/97),1,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],0
28.01.,Cassone M.,2,,,,,,5,4,60%,88% (35/40),59% (16/27),100% (1/1),25% (10/40),46% (16/35),100% (1/1),76% (51/67),35% (26/75),54% (77/142),5,0,100% (11/11),9% (1/11),55% (12/22),[],[],[],[],[],0
28.01.,Gomez F. A.,0,,,,,,7,6,53%,75% (30/40),54% (19/35),0% (0/1),13% (5/40),41% (11/27),0% (0/1),65% (49/75),24% (16/67),46% (65/142),5,0,91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Nonthaburi 3 (Thailand),hard,header
18.01.,Cassone M.,0,,,,,,4,2,70%,58% (18/31),46% (6/13),33% (2/6),17% (5/30),46% (12/26),0% (0/5),55% (24/44),30% (17/56),41% (41/100),6,1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],0
18.01.,Kopriva V.,2,,,,,,6,0,54%,83% (25/30),54% (14/26),100% (5/5),42% (13/31),54% (7/13),67% (4/6),70% (39/56),45% (20/44),59% (59/100),4,0,100% (8/8),50% (4/8),75% (12/16),[],[],[],[],[],0
17.01.,Cassone M.,2,,,,,,8,1,79%,90% (28/31),75% (6/8),0% (0/0),50% (16/32),47% (9/19),67% (4/6),87% (34/39),49% (25/51),66% (59/90),9,0,100% (8/8),44% (4/9),71% (12/17),[],[],[],[],[],0
17.01.,Arnaboldi F.,0,,,,,,0,1,63%,50% (16/32),53% (10/19),33% (2/6),10% (3/31),25% (2/8),0% (0/0),51% (26/51),13% (5/39),34% (31/90),1,0,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],0
15.01.,Cassone M.,2,,,,,,4,2,66%,84% (32/38),55% (11/20),100% (3/3),33% (11/33),50% (8/16),67% (2/3),74% (43/58),39% (19/49),58% (62/107),5,0,100% (10/10),22% (2/9),63% (12/19),[],[],[],[],[],0
15.01.,Noguchi R.,0,,,,,,4,0,67%,67% (22/33),50% (8/16),33% (1/3),16% (6/38),45% (9/20),0% (0/3),61% (30/49),26% (15/58),42% (45/107),5,0,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],0
14.01.,Cassone M.,2,,,,,,4,4,66%,62% (49/79),54% (22/41),70% (7/10),39% (24/61),43% (9/21),67% (4/6),59% (71/120),40% (33/82),51% (104/202),8,0,80% (12/15),29% (4/14),55% (16/29),[],[],[],[],[],0
14.01.,Vacherot V.,1,,,,,,6,0,74%,61% (37/61),57% (12/21),33% (2/6),38% (30/79),46% (19/41),30% (3/10),60% (49/82),41% (49/120),49% (98/202),2,7,71% (10/14),20% (3/15),45% (13/29),[],[],[],[],[],0
