15.09. 12:10,Andrade A.,0,4,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],2.35
14.09. 11:00,Wong C.,2,6,3,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '2']","['1', '4']","['3', '1', '5', '1']",[],[],1.01
14.09. 11:00,Chan Baratau M. L.,1,3,6,1,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['2', '0', '4', '0']",[],[],[],14.10
CHALLENGER MEN - SINGLES :  Shanghai (China),hard,header
07.09. 08:40,Wong C.,0,3,6^2,,,,5,1,59%,66% (29/44),48% (15/31),57% (4/7),26% (12/47),39% (9/23),17% (1/6),4,59% (44/75),30% (21/70),45% (65/145),2,73% (8/11),10% (1/10),43% (9/21),[],"['4', '5']",[],[],[],1.90
07.09. 08:40,Shimabukuro S.,2,6,7^7,,,,12,1,67%,74% (35/47),61% (14/23),83% (5/6),34% (15/44),52% (16/31),43% (3/7),6,70% (49/70),41% (31/75),55% (80/145),3,90% (9/10),27% (3/11),57% (12/21),"['1', '0', '6', '3']","['5', '3']",[],[],[],1.84
CHALLENGER MEN - SINGLES :  Shanghai (China),hard,header
06.09. 08:40,Wong C.,2,7^8,6,,,,11,2,75%,85% (40/47),69% (11/16),100% (1/1),22% (11/50),57% (12/21),13% (1/8),7,81% (51/63),32% (23/71),55% (74/134),3,100% (11/11),10% (1/10),57% (12/21),[],"['3', '1']",[],[],[],1.74
06.09. 08:40,Zhukayev B.,0,6^6,3,,,,12,4,70%,78% (39/50),43% (9/21),88% (7/8),15% (7/47),31% (5/16),0% (0/1),4,68% (48/71),19% (12/63),45% (60/134),1,90% (9/10),0% (0/11),43% (9/21),[],[],[],[],[],2.02
04.09. 13:35,Wong C.,2,6,6,,,,8,1,63%,79% (27/34),50% (10/20),67% (2/3),39% (12/31),63% (15/24),44% (4/9),6,69% (37/54),49% (27/55),59% (64/109),4,89% (8/9),50% (4/8),71% (12/17),"['3', '1', '6', '2']","['3', '1', '5', '1']",[],[],[],1.42
04.09. 13:35,Peniston R.,0,2,3,,,,4,2,56%,61% (19/31),38% (9/24),56% (5/9),21% (7/34),50% (10/20),33% (1/3),4,51% (28/55),31% (17/54),41% (45/109),2,50% (4/8),11% (1/9),29% (5/17),[],"['2', '5']",[],[],[],2.76
02.09. 15:05,Wong C.,2,7^7,6,,,,8,2,65%,76% (32/42),43% (10/23),83% (5/6),40% (22/55),60% (9/15),40% (4/10),6,65% (42/65),44% (31/70),54% (73/135),4,89% (8/9),40% (4/10),63% (12/19),"['4', '4']","['1', '0', '4', '1', '6', '1']",[],[],[],1.35
02.09. 15:05,Gerasimov E.,0,6^4,1,,,,4,1,79%,60% (33/55),40% (6/15),60% (6/10),24% (10/42),57% (13/23),17% (1/6),5,56% (39/70),35% (23/65),46% (62/135),2,60% (6/10),11% (1/9),37% (7/19),"['4', '3']",[],[],[],[],3.07
CHALLENGER MEN - SINGLES :  Zhangjiagang (China),hard,header
28.08. 13:20,Wong C.,0,2,6^3,,,,9,0,62%,70% (30/43),46% (12/26),50% (2/4),23% (9/40),38% (11/29),0% (0/6),5,61% (42/69),29% (20/69),45% (62/138),1,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],1.46
28.08. 13:20,Gombos N.,2,6,7^7,,,,7,1,58%,78% (31/40),62% (18/29),100% (6/6),30% (13/43),54% (14/26),50% (2/4),7,71% (49/69),39% (27/69),55% (76/138),5,100% (10/10),20% (2/10),60% (12/20),"['4', '2', '6', '2']",[],[],[],[],2.47
27.08. 11:15,Wong C.,2,6,5,6,,,7,3,57%,68% (38/56),62% (26/42),50% (2/4),35% (22/63),43% (12/28),50% (3/6),7,65% (64/98),37% (34/91),52% (98/189),3,88% (14/16),20% (3/15),55% (17/31),"['4', '2']","['4', '5']","['2', '1']",[],[],1.15
27.08. 11:15,Agafonov E.,1,3,7,4,,,5,5,69%,65% (41/63),57% (16/28),50% (3/6),32% (18/56),38% (16/42),50% (2/4),6,63% (57/91),35% (34/98),48% (91/189),3,80% (12/15),13% (2/16),45% (14/31),[],"['3', '1', '7', '5']",[],[],[],5.17
ATP - SINGLES :  US Open (USA) - Qualification,hard,header
21.08. 20:35,Wong C.,1,6,2,6^8,,,8,2,62%,74% (42/57),49% (17/35),60% (3/5),29% (19/66),50% (18/36),33% (3/9),6,64% (59/92),36% (37/102),49% (96/194),6,85% (11/13),21% (3/14),52% (14/27),"['2', '1', '4', '1', '6', '1']",[],[],[],[],1.78
21.08. 20:35,Hsu Y. H.,2,1,6,7^10,,,6,2,65%,71% (47/66),50% (18/36),67% (6/9),26% (15/57),51% (18/35),40% (2/5),7,64% (65/102),36% (33/92),51% (98/194),3,79% (11/14),15% (2/13),48% (13/27),[],"['1', '0', '4', '1']",[],[],[],2.04
20.08. 03:50,Wong C.,2,4,7^7,6,,,9,3,60%,68% (38/56),46% (17/37),60% (6/10),38% (23/60),51% (22/43),42% (5/12),5,59% (55/93),44% (45/103),51% (100/196),3,73% (11/15),31% (5/16),52% (16/31),[],"['1', '1', '3', '3']","['1', '0', '4', '3', '6', '3']",[],[],2.32
20.08. 03:50,Garin C.,1,6,6^4,3,,,5,5,58%,62% (37/60),49% (21/43),58% (7/12),32% (18/56),54% (20/37),40% (4/10),7,56% (58/103),41% (38/93),49% (96/196),2,69% (11/16),27% (4/15),48% (15/31),"['1', '0']","['1', '0', '3', '2']","['3', '3']",[],[],1.59
CHALLENGER MEN - SINGLES :  Cary (USA),hard,header
13.08. 21:30,Wong C.,1,2,6,2,,,2,3,64%,59% (29/49),44% (12/27),64% (7/11),33% (16/49),54% (14/26),60% (3/5),5,54% (41/76),40% (30/75),47% (71/151),4,64% (7/11),25% (3/12),43% (10/23),[],"['1', '0', '3', '0', '6', '1']",[],[],[],3.58
13.08. 21:30,Diallo G.,2,6,1,6,,,9,6,65%,67% (33/49),46% (12/26),40% (2/5),41% (20/49),56% (15/27),36% (4/11),11,60% (45/75),46% (35/76),53% (80/151),3,75% (9/12),36% (4/11),57% (13/23),"['2', '0', '6', '2']",[],"['1', '0', '4', '1']",[],[],1.27
CHALLENGER MEN - SINGLES :  Lincoln (USA),hard,header
12.08. 00:40,Wong C.,0,4,2,,,,3,2,72%,54% (22/41),44% (7/16),38% (3/8),26% (9/35),50% (10/20),67% (2/3),7,51% (29/57),35% (19/55),43% (48/112),2,44% (4/9),22% (2/9),33% (6/18),"['1', '2', '4', '5']",[],[],[],[],3.24
12.08. 00:40,Fearnley J.,2,6,6,,,,2,3,64%,74% (26/35),50% (10/20),33% (1/3),46% (19/41),56% (9/16),63% (5/8),8,65% (36/55),49% (28/57),57% (64/112),3,78% (7/9),56% (5/9),67% (12/18),"['2', '0', '5', '3', '6', '4']","['3', '1', '6', '2']",[],[],[],1.32
11.08. 02:30,Wong C.,2,6^5,7^7,6,,,21,1,65%,72% (49/68),51% (19/37),73% (8/11),36% (20/56),51% (24/47),100% (6/6),8,65% (68/105),43% (44/103),54% (112/208),7,80% (12/15),40% (6/15),60% (18/30),"['5', '3']","['3', '2', '6', '5']","['2', '0', '4', '0', '6', '0']",[],[],2.38
11.08. 02:30,Basavareddy N.,1,7^7,6^3,0,,,6,2,54%,64% (36/56),49% (23/47),0% (0/6),28% (19/68),49% (18/37),27% (3/11),9,57% (59/103),35% (37/105),46% (96/208),3,60% (9/15),20% (3/15),40% (12/30),"['4', '5']","['3', '3', '6', '6']",[],[],[],1.55
10.08. 03:30,Wong C.,2,7,6,,,,4,0,65%,66% (31/47),64% (16/25),75% (3/4),46% (12/26),54% (13/24),67% (4/6),11,65% (47/72),49% (24/49),59% (71/121),4,90% (9/10),44% (4/9),68% (13/19),"['7', '5']","['2', '0', '3', '1', '5', '1']",[],[],[],2.02
10.08. 03:30,Tu L.,0,5,1,,,,2,1,52%,54% (14/26),46% (11/24),33% (2/6),34% (16/47),36% (9/25),25% (1/4),5,51% (25/49),35% (25/72),41% (50/121),1,56% (5/9),10% (1/10),32% (6/19),[],"['1', '2']",[],[],[],1.74
08.08. 23:40,Wong C.,2,1,6,6,,,1,3,65%,65% (32/49),38% (10/26),38% (3/8),37% (16/43),57% (20/35),100% (5/5),5,56% (42/75),46% (36/78),51% (78/153),4,62% (8/13),42% (5/12),52% (13/25),[],"['1', '0', '2', '1', '4', '1']","['2', '1', '3', '2']",[],[],1.95
08.08. 23:40,Pinnington Jones J.,1,6,2,4,,,4,5,55%,63% (27/43),43% (15/35),0% (0/5),35% (17/49),62% (16/26),63% (5/8),10,54% (42/78),44% (33/75),49% (75/153),6,58% (7/12),38% (5/13),48% (12/25),"['2', '1', '4', '1', '6', '1']","['1', '1']","['2', '2']",[],[],1.79
06.08. 21:40,Wong C.,2,6,6,,,,10,1,69%,70% (28/40),56% (10/18),100% (4/4),45% (17/38),52% (15/29),36% (4/11),4,66% (38/58),48% (32/67),56% (70/125),7,100% (8/8),50% (4/8),75% (12/16),"['2', '1', '4', '1', '6', '1']","['3', '1']",[],[],[],1.88
06.08. 21:40,Quinn E.,0,1,3,,,,2,4,57%,55% (21/38),48% (14/29),64% (7/11),30% (12/40),44% (8/18),0% (0/4),4,52% (35/67),34% (20/58),44% (55/125),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.86
CHALLENGER MEN - SINGLES :  Lexington (USA),hard,header
03.08. 23:40,Wong C.,0,2,3,,,,2,1,64%,56% (19/34),37% (7/19),17% (1/6),22% (6/27),33% (6/18),33% (1/3),4,49% (26/53),27% (12/45),39% (38/98),2,44% (4/9),13% (1/8),29% (5/17),[],"['3', '5']",[],[],[],2.09
03.08. 23:40,Tu L.,2,6,6,,,,5,1,60%,78% (21/27),67% (12/18),67% (2/3),44% (15/34),63% (12/19),83% (5/6),8,73% (33/45),51% (27/53),61% (60/98),7,88% (7/8),56% (5/9),71% (12/17),"['2', '1', '5', '2']","['1', '0', '3', '0', '6', '3']",[],[],[],1.70
03.08. 00:10,Wong C.,2,6,7^7,,,,8,1,72%,80% (37/46),67% (12/18),0% (0/1),33% (15/45),44% (11/25),50% (2/4),6,77% (49/64),37% (26/70),56% (75/134),3,91% (10/11),18% (2/11),55% (12/22),"['4', '3']","['1', '0']",[],[],[],1.74
03.08. 00:10,Braswell M.,0,4,6^3,,,,1,1,64%,67% (30/45),56% (14/25),50% (2/4),20% (9/46),33% (6/18),100% (1/1),5,63% (44/70),23% (15/64),44% (59/134),2,82% (9/11),9% (1/11),45% (10/22),[],"['1', '1']",[],[],[],2.02
31.07. 21:40,Wong C.,2,4,6,6,,,4,3,51%,79% (38/48),48% (22/46),92% (11/12),30% (13/43),71% (25/35),71% (5/7),12,64% (60/94),49% (38/78),57% (98/172),7,92% (11/12),38% (5/13),64% (16/25),[],"['1', '0', '4', '1', '6', '1']","['2', '0', '6', '2']",[],[],1.70
31.07. 21:40,Andrade A.,1,6,1,2,,,4,7,55%,70% (30/43),29% (10/35),29% (2/7),21% (10/48),52% (24/46),8% (1/12),4,51% (40/78),36% (34/94),43% (74/172),2,62% (8/13),8% (1/12),36% (9/25),"['6', '4']",[],[],[],[],2.07
30.07. 06:50,Wong C.,2,6,3,6,,,16,1,69%,84% (43/51),52% (12/23),0% (0/1),26% (12/46),36% (9/25),67% (2/3),8,74% (55/74),30% (21/71),52% (76/145),3,93% (13/14),14% (2/14),54% (15/28),"['2', '1']",[],"['4', '2']",[],[],1.54
30.07. 06:50,Soto M.,1,4,6,3,,,5,1,65%,74% (34/46),64% (16/25),33% (1/3),16% (8/51),48% (11/23),100% (1/1),6,70% (50/71),26% (19/74),48% (69/145),3,86% (12/14),7% (1/14),46% (13/28),[],"['2', '0']",[],[],[],2.40
CHALLENGER MEN - SINGLES :  Chicago (USA),hard,header
23.07. 01:55,Wong C.,0,2,1,,,,5,2,52%,55% (16/29),30% (8/27),57% (8/14),11% (2/19),56% (10/18),100% (1/1),4,43% (24/56),32% (12/37),39% (36/93),2,25% (2/8),14% (1/7),20% (3/15),"['1', '3']",[],[],[],[],2.04
23.07. 01:55,Sekulic P.,2,6,6,,,,0,6,51%,89% (17/19),44% (8/18),0% (0/1),45% (13/29),70% (19/27),43% (6/14),6,68% (25/37),57% (32/56),61% (57/93),6,86% (6/7),75% (6/8),80% (12/15),"['1', '0', '3', '0', '5', '2']","['2', '1', '4', '1', '6', '1']",[],[],[],1.72
ATP - SINGLES :  Newport (USA),grass,header
16.07. 00:35,Wong C.,0,1,2,,,,5,5,38%,75% (15/20),30% (10/33),33% (2/6),21% (6/28),43% (12/28),0% (0/6),14,18,20% (3/15),3,47% (25/53),32% (18/56),39% (43/109),1,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],5.55
16.07. 00:35,Vukic A.,2,6,6,,,,4,0,50%,79% (22/28),57% (16/28),100% (6/6),25% (5/20),70% (23/33),67% (4/6),19,9,50% (7/14),8,68% (38/56),53% (28/53),61% (66/109),5,100% (8/8),57% (4/7),80% (12/15),"['2', '0', '4', '0']","['2', '1', '4', '1']",[],[],[],1.15
ATP - SINGLES :  Wimbledon (United Kingdom) - Qualification,grass,header
24.06. 20:15,Wong C.,0,4,4,,,,12,7,52%,84% (27/32),41% (12/29),60% (3/5),9% (3/32),33% (6/18),0% (0/1),25,31,20% (1/5),4,64% (39/61),18% (9/50),43% (48/111),1,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],3.67
24.06. 20:15,Svajda Z.,2,6,6,,,,1,1,64%,91% (29/32),67% (12/18),100% (1/1),16% (5/32),59% (17/29),40% (2/5),15,9,67% (2/3),7,82% (41/50),36% (22/61),57% (63/111),3,100% (10/10),20% (2/10),60% (12/20),"['2', '1']","['3', '2']",[],[],[],1.27
CHALLENGER MEN - SINGLES :  Ilkley (United Kingdom),grass,header
19.06. 18:10,Wong C.,0,4,4,,,,10,0,70%,74% (29/39),53% (9/17),0% (0/2),11% (4/36),38% (5/13),0% (0/0),4,68% (38/56),18% (9/49),45% (47/105),1,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.89
19.06. 18:10,Napolitano S.,2,6,6,,,,8,1,73%,89% (32/36),62% (8/13),0% (0/0),26% (10/39),47% (8/17),100% (2/2),8,82% (40/49),32% (18/56),55% (58/105),3,100% (10/10),20% (2/10),60% (12/20),"['3', '2']","['1', '0']",[],[],[],1.39
CHALLENGER MEN - SINGLES :  Nottingham (United Kingdom),grass,header
12.06. 19:00,Wong C.,0,3,4,,,,4,1,61%,82% (23/28),44% (8/18),0% (0/2),17% (7/42),36% (4/11),0% (0/1),5,67% (31/46),21% (11/53),42% (42/99),1,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],3.44
12.06. 19:00,Harris B.,2,6,6,,,,4,0,79%,83% (35/42),64% (7/11),100% (1/1),18% (5/28),56% (10/18),100% (2/2),9,79% (42/53),33% (15/46),58% (57/99),3,100% (10/10),22% (2/9),63% (12/19),"['2', '0']","['1', '0']",[],[],[],1.31
CHALLENGER MEN - SINGLES :  Tyler (USA),hard,header
08.06. 21:45,Wong C.,1,2,6,6^4,,,9,2,57%,67% (43/64),41% (20/49),64% (9/14),29% (16/55),49% (26/53),27% (4/15),6,57% (64/113),39% (42/108),48% (106/221),3,67% (10/15),27% (4/15),47% (14/30),"['2', '3']","['2', '1', '5', '4']","['3', '2']",[],[],1.69
08.06. 21:45,Trotter J. K.,2,6,4,7^7,,,4,6,51%,71% (39/55),51% (27/53),73% (11/15),33% (21/64),57% (28/49),36% (5/14),6,61% (66/108),43% (49/113),52% (115/221),4,73% (11/15),33% (5/15),53% (16/30),"['3', '1', '4', '2', '6', '2']","['4', '4']","['3', '3']",[],[],2.08
07.06. 21:40,Wong C.,2,6,6,,,,6,2,56%,86% (24/28),45% (10/22),0% (0/0),33% (9/27),62% (16/26),50% (4/8),6,68% (34/50),47% (25/53),57% (59/103),5,100% (8/8),50% (4/8),75% (12/16),"['3', '2', '5', '2']","['3', '2', '5', '2']",[],[],[],1.67
07.06. 21:40,Quinn E.,0,2,2,,,,0,3,51%,67% (18/27),38% (10/26),50% (4/8),14% (4/28),55% (12/22),0% (0/0),5,53% (28/53),32% (16/50),43% (44/103),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.11
05.06. 21:55,Kozlov S.,1,6,4,1,,,3,8,59%,67% (37/55),45% (17/38),79% (11/14),26% (12/46),57% (16/28),50% (2/4),5,58% (54/93),38% (28/74),49% (82/167),3,69% (9/13),17% (2/12),44% (11/25),"['6', '4']","['2', '4']",[],[],[],1.98
05.06. 21:55,Wong C.,1,4,6,4,,,7,3,62%,74% (34/46),43% (12/28),50% (2/4),33% (18/55),55% (21/38),21% (3/14),6,62% (46/74),42% (39/93),51% (85/167),4,83% (10/12),31% (4/13),56% (14/25),[],"['2', '1', '4', '1']","['2', '1', '4', '1']",[],[],1.77
04.06. 01:20,Wong C.,2,7,6,,,,9,2,54%,82% (27/33),57% (16/28),80% (4/5),35% (17/48),55% (16/29),21% (3/14),9,70% (43/61),43% (33/77),55% (76/138),5,91% (10/11),27% (3/11),59% (13/22),"['4', '5', '6', '5']","['5', '4']",[],[],[],1.54
04.06. 01:20,Kingsley C.,0,5,4,,,,3,5,62%,65% (31/48),45% (13/29),79% (11/14),18% (6/33),43% (12/28),20% (1/5),8,57% (44/77),30% (18/61),45% (62/138),3,73% (8/11),9% (1/11),41% (9/22),"['3', '1']",[],[],[],[],2.40
CHALLENGER MEN - SINGLES :  Little Rock (USA),hard,header
28.05. 03:05,Wong C.,1,7^7,4,3,,,3,4,52%,65% (32/49),39% (18/46),27% (3/11),35% (17/48),50% (24/48),100% (5/5),5,53% (50/95),43% (41/96),48% (91/191),2,50% (8/16),33% (5/15),42% (13/31),"['6', '5']","['1', '1', '3', '3']","['2', '4', '3', '5']",[],[],1.91
28.05. 03:05,Andrade A.,2,6^5,6,6,,,2,7,50%,65% (31/48),50% (24/48),0% (0/5),35% (17/49),61% (28/46),73% (8/11),7,57% (55/96),47% (45/95),52% (100/191),4,67% (10/15),50% (8/16),58% (18/31),"['6', '6']","['1', '0', '2', '1', '4', '3']","['2', '1', '4', '1', '5', '2', '6', '3']",[],[],1.83
ATP - SINGLES :  French Open (France) - Qualification,clay,header
21.05. 14:45,Wong C.,0,5,2,,,,6,4,49%,63% (22/35),44% (16/36),67% (8/12),16% (5/31),45% (13/29),25% (1/4),21,21,47% (8/17),5,54% (38/71),30% (18/60),43% (56/131),2,60% (6/10),10% (1/10),35% (7/20),"['4', '5']",[],[],[],[],4.06
21.05. 14:45,Kypson P.,2,7,6,,,,6,1,52%,84% (26/31),55% (16/29),75% (3/4),37% (13/35),56% (20/36),33% (4/12),26,21,62% (13/21),5,70% (42/60),46% (33/71),57% (75/131),4,90% (9/10),40% (4/10),65% (13/20),"['5', '3', '7', '5']","['4', '2', '6', '2']",[],[],[],1.24
CHALLENGER MEN - SINGLES :  Oeiras 4 (Portugal),clay,header
13.05. 20:10,Wong C.,0,3,1,,,,3,5,67%,59% (17/29),36% (5/14),0% (0/4),27% (9/33),35% (8/23),0% (0/4),4,51% (22/43),30% (17/56),39% (39/99),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.89
13.05. 20:10,Kypson P.,2,6,6,,,,1,1,59%,73% (24/33),65% (15/23),100% (4/4),41% (12/29),64% (9/14),100% (4/4),8,70% (39/56),49% (21/43),61% (60/99),4,100% (8/8),50% (4/8),75% (12/16),"['4', '2']","['1', '0', '4', '1', '6', '1']",[],[],[],1.39
CHALLENGER MEN - SINGLES :  Guangzhou (China),hard,header
01.05. 11:40,Wong C.,0,3,2,,,,4,4,54%,54% (20/37),32% (10/31),33% (3/9),49% (17/35),33% (6/18),29% (2/7),9,44% (30/68),43% (23/53),44% (53/121),3,33% (3/9),25% (2/8),29% (5/17),"['2', '2']","['2', '5']",[],[],[],7.50
01.05. 11:40,Shimizu Y.,2,6,6,,,,3,1,66%,51% (18/35),67% (12/18),71% (5/7),46% (17/37),68% (21/31),67% (6/9),9,57% (30/53),56% (38/68),56% (68/121),7,75% (6/8),67% (6/9),71% (12/17),"['1', '0', '4', '3', '6', '3']","['2', '0', '5', '1', '6', '2']",[],[],[],1.04
CHALLENGER MEN - SINGLES :  Shenzhen 3 (China),hard,header
25.04. 12:45,Wong C.,0,4,4,,,,11,1,55%,76% (29/38),39% (12/31),63% (5/8),26% (12/47),46% (11/24),20% (1/5),5,59% (41/69),32% (23/71),46% (64/140),3,70% (7/10),10% (1/10),40% (8/20),[],"['3', '1']",[],[],[],1.33
