Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,209/152,66/40,124/91,4/6,12/13,3/2
2024,23/24,9/8,13/13,-,0/2,1/1
2023,27/25,5/4,17/17,-,5/4,-
2022,41/25,23/10,14/9,4/4,0/1,0/1
2021,19/19,7/7,8/7,0/2,4/3,-
2020,13/7,-,11/7,-,-,2/0
2019,33/25,7/3,23/19,-,3/3,-
2018,30/13,6/3,24/10,-,-,-
2017,16/10,3/3,13/7,-,-,-
2016,7/4,6/2,1/2,-,-,-
