Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ITF WOMEN - SINGLES :  W35 Santo Domingo 4 (Dominican Republic),hard,header
27.05.2024,Ulyashchenko A.,0,4,1,,,,['-'],['-'],['-'],['-'],['-'],1.74
27.05.2024,Corley P.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.99
ITF WOMEN - SINGLES :  W35 Santo Domingo 3 (Dominican Republic),hard,header
24.05.2024,Ulyashchenko A.,0,4,2,,,,['-'],['-'],['-'],['-'],['-'],6.36
24.05.2024,Ma L.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.09
21.05.2024,Ulyashchenko A.,2,7,6,,,,['-'],['-'],['-'],['-'],['-'],1.13
21.05.2024,Hitt Z.,0,5,3,,,,['-'],['-'],['-'],['-'],['-'],5.25
ITF WOMEN - SINGLES :  W15 Manacor 2 (Spain),hard,header
21.02.2024,Ulyashchenko A.,2,6,7^7,,,,['-'],['-'],['-'],['-'],['-'],1.59
21.02.2024,Bandurowska X.,0,2,6^0,,,,['-'],['-'],['-'],['-'],['-'],2.26
ITF WOMEN - SINGLES :  W15 Manacor (Spain),hard,header
13.02.2024,Ulyashchenko A.,0,6^3,1,,,,['-'],['-'],['-'],['-'],['-'],3.08
13.02.2024,Sekulic S.,2,7^7,6,,,,['-'],['-'],['-'],['-'],['-'],1.34
ITF WOMEN - SINGLES :  W60 Vacaria (Brazil),clay,header
ITF WOMEN - SINGLES :  W25 Mogi das Cruzes (Brazil),clay,header
07.12.2023,Ulyashchenko A.,0,3,1,,,,['-'],['-'],['-'],['-'],['-'],6.96
07.12.2023,Mateas M.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.08
