Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,57/32,14/8,42/23,1/1,-,-
2024,27/13,6/3,20/9,1/1,-,-
2023,19/11,7/3,12/8,-,-,-
2021,5/1,-,5/1,-,-,-
2020,0/1,-,0/1,-,-,-
2019,6/5,1/2,5/3,-,-,-
2018,0/1,-,0/1,-,-,-
