Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,182/275,77/133,92/105,13/33,-,0/4
2024,17/28,0/6,15/20,2/2,-,-
2023,23/30,4/7,18/21,1/2,-,-
2022,15/29,8/15,7/6,0/4,-,0/4
2021,17/35,10/16,3/10,4/9,-,-
2020,52/50,25/34,25/13,2/3,-,-
2019,27/36,16/22,10/11,1/3,-,-
2018,16/33,10/21,4/8,2/4,-,-
2017,11/23,2/7,9/14,0/2,-,-
2016,3/7,2/3,1/1,0/3,-,-
2015,1/3,0/2,-,1/1,-,-
2013,0/1,-,0/1,-,-,-
