Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
23.05.,Fatic N.,2,,,,,,1,3,67%,69% (41/59),52% (15/29),0% (0/4),30% (19/63),61% (30/49),33% (5/15),28,33,73% (24/33),64% (56/88),44% (49/112),53% (105/200),7,0,75% (12/16),31% (5/16),53% (17/32),"['2', '1']","['3', '4', '4', '5']","['2', '3', '5', '4']",[],[],1.83
23.05.,Poljicak M.,1,,,,,,2,0,56%,70% (44/63),39% (19/49),67% (10/15),31% (18/59),48% (14/29),100% (4/4),32,46,82% (14/17),56% (63/112),36% (32/88),48% (95/200),3,0,69% (11/16),25% (4/16),47% (15/32),[],"['3', '1', '5', '3', '7', '5']","['3', '1']",[],[],1.89
22.05.,Poljicak M.,2,,,,,,6,2,62%,78% (25/32),45% (9/20),0% (0/2),49% (17/35),54% (19/35),100% (5/5),19,15,75% (6/8),65% (34/52),51% (36/70),57% (70/122),7,0,78% (7/9),50% (5/10),63% (12/19),"['3', '3', '5', '5']","['2', '1', '4', '1', '6', '1']",[],[],[],1.60
22.05.,Geerts M.,0,,,,,,1,3,50%,51% (18/35),46% (16/35),0% (0/5),22% (7/32),55% (11/20),100% (2/2),20,33,64% (7/11),49% (34/70),35% (18/52),43% (52/122),3,0,50% (5/10),22% (2/9),37% (7/19),"['2', '1', '5', '4']",[],[],[],[],2.25
21.05.,Poljicak M.,2,,,,,,1,1,68%,83% (33/40),53% (10/19),0% (0/1),35% (16/46),50% (6/12),60% (3/5),26,21,79% (11/14),73% (43/59),38% (22/58),56% (65/117),6,0,91% (10/11),30% (3/10),62% (13/21),"['3', '3', '7', '5']","['3', '1']",[],[],[],1.80
21.05.,Olivieri G. A.,0,,,,,,0,0,79%,65% (30/46),50% (6/12),40% (2/5),18% (7/40),47% (9/19),100% (1/1),13,21,47% (7/15),62% (36/58),27% (16/59),44% (52/117),4,0,70% (7/10),9% (1/11),38% (8/21),"['2', '1']",[],[],[],[],1.93
20.05.,Poljicak M.,2,,,,,,5,4,50%,64% (36/56),58% (33/57),83% (10/12),26% (15/57),53% (24/45),40% (4/10),23,34,67% (6/9),61% (69/113),38% (39/102),50% (108/215),5,0,88% (14/16),25% (4/16),56% (18/32),"['3', '3', '6', '4']","['4', '4']","['1', '0']",[],[],1.50
20.05.,Ivanovski K.,1,,,,,,4,5,56%,74% (42/57),47% (21/45),60% (6/10),36% (20/56),42% (24/57),17% (2/12),32,55,61% (14/23),62% (63/102),39% (44/113),50% (107/215),5,0,75% (12/16),13% (2/16),44% (14/32),"['1', '0']","['1', '0']",[],[],[],2.48
15.05.,Pavlovic L.,2,,,,,,3,3,53%,67% (18/27),67% (16/24),50% (2/4),45% (20/44),64% (16/25),46% (6/13),24,20,65% (13/20),67% (34/51),52% (36/69),58% (70/120),10,0,78% (7/9),60% (6/10),68% (13/19),"['2', '1', '4', '1', '6', '1']","['3', '1', '5', '5', '7', '5']",[],[],[],2.19
15.05.,Poljicak M.,0,,,,,,1,1,64%,55% (24/44),36% (9/25),54% (7/13),33% (9/27),33% (8/24),50% (2/4),14,31,85% (11/13),48% (33/69),33% (17/51),42% (50/120),0,0,40% (4/10),22% (2/9),32% (6/19),[],"['2', '3', '4', '3']",[],[],[],1.63
14.05.,Poljicak M.,2,,,,,,3,1,64%,68% (41/60),44% (15/34),93% (13/14),41% (9/22),54% (13/24),100% (4/4),30,43,69% (9/13),60% (56/94),48% (22/46),56% (78/140),8,0,89% (8/9),50% (4/8),71% (12/17),"['2', '0', '4', '0']","['2', '1', '5', '2']",[],[],[],1.94
14.05.,Popko D.,0,,,,,,1,1,48%,59% (13/22),46% (11/24),0% (0/4),32% (19/60),56% (19/34),7% (1/14),8,22,31% (4/13),52% (24/46),40% (38/94),44% (62/140),2,0,50% (4/8),11% (1/9),29% (5/17),"['1', '4']",[],[],[],[],1.79
13.05.,Poljicak M.,2,,,,,,5,2,57%,70% (44/63),55% (26/47),57% (4/7),34% (26/76),57% (13/23),38% (3/8),34,41,75% (12/16),64% (70/110),39% (39/99),52% (109/209),8,0,81% (13/16),20% (3/15),52% (16/31),"['4', '4']","['3', '1']","['2', '1']",[],[],2.14
13.05.,Fatic N.,1,,,,,,3,4,77%,66% (50/76),43% (10/23),63% (5/8),30% (19/63),45% (21/47),43% (3/7),22,45,65% (24/37),61% (60/99),36% (40/110),48% (100/209),2,0,80% (12/15),19% (3/16),48% (15/31),"['2', '1', '5', '4']",[],"['2', '2']",[],[],1.66
05.05.,Barton H.,2,,,,,,4,9,50%,73% (49/67),53% (35/66),75% (9/12),28% (23/82),53% (23/43),33% (3/9),29,25,56% (10/18),63% (84/133),37% (46/125),50% (130/258),7,0,83% (15/18),17% (3/18),50% (18/36),"['4', '5']",[],"['2', '1', '4', '3']",[],[],1.62
05.05.,Poljicak M.,1,,,,,,1,4,66%,72% (59/82),47% (20/43),67% (6/9),27% (18/67),47% (31/66),25% (3/12),43,66,81% (22/27),63% (79/125),37% (49/133),50% (128/258),3,0,83% (15/18),17% (3/18),50% (18/36),"['5', '3']",[],"['2', '2', '5', '5']",[],[],2.21
04.05.,Poljicak M.,2,,,,,,5,4,57%,74% (28/38),52% (15/29),50% (1/2),36% (14/39),58% (19/33),38% (3/8),30,30,83% (10/12),64% (43/67),46% (33/72),55% (76/139),5,0,90% (9/10),33% (3/9),63% (12/19),"['2', '0', '3', '1']","['3', '2']",[],[],[],1.48
04.05.,Kodat T.,0,,,,,,1,1,54%,64% (25/39),42% (14/33),63% (5/8),26% (10/38),48% (14/29),50% (1/2),14,31,50% (6/12),54% (39/72),36% (24/67),45% (63/139),5,0,67% (6/9),10% (1/10),37% (7/19),"['1', '2']",[],[],[],[],2.53
28.04.,Martinez A.,2,,,,,,1,3,49%,63% (26/41),47% (20/43),67% (6/9),29% (10/34),64% (27/42),63% (5/8),57% (46/80),49% (37/76),53% (83/156),7,0,73% (8/11),45% (5/11),59% (13/22),"['3', '4', '5', '4']","['2', '1', '5', '4', '6', '5']",[],[],[],3.20
28.04.,Poljicak M.,0,,,,,,1,5,45%,71% (24/34),36% (15/42),38% (3/8),37% (15/41),53% (23/43),33% (3/9),51% (39/76),43% (34/80),47% (73/156),3,0,55% (6/11),27% (3/11),41% (9/22),"['3', '1']","['2', '2', '5', '5']",[],[],[],1.32
27.04.,Poljicak M.,2,,,,,,6,5,55%,85% (39/46),63% (24/38),75% (3/4),30% (20/67),46% (17/37),33% (2/6),75% (63/84),36% (37/104),53% (100/188),7,0,93% (14/15),13% (2/16),52% (16/31),[],[],"['4', '3', '6', '3']",[],[],1.04
27.04.,Watt J.,1,,,,,,10,4,64%,70% (47/67),54% (20/37),67% (4/6),15% (7/46),37% (14/38),25% (1/4),64% (67/104),25% (21/84),47% (88/188),3,0,88% (14/16),7% (1/15),48% (15/31),"['4', '3']",[],[],[],[],8.80
21.04.,Neumayer L.,2,,,,,,0,4,73%,67% (37/55),30% (6/20),75% (6/8),35% (14/40),58% (15/26),57% (4/7),57% (43/75),44% (29/66),51% (72/141),6,0,80% (8/10),40% (4/10),60% (12/20),"['2', '1', '4', '1']","['1', '0', '3', '2']",[],[],[],1.56
21.04.,Poljicak M.,0,,,,,,2,0,61%,65% (26/40),42% (11/26),43% (3/7),33% (18/55),70% (14/20),25% (2/8),56% (37/66),43% (32/75),49% (69/141),4,1,60% (6/10),20% (2/10),40% (8/20),"['3', '5']","['2', '2']",[],[],[],2.33
09.04.,van Assche L.,2,,,,,,0,4,70%,67% (38/57),50% (12/24),100% (10/10),42% (24/57),58% (15/26),20% (3/15),62% (50/81),47% (39/83),54% (89/164),6,0,100% (9/9),33% (3/9),67% (12/18),"['1', '0', '3', '0']","['1', '0']",[],[],[],1.70
09.04.,Poljicak M.,0,,,,,,5,2,69%,58% (33/57),42% (11/26),80% (12/15),33% (19/57),50% (12/24),0% (0/10),53% (44/83),38% (31/81),46% (75/164),4,2,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.05
08.04.,Poljicak M.,2,,,,,,3,0,67%,80% (33/41),55% (11/20),100% (1/1),38% (16/42),43% (9/21),25% (2/8),72% (44/61),40% (25/63),56% (69/124),5,0,100% (10/10),22% (2/9),63% (12/19),"['2', '0']","['2', '1']",[],[],[],2.77
08.04.,Seyboth Wild T.,0,,,,,,2,1,67%,62% (26/42),57% (12/21),75% (6/8),20% (8/41),45% (9/20),0% (0/1),60% (38/63),28% (17/61),44% (55/124),5,0,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],1.41
07.04.,Poljicak M.,2,,,,,,4,2,71%,69% (38/55),57% (13/23),100% (8/8),39% (16/41),31% (5/16),25% (2/8),65% (51/78),37% (21/57),53% (72/135),8,0,100% (10/10),22% (2/9),63% (12/19),"['5', '3']","['5', '4']",[],[],[],1.73
07.04.,Berrettini J.,0,,,,,,0,0,72%,61% (25/41),69% (11/16),75% (6/8),31% (17/55),43% (10/23),0% (0/8),63% (36/57),35% (27/78),47% (63/135),2,0,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],2.01
06.04.,Poljicak M.,2,,,,,,0,0,60%,69% (25/36),58% (14/24),67% (2/3),33% (13/40),81% (17/21),29% (4/14),65% (39/60),49% (30/61),57% (69/121),7,0,89% (8/9),50% (4/8),71% (12/17),"['2', '0']","['1', '0', '2', '1', '5', '2']",[],[],[],1.28
06.04.,Tabacco F.,0,,,,,,0,8,66%,68% (27/40),19% (4/21),71% (10/14),31% (11/36),42% (10/24),33% (1/3),51% (31/61),35% (21/60),43% (52/121),3,0,50% (4/8),11% (1/9),29% (5/17),[],"['1', '1']",[],[],[],3.47
03.04.,Mrva M.,2,,,,,,1,2,42%,60% (15/25),66% (23/35),0% (0/1),50% (14/28),56% (19/34),45% (5/11),63% (38/60),53% (33/62),58% (71/122),6,0,89% (8/9),56% (5/9),72% (13/18),"['2', '0', '4', '0', '6', '0']","['4', '4', '7', '5']",[],[],[],2.81
03.04.,Poljicak M.,0,,,,,,0,3,45%,50% (14/28),44% (15/34),55% (6/11),40% (10/25),34% (12/35),100% (1/1),47% (29/62),37% (22/60),42% (51/122),4,3,44% (4/9),11% (1/9),28% (5/18),[],"['3', '2']",[],[],[],1.40
01.04.,Poljicak M.,2,,,,,,11,5,54%,80% (35/44),49% (18/37),82% (9/11),42% (15/36),48% (14/29),44% (4/9),65% (53/81),45% (29/65),56% (82/146),6,0,83% (10/12),36% (4/11),61% (14/23),[],"['2', '0', '4', '0', '6', '0']","['3', '1']",[],[],2.04
01.04.,Barrere G.,1,,,,,,0,2,55%,58% (21/36),52% (15/29),56% (5/9),20% (9/44),51% (19/37),18% (2/11),55% (36/65),35% (28/81),44% (64/146),4,0,64% (7/11),17% (2/12),39% (9/23),"['3', '2', '5', '2']",[],[],[],[],1.71
21.03.,Dzumhur D.,2,,,,,,0,0,63%,61% (19/31),67% (12/18),50% (2/4),47% (17/36),81% (17/21),55% (6/11),63% (31/49),60% (34/57),61% (65/106),8,0,75% (6/8),75% (6/8),75% (12/16),"['1', '0', '3', '0', '5', '2']","['1', '0', '2', '1', '5', '2']",[],[],[],1.37
21.03.,Poljicak M.,0,,,,,,1,1,63%,53% (19/36),19% (4/21),45% (5/11),39% (12/31),33% (6/18),50% (2/4),40% (23/57),37% (18/49),39% (41/106),2,0,25% (2/8),25% (2/8),25% (4/16),"['2', '4']","['1', '1']",[],[],[],2.94
20.03.,Poljicak M.,2,,,,,,2,2,53%,64% (29/45),70% (28/40),40% (2/5),49% (41/83),44% (12/27),41% (7/17),67% (57/85),48% (53/110),56% (110/195),8,0,80% (12/15),47% (7/15),63% (19/30),"['1', '0', '3', '0', '5', '0']","['1', '0']","['2', '2', '5', '3', '7', '5']",[],[],2.31
20.03.,Kuzmanov D.,1,,,,,,1,1,75%,51% (42/83),56% (15/27),59% (10/17),36% (16/45),30% (12/40),60% (3/5),52% (57/110),33% (28/85),44% (85/195),2,0,53% (8/15),20% (3/15),37% (11/30),[],"['3', '3']","['2', '1', '4', '5']",[],[],1.57
18.03.,Poljicak M.,2,,,,,,5,1,55%,67% (33/49),60% (24/40),33% (2/6),34% (23/67),58% (22/38),45% (5/11),64% (57/89),43% (45/105),53% (102/194),7,0,75% (12/16),31% (5/16),53% (17/32),"['3', '1', '6', '4']","['4', '4']","['3', '1', '7', '5']",[],[],1.89
18.03.,Topo M.,1,,,,,,2,2,64%,66% (44/67),42% (16/38),55% (6/11),33% (16/49),40% (16/40),67% (4/6),57% (60/105),36% (32/89),47% (92/194),3,2,69% (11/16),25% (4/16),47% (15/32),"['4', '5']","['3', '2', '5', '4']","['2', '3']",[],[],1.83
15.03.,Fatic N.,2,,,,,,"['1', '0', '3', '4']","['1', '1', '5', '3']","['1', '0', '3', '0', '6', '1']",[],[],1.70
15.03.,Poljicak M.,1,,,,,,"['1', '1', '3', '1', '5', '3']","['1', '0']",[],[],[],2.03
14.03.,Poljicak M.,2,,,,,,"['2', '0']","['3', '4']",[],[],[],1.48
14.03.,Basic M.,0,,,,,,"['4', '5']","['4', '2']",[],[],[],2.50
13.03.,Poljicak M.,2,,,,,,"['2', '2']","['3', '2']",[],[],[],-
13.03.,Bielinskyi V.,0,,,,,,"['1', '0']",[],[],[],[],-
11.03.,Poljicak M.,2,,,,,,"['1', '0', '3', '0', '6', '1']",[],"['6', '4']",[],[],1.09
11.03.,Simundza J.,1,,,,,,[],"['4', '3']",[],[],[],6.05
27.02.,Pereira T.,2,,,,,,"['1', '2']","['5', '5']","['1', '0', '5', '2']",[],[],2.66
27.02.,Poljicak M.,1,,,,,,"['2', '0', '5', '3']","['2', '1']","['3', '5']",[],[],1.43
26.02.,Poljicak M.,2,,,,,,"['3', '3', '6', '4']","['3', '1', '4', '2', '7', '5']",[],[],[],1.43
26.02.,Araujo P.,0,,,,,,"['3', '2']","['2', '3', '4', '5']",[],[],[],2.66
21.02.,Peniston R.,2,,,,,,"['1', '2', '3', '2']","['1', '0', '3', '0', '5', '0']","['1', '0', '3', '0', '6', '1']",[],[],1.51
21.02.,Poljicak M.,1,,,,,,"['2', '0', '4', '4', '6', '4']","['1', '5']",[],[],[],2.42
20.02.,Poljicak M.,2,,,,,,"['3', '3', '5', '3']","['1', '0', '3', '0', '6', '1']",[],[],[],1.55
20.02.,Iannaccone F.,0,,,,,,"['1', '0']",[],[],[],[],2.33
19.02.,Poljicak M.,2,,,,,,"['2', '0', '6', '2']","['2', '0', '5', '1']",[],[],[],1.27
19.02.,Hjorth P.,0,,,,,,[],[],[],[],[],3.46
