Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,85/117,0/2,79/111,1/1,-,5/3
2024,11/11,-,11/11,-,-,-
2023,10/19,-,7/17,-,-,3/2
2022,13/11,-,13/11,-,-,-
2021,7/12,-,7/12,-,-,-
2020,3/5,-,3/5,-,-,-
2019,10/19,0/2,10/17,-,-,-
2018,19/11,-,19/11,-,-,-
2017,0/3,-,0/3,-,-,-
2016,3/6,-,1/5,-,-,2/1
2015,5/9,-,4/8,1/1,-,-
2014,0/5,-,0/5,-,-,-
2013,4/5,-,4/5,-,-,-
2011,0/1,-,0/1,-,-,-
