Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ITF MEN - SINGLES M25 Edwardsville,hard,header
31.07.2024,Thompson S.,0,,,,,,[],[],[],[],[],0
31.07.2024,Kang K.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Wellington (New Zealand),hard,header
13.12.2023,Thompson S.,0,,,,,,[],[],[],[],[],0
13.12.2023,Kuhar M.,2,,,,,,[],[],[],[],[],0
12.12.2023,Thompson S.,2,,,,,,[],[],[],[],[],0
12.12.2023,Osmont G.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES Port Pirie (Australia),hard,header
18.09.2012,Thompson S.,0,,,,,,[],[],[],[],[],0
18.09.2012,Karosi A.,2,,,,,,[],[],[],[],[],0
