Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,84/75,9/7,75/65,0/3,-,-
2024,12/16,-,12/16,-,-,-
2023,22/20,6/4,16/15,0/1,-,-
2022,16/8,-,16/8,-,-,-
2019,5/5,-,5/4,0/1,-,-
2018,21/17,3/3,18/14,-,-,-
2017,5/4,-,5/4,-,-,-
2016,2/2,-,2/2,-,-,-
2015,1/3,-,1/2,0/1,-,-
