Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,136/103,64/54,56/38,16/11,-,-
2024,20/15,9/8,11/7,-,-,-
2023,44/31,27/22,17/9,-,-,-
2022,13/10,10/8,0/1,3/1,-,-
2021,19/13,2/3,13/6,4/4,-,-
2020,3/2,-,-,3/2,-,-
2019,10/10,7/5,0/4,3/1,-,-
2018,16/13,7/6,8/5,1/2,-,-
2017,9/7,-,7/6,2/1,-,-
2016,2/2,2/2,-,-,-,-
