https://www.tennisexplorer.com/res/img/player/lYaummcA-G4RuZvg0.jpeg
Contreras Gomez Fernanda
Country: Mexico
Height: 170 cm
Age: 26 (8. 10. 1997)
Current/Highest rank - singles: 516. / 139.
Current/Highest rank - doubles: 363. / 99.
Sex: woman
Plays: right
