Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ITF WOMEN - SINGLES :  W75 Amstetten (Austria),clay,header
11.07. 18:20,Jamrichova R.,2,7,6,,,,"['3', '4', '6', '5']","['2', '1', '4', '3']",[],[],[],0
11.07. 18:20,Zhiyenbayeva S.,0,5,4,,,,"['2', '0']","['2', '2']",[],[],[],0
10.07. 18:15,Jamrichova R.,2,6,6,,,,"['3', '1', '6', '2']","['2', '0', '5', '1']",[],[],[],0
10.07. 18:15,Basiletti N.,0,2,1,,,,[],[],[],[],[],0
07.07. 17:40,Jamrichova R.,2,6,6,,,,"['2', '0', '4', '2', '6', '2']","['2', '0', '3', '1']",[],[],[],0
07.07. 17:40,McNeil C.,0,2,3,,,,"['2', '3']","['1', '2']",[],[],[],0
ITF WOMEN - SINGLES :  W100 Ilkley (United Kingdom),grass,header
19.06. 18:45,Jamrichova R.,1,6,5,6^5,,,"['5', '4']",[],"['4', '5']",[],[],2.39
19.06. 18:45,Stoiber R. A.,2,4,7,7^7,,,[],"['7', '5']","['2', '0']",[],[],1.53
GIRLS - SINGLES :  French Open (France),clay,header
06.06. 16:30,Jamrichova R.,0,3,2,,,,1,13,64%,55% (28/51),28% (8/29),45% (5/11),30% (7/23),41% (9/22),100% (2/2),14,31,64% (7/11),5,45% (36/80),36% (16/45),42% (52/125),1,33% (3/9),25% (2/8),29% (5/17),"['1', '1', '3', '5']",[],[],[],[],0
06.06. 16:30,Valentova T.,2,6,6,,,,1,1,51%,70% (16/23),59% (13/22),0% (0/2),45% (23/51),72% (21/29),55% (6/11),24,25,86% (6/7),8,64% (29/45),55% (44/80),58% (73/125),3,75% (6/8),67% (6/9),71% (12/17),"['1', '0', '2', '1', '5', '2', '6', '3']","['3', '1', '6', '2']",[],[],[],0
05.06. 16:45,Jamrichova R.,2,0,6,6,,,[],"['3', '1', '5', '1']","['1', '0', '3', '0', '5', '4']",[],[],0
05.06. 16:45,Kostovic T.,1,6,3,4,,,"['1', '0', '3', '0', '5', '0']","['2', '5']","['1', '3', '4', '4']",[],[],0
04.06. 16:45,Jamrichova R.,2,6,6,,,,"['2', '1', '3', '2', '4', '3', '6', '3']","['3', '1', '6', '2']",[],[],[],0
04.06. 16:45,Urbanova L.,0,3,2,,,,"['2', '2', '3', '3']",[],[],[],[],0
02.06. 19:20,Jamrichova R.,2,3,6,6,,,"['1', '2']","['3', '1', '6', '2']","['2', '0', '4', '0', '5', '1']",[],[],0
02.06. 19:20,Konstantinova Y.,1,6,2,1,,,"['2', '0', '4', '2']",[],"['1', '4']",[],[],0
ITF WOMEN - SINGLES :  W75 Trnava 2 (Slovakia),clay,header
10.05. 16:20,Jamrichova R.,0,3,2,,,,[],[],[],[],[],2.03
10.05. 16:20,Barthel M.,2,6,6,,,,"['2', '0']","['1', '0', '5', '2']",[],[],[],1.71
09.05. 13:35,Jamrichova R.,2,6^5,6,6,,,"['1', '0', '2', '1', '3', '2', '4', '3']","['2', '0', '4', '2', '5', '3']","['1', '0', '3', '0', '5', '0']",[],[],1.04
09.05. 13:35,Krockova N.,1,7^7,3,0,,,"['1', '1', '2', '2', '3', '3', '4', '4']","['2', '3', '3', '4']",[],[],[],8.90
07.05. 13:35,Jamrichova R.,2,4,6,7,,,"['1', '1', '2', '2']","['2', '4', '4', '4', '6', '4']","['2', '0', '3', '1', '7', '5']",[],[],2.11
07.05. 13:35,Falkowska W.,1,6,4,5,,,"['1', '0', '2', '1', '4', '3']","['2', '1', '4', '1']","['1', '2', '4', '5']",[],[],1.67
ITF WOMEN - SINGLES :  W15 Telde 4 (Spain),clay,header
WTA - SINGLES :  Billie Jean King Cup - World Group (World) - Qualification,-,header
13.04. 15:40,Jamrichova R.,2,6,6,,,,2,3,56%,59% (13/22),76% (13/17),0% (0/1),68% (19/28),55% (11/20),38% (6/16),12,24,75% (6/8),10,67% (26/39),63% (30/48),64% (56/87),10,86% (6/7),86% (6/7),86% (12/14),"['1', '1', '4', '2', '6', '2']","['2', '0', '4', '0', '6', '0']",[],[],[],0
13.04. 15:40,Erjavec V.,0,2,0,,,,0,3,58%,32% (9/28),45% (9/20),63% (10/16),41% (9/22),24% (4/17),100% (1/1),3,37,50% (3/6),4,38% (18/48),33% (13/39),36% (31/87),1,14% (1/7),14% (1/7),14% (2/14),"['1', '0']",[],[],[],[],0
ITF WOMEN - SINGLES :  W15 Sharm ElSheikh 9 (Egypt),hard,header
ITF WOMEN - SINGLES :  W15 Sharm ElSheikh 8 (Egypt),hard,header
ITF WOMEN - SINGLES :  W75 Trnava (Slovakia),hard,header
07.03. 16:35,Jamrichova R.,0,5,4,,,,"['4', '4']","['1', '1', '2', '2', '4', '4']",[],[],[],2.75
07.03. 16:35,Ruse G.,2,7,6,,,,"['2', '1', '6', '5']","['1', '0', '2', '1', '3', '2', '5', '4']",[],[],[],1.41
05.03. 23:20,Jamrichova R.,2,4,6,6,,,"['2', '2']","['3', '1', '6', '2']","['2', '0', '5', '1']",[],[],1.45
05.03. 23:20,Zavatska K.,1,6,2,1,,,"['2', '1', '4', '3']",[],[],[],[],2.63
ITF WOMEN - SINGLES :  W75 Burnie (Australia),hard,header
31.01. 06:05,Jamrichova R.,0,2,0,,,,"['1', '0']",[],[],[],[],1.34
31.01. 06:05,Banks A.,1,6,2,,,,"['2', '2', '4', '2', '6', '2']","['2', '0']",[],[],[],3.08
GIRLS - SINGLES :  Australian Open (Australia),hard,header
27.01. 06:40,Jamrichova R.,2,6,6,,,,6,6,68%,79% (31/39),28% (5/18),83% (5/6),51% (19/37),60% (9/15),71% (5/7),15,16,60% (3/5),9,63% (36/57),54% (28/52),59% (64/109),9,88% (7/8),56% (5/9),71% (12/17),"['3', '4', '5', '4']","['1', '0', '3', '0', '6', '1']",[],[],[],0
27.01. 06:40,Jones E.,0,4,1,,,,4,4,71%,49% (18/37),40% (6/15),29% (2/7),21% (8/39),72% (13/18),17% (1/6),11,27,50% (1/2),6,46% (24/52),37% (21/57),41% (45/109),3,44% (4/9),13% (1/8),29% (5/17),"['2', '0']",[],[],[],[],0
26.01. 07:45,Jamrichova R.,2,6,2,6,,,3,8,59%,71% (32/45),39% (12/31),14% (1/7),41% (21/51),58% (22/38),40% (6/15),19,29,56% (10/18),7,58% (44/76),48% (43/89),53% (87/165),4,57% (8/14),46% (6/13),52% (14/27),"['2', '2', '4', '4', '6', '4']","['1', '3']","['2', '0', '5', '3']",[],[],0
26.01. 07:45,Koike E.,1,4,6,3,,,2,5,57%,59% (30/51),42% (16/38),60% (9/15),29% (13/45),61% (19/31),86% (6/7),22,37,70% (7/10),8,52% (46/89),42% (32/76),47% (78/165),3,54% (7/13),43% (6/14),48% (13/27),"['2', '1', '3', '2']","['1', '0', '3', '0', '5', '2']","['2', '3']",[],[],0
25.01. 05:35,Jamrichova R.,2,6,6,,,,3,4,73%,81% (26/32),50% (6/12),100% (1/1),50% (16/32),73% (16/22),71% (5/7),15,13,60% (6/10),11,73% (32/44),57% (30/53),64% (62/97),5,100% (7/7),63% (5/8),80% (12/15),"['2', '1', '5', '2']","['1', '0', '4', '1', '6', '1']",[],[],[],0
25.01. 05:35,Efremova K.,0,2,1,,,,2,6,59%,56% (18/32),27% (6/22),29% (2/7),22% (7/32),50% (6/12),0% (0/1),11,25,40% (2/5),3,43% (23/53),27% (12/44),36% (35/97),1,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],0
24.01. 05:35,Jamrichova R.,2,6,6,,,,"['3', '2', '4', '3']","['2', '1', '4', '3', '6', '3']",[],[],[],0
24.01. 05:35,Joint M.,0,4,3,,,,"['3', '3']","['2', '2']",[],[],[],0
22.01. 08:35,Jamrichova R.,2,6,6,,,,"['2', '0', '6', '2']","['2', '0', '4', '0']",[],[],[],0
22.01. 08:35,Konstantinova Y.,0,2,1,,,,[],[],[],[],[],0
20.01. 12:15,Jamrichova R.,2,6,6,,,,"['1', '0', '3', '0', '5', '0']","['2', '1', '4', '1', '5', '2']",[],[],[],0
20.01. 12:15,Gandolfi F.,0,0,2,,,,[],"['2', '4']",[],[],[],0
ITF WOMEN - SINGLES :  W60 Trnava 3 (Slovakia),hard,header
28.11.2023,Jamrichova R.,1,3,6,4,,,[],"['3', '4', '5', '4']","['2', '1', '3', '4']",[],[],1.60
28.11.2023,Mitu A.,2,6,4,6,,,"['1', '0', '6', '3']","['2', '0']","['2', '2', '4', '2', '6', '4']",[],[],2.23
WTA - SINGLES :  Billie Jean King Cup - World Group (World) - Relegation - Play Offs,-,header
11.11.2023,Jamrichova R.,2,6,6,,,,3,6,69%,83% (29/35),31% (5/16),0% (0/1),42% (13/31),63% (12/19),67% (4/6),24,24,60% (3/5),10,67% (34/51),50% (25/50),58% (59/101),5,89% (8/9),50% (4/8),71% (12/17),"['3', '1', '5', '1']","['2', '1', '5', '4']",[],[],[],0
11.11.2023,Podoroska N.,0,1,4,,,,1,0,62%,58% (18/31),37% (7/19),33% (2/6),17% (6/35),69% (11/16),100% (1/1),12,24,0% (0/2),4,50% (25/50),33% (17/51),42% (42/101),2,50% (4/8),11% (1/9),29% (5/17),[],"['2', '2']",[],[],[],0
ITF WOMEN - SINGLES :  W60 Bratislava (Slovakia),hard,header
03.11.2023,Jamrichova R.,0,5,3,,,,"['2', '1', '4', '5']","['2', '3']",[],[],[],2.48
03.11.2023,Lansere S.,2,7,6,,,,"['2', '2', '5', '3', '7', '5']","['2', '0', '4', '2']",[],[],[],1.49
02.11.2023,Jamrichova R.,2,7,6^5,6,,,"['2', '2', '7', '5']","['5', '5', '6', '6']","['1', '0']",[],[],2.24
02.11.2023,Paquet C.,1,5,7^7,4,,,"['2', '1']","['3', '2', '6', '5']",[],[],[],1.59
01.11.2023,Jamrichova R.,2,3,6,6,,,[],"['3', '1', '6', '2']","['3', '1', '5', '1']",[],[],1.69
01.11.2023,Ibragimova A.,1,6,2,3,,,"['4', '2']",[],"['2', '5']",[],[],2.09
31.10.2023,Jamrichova R.,2,3,6,6,,,"['3', '5']","['3', '2', '5', '2']","['1', '0', '4', '3', '6', '3']",[],[],1.41
31.10.2023,Struplova J.,1,6,2,3,,,"['1', '0', '4', '1', '6', '3']",[],"['2', '2']",[],[],2.74
ITF WOMEN - SINGLES :  W25 Baza (Spain),hard,header
GIRLS - SINGLES :  US Open (USA),hard,header
08.09.2023,Jamrichova R.,1,6,4,3,,,4,15,53%,67% (34/51),37% (17/46),46% (6/13),43% (24/56),54% (13/24),60% (6/10),21,33,70% (7/10),7,53% (51/97),46% (37/80),50% (88/177),4,50% (7/14),43% (6/14),46% (13/28),"['2', '0', '3', '1', '5', '3']","['1', '0', '4', '3']","['1', '4']",[],[],0
08.09.2023,Valentova T.,2,3,6,6,,,1,9,70%,57% (32/56),46% (11/24),40% (4/10),33% (17/51),63% (29/46),54% (7/13),19,31,64% (9/14),6,54% (43/80),47% (46/97),50% (89/177),7,57% (8/14),50% (7/14),54% (15/28),"['1', '2', '3', '4']","['3', '3', '4', '4', '6', '4']","['2', '0', '4', '0']",[],[],0
07.09.2023,Jamrichova R.,2,6,6,,,,5,6,59%,76% (26/34),58% (14/24),67% (2/3),31% (14/45),65% (13/20),25% (3/12),21,16,57% (4/7),5,69% (40/58),42% (27/65),54% (67/123),3,90% (9/10),30% (3/10),60% (12/20),"['6', '4']","['3', '3', '6', '4']",[],[],[],0
07.09.2023,Gureva A.,0,4,4,,,,4,2,69%,69% (31/45),35% (7/20),75% (9/12),24% (8/34),42% (10/24),33% (1/3),16,22,63% (5/8),5,58% (38/65),31% (18/58),46% (56/123),2,70% (7/10),10% (1/10),40% (8/20),[],"['1', '0']",[],[],[],0
06.09.2023,Jamrichova R.,2,6,6,,,,"['4', '2', '6', '4']","['2', '0', '5', '3']",[],[],[],0
06.09.2023,Bartunkova N.,0,4,3,,,,"['4', '5']","['3', '4']",[],[],[],0
04.09.2023,Jamrichova R.,2,6,6,,,,"['1', '0', '4', '1', '6', '1']","['3', '1', '5', '1']",[],[],[],0
04.09.2023,Sato N.,0,1,1,,,,[],[],[],[],[],0
03.09.2023,Jamrichova R.,2,6,6,,,,"['3', '1', '5', '1']","['1', '0', '4', '1', '6', '1']",[],[],[],0
03.09.2023,Joint M.,0,1,1,,,,[],[],[],[],[],0
GIRLS - SINGLES :  Wimbledon (United Kingdom),grass,header
15.07.2023,Jamrichova R.,0,0,3,,,,4,9,69%,50% (17/34),27% (4/15),58% (7/12),20% (7/35),52% (11/21),0% (0/6),11,14,21% (3/14),4,43% (22/51),32% (18/56),37% (40/107),1,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],0
15.07.2023,Ngounoue C.,2,6,6,,,,7,3,63%,80% (28/35),48% (10/21),100% (6/6),50% (17/34),73% (11/15),42% (5/12),34,13,64% (14/22),11,68% (38/56),57% (29/51),63% (67/107),6,100% (7/7),63% (5/8),80% (12/15),"['1', '0', '3', '0', '5', '0']","['2', '1', '6', '3']",[],[],[],0
13.07.2023,Jamrichova R.,2,6,6^6,6,,,11,8,54%,73% (37/51),56% (24/43),71% (5/7),41% (30/73),61% (27/44),41% (7/17),27,32,70% (7/10),10,65% (61/94),49% (57/117),56% (118/211),5,85% (11/13),50% (7/14),67% (18/27),"['2', '0', '6', '2']","['2', '0', '4', '2']","['1', '0', '4', '1', '6', '1']",[],[],0
13.07.2023,Stojsavljevic M.,1,2,7^8,1,,,3,7,62%,59% (43/73),39% (17/44),59% (10/17),27% (14/51),44% (19/43),29% (2/7),22,51,50% (7/14),5,51% (60/117),35% (33/94),44% (93/211),3,50% (7/14),15% (2/13),33% (9/27),[],"['2', '3', '4', '5']",[],[],[],0
12.07.2023,Jamrichova R.,2,6,6,,,,"['3', '3', '5', '3']","['1', '2', '4', '3', '6', '3']",[],[],[],0
12.07.2023,Munk Mortensen R.,0,3,3,,,,"['1', '0']","['2', '0']",[],[],[],0
10.07.2023,Jamrichova R.,2,6^6,6,7^10,,,"['1', '0', '3', '0', '4', '1']","['2', '0', '4', '0']","['3', '4', '5', '4']",[],[],0
10.07.2023,Anazagasty-Pursoo A.,1,7^8,1,6^8,,,"['1', '3', '2', '4', '5', '5']",[],"['3', '1', '5', '5']",[],[],0
09.07.2023,Jamrichova R.,2,6,6,,,,"['1', '0', '3', '0', '5', '0']","['5', '4']",[],[],[],0
09.07.2023,Gae M.,0,0,4,,,,[],[],[],[],[],0
GIRLS - SINGLES :  French Open (France),clay,header
07.06.2023,Jamrichova R.,0,2,4,,,,[],"['2', '4']",[],[],[],0
07.06.2023,Gureva A.,2,6,6,,,,"['1', '0', '4', '1']","['1', '0', '3', '0']",[],[],[],0
06.06.2023,Jamrichova R.,2,6,6,,,,"['3', '2', '4', '3', '6', '3']","['3', '1', '5', '3']",[],[],[],0
06.06.2023,Zhiyenbayeva S.,0,3,3,,,,"['3', '3']","['3', '4']",[],[],[],0
05.06.2023,Jamrichova R.,2,6,6,,,,"['1', '0', '4', '1']","['1', '0']",[],[],[],0
05.06.2023,Grant T. C.,0,4,4,,,,"['2', '4']",[],[],[],[],0
ITF WOMEN - SINGLES :  W15 Sharm ElSheikh 9 (Egypt),hard,header
ITF WOMEN - SINGLES :  W15 Sharm ElSheikh 8 (Egypt),hard,header
ITF WOMEN - SINGLES :  W60 Trnava 2 (Slovakia),hard,header
07.03.2023,Jamrichova R.,0,5,3,,,,"['5', '5']","['1', '1', '3', '5']",[],[],[],3.15
07.03.2023,Snigur D.,2,7,6,,,,"['1', '0', '6', '5']","['1', '0', '2', '1', '5', '2', '6', '3']",[],[],[],1.32
ITF WOMEN - SINGLES :  W60 Burnie (Australia),hard,header
01.02.2023,Jamrichova R.,0,2,2,,,,[],"['2', '4']",[],[],[],1.48
01.02.2023,Bozovic A.,2,6,6,,,,"['1', '0', '4', '1']","['1', '0', '3', '0', '5', '2']",[],[],[],2.51
GIRLS - SINGLES :  Australian Open (Australia),hard,header
26.01.2023,Jamrichova R.,0,4,4,,,,"['2', '2']","['3', '3']",[],[],[],0
26.01.2023,Andreeva M.,2,6,6,,,,"['2', '1', '4', '3']","['3', '2', '5', '4']",[],[],[],0
25.01.2023,Jamrichova R.,2,6,6,,,,"['1', '0', '3', '0', '5', '0']","['1', '0', '5', '2']",[],[],[],0
25.01.2023,Zhiyenbayeva S.,0,0,2,,,,[],[],[],[],[],0
24.01.2023,Jamrichova R.,2,6,6,,,,"['5', '3']","['1', '0', '3', '0', '5', '0']",[],[],[],0
24.01.2023,Murthy A.,0,3,0,,,,[],[],[],[],[],0
22.01.2023,Jamrichova R.,2,6,6,,,,"['1', '1', '5', '3']","['1', '0', '4', '1']",[],[],[],0
22.01.2023,Ercan M.,0,3,2,,,,"['1', '0']",[],[],[],[],0
ITF WOMEN - SINGLES :  W60 Bratislava (Slovakia),hard,header
19.11.2022,Jamrichova R.,0,6^5,1,,,,[],[],[],[],[],3.03
19.11.2022,Konjuh A.,1,7^7,1,,,,[],[],[],[],[],1.37
18.11.2022,Jamrichova R.,2,6,6,,,,"['3', '3', '6', '4']","['3', '1', '4', '4', '6', '4']",[],[],[],3.92
18.11.2022,Schmiedlova A. K.,0,4,4,,,,"['2', '1']","['2', '3', '4', '3']",[],[],[],1.24
17.11.2022,Jamrichova R.,2,7^7,3,7^10,,,"['4', '4']",[],"['5', '3']",[],[],3.52
17.11.2022,Cristian J.,1,6^1,6,6^8,,,"['2', '1']","['5', '3']","['4', '5']",[],[],1.27
14.11.2022,Jamrichova R.,2,7,6,,,,"['4', '5', '6', '5']","['1', '0', '4', '1', '6', '1']",[],[],[],2.16
14.11.2022,Salkova D.,0,5,1,,,,"['2', '0']",[],[],[],[],1.62
ITF WOMEN - SINGLES :  W60 Trnava (Slovakia),hard,header
07.10.2022,Jamrichova R.,0,4,3,,,,"['1', '1', '4', '2']",[],[],[],[],6.00
07.10.2022,Wang Xin.,2,6,6,,,,"['1', '0', '3', '4', '5', '4']","['3', '2', '6', '3']",[],[],[],1.12
06.10.2022,Jamrichova R.,2,3,7^7,6,,,[],[],"['5', '4']",[],[],5.25
06.10.2022,Sramkova R.,1,6,6^5,4,,,"['4', '2']",[],[],[],[],1.14
05.10.2022,Jamrichova R.,2,6,6,,,,"['1', '0', '5', '2']","['2', '1', '4', '1']",[],[],[],1.55
05.10.2022,Zelnickova R.,0,2,2,,,,[],[],[],[],[],2.36
GIRLS - SINGLES :  US Open (USA),hard,header
05.09.2022,Jamrichova R.,1,6,3,4,,,"['1', '0', '3', '0']",[],"['2', '0']",[],[],0
05.09.2022,Gonzalez Vilar R.,2,2,6,6,,,[],"['5', '3']","['2', '3', '5', '4']",[],[],0
GIRLS - SINGLES :  US Open (USA) - Qualification,hard,header
03.09.2022,Jamrichova R.,2,6,6,,,,"['1', '1', '2', '2', '3', '3', '6', '4']","['2', '0', '5', '1']",[],[],[],0
03.09.2022,Andrade Sabando T. I.,0,4,1,,,,"['1', '0', '2', '1', '3', '2']",[],[],[],[],0
02.09.2022,Jamrichova R.,2,6^5,6,10,,,"['2', '0', '4', '2']","['3', '2', '5', '2']","['1', '0', '4', '1', '6', '3', '9', '3', '10', '3']",[],[],0
02.09.2022,Broadfoot G.,1,7^7,2,3,,,"['2', '3', '4', '5']",[],"['2', '4']",[],[],0
GIRLS - SINGLES :  Wimbledon (United Kingdom),grass,header
02.07.2022,Jamrichova R.,0,4,5,,,,"['1', '5', '3', '5']","['4', '2']",[],[],[],0
02.07.2022,Conway J.,2,6,7,,,,"['1', '0', '3', '0', '5', '0']","['4', '5', '6', '5']",[],[],[],0
