Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,105/54,13/9,89/43,0/1,-,3/1
2024,35/14,-,35/14,-,-,-
2023,12/12,4/4,8/7,0/1,-,-
2022,42/11,-,42/11,-,-,-
2021,13/14,9/5,4/9,-,-,-
2020,3/1,-,-,-,-,3/1
2018,0/2,-,0/2,-,-,-
