26.01. 16:35,Zakharov A.,1,6,3,6^5,,,7,2,71%,76% (48/63),35% (9/26),71% (5/7),26% (17/66),62% (26/42),25% (3/12),64% (57/89),40% (43/108),51% (100/197),4,0,86% (12/14),20% (3/15),52% (15/29),[],[],[],[],[],1.30
26.01. 16:35,Ursu V.,2,2,6,7^7,,,5,10,61%,74% (49/66),38% (16/42),75% (9/12),24% (15/63),65% (17/26),29% (2/7),60% (65/108),36% (32/89),49% (97/197),6,5,80% (12/15),14% (2/14),48% (14/29),[],[],[],[],[],3.35
CHALLENGER MEN - SINGLES :  Oeiras 5 (Portugal) - Qualification,hard,header
20.01. 21:15,Zakharov A.,0,3,4,,,,4,3,65%,54% (30/56),53% (16/30),73% (11/15),24% (9/38),55% (12/22),17% (1/6),53% (46/86),35% (21/60),46% (67/146),5,4,60% (6/10),11% (1/9),37% (7/19),[],[],[],[],[],2.38
20.01. 21:15,Rincon D.,2,6,6,,,,2,0,63%,76% (29/38),45% (10/22),83% (5/6),46% (26/56),47% (14/30),27% (4/15),65% (39/60),47% (40/86),54% (79/146),5,0,89% (8/9),40% (4/10),63% (12/19),[],[],[],[],[],1.54
CHALLENGER MEN - SINGLES :  Oeiras (Portugal),hard,header
07.01. 15:40,Zakharov A.,0,3,4,,,,2,2,59%,61% (22/36),44% (11/25),60% (6/10),32% (17/53),60% (15/25),22% (2/9),54% (33/61),41% (32/78),47% (65/139),4,4,56% (5/9),20% (2/10),37% (7/19),[],[],[],[],[],1.56
07.01. 15:40,Zapata Miralles B.,2,6,6,,,,0,4,68%,68% (36/53),40% (10/25),78% (7/9),39% (14/36),56% (14/25),40% (4/10),59% (46/78),46% (28/61),53% (74/139),6,0,80% (8/10),44% (4/9),63% (12/19),[],[],[],[],[],2.33
CHALLENGER MEN - SINGLES :  Oeiras (Portugal) - Qualification,hard,header
06.01. 16:40,Zakharov A.,0,4,,,,,5,1,64%,100% (7/7),50% (2/4),0% (0/0),83% (5/6),75% (3/4),100% (2/2),82% (9/11),80% (8/10),81% (17/21),7,0,100% (2/2),100% (2/2),100% (4/4),[],[],[],[],[],1.19
06.01. 16:40,Torres T.,0,0,,,,,0,1,60%,17% (1/6),25% (1/4),0% (0/2),0% (0/7),50% (2/4),0% (0/0),20% (2/10),18% (2/11),19% (4/21),3,0,0% (0/2),0% (0/2),0% (0/4),[],[],[],[],[],4.32
05.01. 16:50,Zakharov A.,2,6,3,6,,,2,4,49%,91% (29/32),48% (16/33),60% (3/5),42% (18/43),61% (17/28),63% (5/8),69% (45/65),49% (35/71),59% (80/136),7,0,83% (10/12),42% (5/12),63% (15/24),[],[],[],[],[],1.14
05.01. 16:50,Luis T.,1,1,6,2,,,0,4,61%,58% (25/43),39% (11/28),38% (3/8),13% (4/32),52% (17/33),40% (2/5),51% (36/71),31% (20/65),41% (56/136),3,0,58% (7/12),17% (2/12),38% (9/24),[],[],[],[],[],5.00
CHALLENGER MEN - SINGLES :  Yokkaichi (Japan),hard,header
27.11.2024,Zakharov A.,0,6^5,4,,,,2,0,64%,74% (28/38),67% (14/21),33% (1/3),27% (14/52),48% (16/33),13% (1/8),71% (42/59),35% (30/85),50% (72/144),6,1,82% (9/11),9% (1/11),45% (10/22),[],[],[],[],[],2.03
27.11.2024,Ymer E.,2,7^7,6,,,,2,2,61%,73% (38/52),52% (17/33),88% (7/8),26% (10/38),33% (7/21),67% (2/3),65% (55/85),29% (17/59),50% (72/144),4,0,91% (10/11),18% (2/11),55% (12/22),[],[],[],[],[],1.72
CHALLENGER MEN - SINGLES :  Yokohama (Japan),hard,header
23.11.2024,Zakharov A.,0,4,2,,,,1,1,53%,54% (15/28),48% (12/25),20% (1/5),27% (10/37),50% (11/22),17% (1/6),51% (27/53),36% (21/59),43% (48/112),2,0,56% (5/9),11% (1/9),33% (6/18),[],[],[],[],[],2.77
23.11.2024,Lestienne C.,2,6,6,,,,2,0,63%,73% (27/37),50% (11/22),83% (5/6),46% (13/28),52% (13/25),80% (4/5),64% (38/59),49% (26/53),57% (64/112),8,0,89% (8/9),44% (4/9),67% (12/18),[],[],[],[],[],1.41
22.11.2024,Zakharov A.,2,6^7,6,7^8,,,8,0,62%,78% (51/65),60% (24/40),0% (0/1),32% (29/91),56% (15/27),25% (3/12),71% (75/105),37% (44/118),53% (119/223),6,1,94% (15/16),19% (3/16),56% (18/32),[],[],[],[],[],2.48
22.11.2024,Wu Tung-Lin,1,7^9,2,6^6,,,3,1,77%,68% (62/91),44% (12/27),75% (9/12),22% (14/65),40% (16/40),100% (1/1),63% (74/118),29% (30/105),47% (104/223),4,0,81% (13/16),6% (1/16),44% (14/32),[],[],[],[],[],1.50
18.11.2024,Zakharov A.,2,6,6,,,,5,0,64%,79% (30/38),62% (13/21),0% (0/0),28% (12/43),50% (8/16),50% (2/4),73% (43/59),34% (20/59),53% (63/118),8,0,100% (10/10),20% (2/10),60% (12/20),[],[],[],[],[],1.80
18.11.2024,Noguchi R.,0,4,4,,,,1,1,73%,72% (31/43),50% (8/16),50% (2/4),21% (8/38),38% (8/21),0% (0/0),66% (39/59),27% (16/59),47% (55/118),2,0,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],1.93
CHALLENGER MEN - SINGLES :  Kobe (Japan) - Qualification,hard,header
10.11.2024,Zakharov A.,0,6^4,6^7,,,,10,2,62%,70% (42/60),51% (19/37),86% (6/7),23% (11/48),45% (20/44),50% (1/2),63% (61/97),34% (31/92),49% (92/189),4,0,92% (11/12),8% (1/12),50% (12/24),[],[],[],[],[],1.50
10.11.2024,Uchida K.,2,7^7,7^9,,,,13,2,52%,77% (37/48),55% (24/44),50% (1/2),30% (18/60),49% (18/37),14% (1/7),66% (61/92),37% (36/97),51% (97/189),6,0,92% (11/12),8% (1/12),50% (12/24),[],[],[],[],[],2.48
CHALLENGER MEN - SINGLES :  Matsuyama (Japan) - Qualification,hard,header
03.11.2024,Zakharov A.,0,6^4,5,,,,2,8,61%,62% (38/61),46% (18/39),69% (9/13),33% (15/46),43% (15/35),60% (3/5),56% (56/100),37% (30/81),48% (86/181),3,1,67% (8/12),25% (3/12),46% (11/24),[],[],[],[],[],2.27
03.11.2024,Broady L.,2,7^7,7,,,,3,3,57%,67% (31/46),57% (20/35),40% (2/5),38% (23/61),54% (21/39),31% (4/13),63% (51/81),44% (44/100),52% (95/181),7,0,75% (9/12),33% (4/12),54% (13/24),[],[],[],[],[],1.59
CHALLENGER MEN - SINGLES :  Fairfield (USA),hard,header
10.10.2024,Zakharov A.,0,3,4,,,,6,2,60%,66% (23/35),48% (11/23),60% (6/10),24% (7/29),45% (13/29),20% (1/5),59% (34/58),34% (20/58),47% (54/116),2,1,60% (6/10),11% (1/9),37% (7/19),[],[],[],[],[],2.51
10.10.2024,Schoolkate T.,2,6,6,,,,5,3,50%,76% (22/29),55% (16/29),80% (4/5),34% (12/35),52% (12/23),40% (4/10),66% (38/58),41% (24/58),53% (62/116),8,0,89% (8/9),40% (4/10),63% (12/19),[],[],[],[],[],1.49
09.10.2024,Zakharov A.,2,6,6,,,,1,0,82%,66% (31/47),70% (7/10),67% (2/3),30% (8/27),75% (18/24),57% (4/7),67% (38/57),51% (26/51),59% (64/108),7,0,89% (8/9),50% (4/8),71% (12/17),[],[],[],[],[],2.53
09.10.2024,Braswell M.,0,3,2,,,,3,3,53%,70% (19/27),25% (6/24),43% (3/7),34% (16/47),30% (3/10),33% (1/3),49% (25/51),33% (19/57),41% (44/108),3,0,50% (4/8),11% (1/9),29% (5/17),[],[],[],[],[],1.48
CHALLENGER MEN - SINGLES :  Tiburon (USA),hard,header
01.10.2024,Zakharov A.,0,4,2,,,,10,10,45%,74% (20/27),36% (12/33),33% (2/6),23% (9/39),50% (6/12),50% (1/2),53% (32/60),31% (17/55),41% (47/115),4,2,56% (5/9),11% (1/9),33% (6/18),[],[],[],[],[],1.43
01.10.2024,Oliveira G.,2,6,6,,,,4,1,76%,77% (30/39),50% (6/12),50% (1/2),26% (7/27),64% (21/33),67% (4/6),69% (38/55),47% (28/60),56% (64/115),6,0,89% (8/9),44% (4/9),67% (12/18),[],[],[],[],[],2.69
CHALLENGER MEN - SINGLES :  Tiburon (USA) - Qualification,hard,header
30.09.2024,Zakharov A.,2,6,6,,,,5,0,57%,83% (25/30),65% (15/23),0% (0/0),27% (9/33),57% (17/30),40% (2/5),75% (40/53),41% (26/63),57% (66/116),6,0,100% (10/10),22% (2/9),63% (12/19),[],[],[],[],[],1.47
30.09.2024,Hilderbrand T.,0,3,4,,,,9,7,52%,73% (24/33),43% (13/30),60% (3/5),17% (5/30),35% (8/23),0% (0/0),59% (37/63),25% (13/53),43% (50/116),4,0,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],2.56
30.09.2024,Zakharov A.,2,6,3,6,,,6,4,58%,76% (37/49),50% (18/36),63% (5/8),34% (20/59),59% (17/29),50% (4/8),65% (55/85),42% (37/88),53% (92/173),9,0,79% (11/14),29% (4/14),54% (15/28),[],[],[],[],[],1.61
30.09.2024,Tracy J.,1,3,6,4,,,6,4,67%,66% (39/59),41% (12/29),50% (4/8),24% (12/49),50% (18/36),38% (3/8),58% (51/88),35% (30/85),47% (81/173),1,0,71% (10/14),21% (3/14),46% (13/28),[],[],[],[],[],2.23
CHALLENGER MEN - SINGLES :  Guangzhou 2 (China),hard,header
10.09.2024,Zakharov A.,0,4,4,,,,7,6,52%,65% (24/37),56% (19/34),60% (3/5),29% (12/42),35% (9/26),0% (0/9),61% (43/71),31% (21/68),46% (64/139),4,2,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],1.19
10.09.2024,Trongcharoenchaikul W.,2,6,6,,,,4,3,62%,71% (30/42),65% (17/26),100% (9/9),35% (13/37),44% (15/34),40% (2/5),69% (47/68),39% (28/71),54% (75/139),6,0,100% (10/10),20% (2/10),60% (12/20),[],[],[],[],[],4.50
ITF MEN - SINGLES :  M25 Hong Kong (Hong Kong),hard,header
ATP - SINGLES :  Winston-Salem (USA) - Qualification,hard,header
17.08.2024,Zakharov A.,0,6^5,2,,,,4,0,54%,69% (24/35),67% (20/30),50% (2/4),8% (3/38),37% (7/19),0% (0/2),15,8,57% (8/14),68% (44/65),18% (10/57),44% (54/122),5,0,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],1.10
17.08.2024,Suresh D.,2,7^7,6,,,,14,0,67%,92% (35/38),63% (12/19),100% (2/2),31% (11/35),33% (10/30),50% (2/4),36,8,79% (15/19),82% (47/57),32% (21/65),56% (68/122),5,0,100% (10/10),20% (2/10),60% (12/20),[],[],[],[],[],6.38
ATP - SINGLES :  Cincinnati (USA) - Qualification,hard,header
11.08.2024,Zakharov A.,1,6,4,3,,,2,3,55%,75% (33/44),47% (17/36),56% (5/9),31% (15/48),48% (19/40),27% (3/11),33,17,67% (18/27),63% (50/80),39% (34/88),50% (84/168),2,0,71% (10/14),23% (3/13),48% (13/27),[],[],[],[],[],3.31
11.08.2024,Svajda Z.,2,2,6,6,,,3,1,55%,69% (33/48),53% (21/40),73% (8/11),25% (11/44),53% (19/36),44% (4/9),27,15,73% (11/15),61% (54/88),38% (30/80),50% (84/168),8,0,77% (10/13),29% (4/14),52% (14/27),[],[],[],[],[],1.31
ITF MEN - SINGLES :  M25 Wetzlar (Germany),clay,header
CHALLENGER MEN - SINGLES :  Amersfoort (Netherlands),clay,header
21.07.2024,Zakharov A.,0,2,1,,,,3,1,60%,49% (17/35),39% (9/23),50% (5/10),10% (2/21),18% (2/11),0% (0/0),45% (26/58),13% (4/32),33% (30/90),3,1,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],2.47
21.07.2024,Barrios Vera T.,2,6,6,,,,0,0,66%,90% (19/21),82% (9/11),0% (0/0),51% (18/35),61% (14/23),50% (5/10),88% (28/32),55% (32/58),67% (60/90),7,0,100% (7/7),63% (5/8),80% (12/15),[],[],[],[],[],1.51
20.07.2024,Zakharov A.,2,6,6,,,,4,2,55%,79% (23/29),67% (16/24),50% (1/2),31% (11/36),56% (14/25),43% (3/7),74% (39/53),41% (25/61),56% (64/114),5,0,90% (9/10),30% (3/10),60% (12/20),[],[],[],[],[],2.02
20.07.2024,Rincon D.,0,4,4,,,,4,3,59%,69% (25/36),44% (11/25),57% (4/7),21% (6/29),33% (8/24),50% (1/2),59% (36/61),26% (14/53),44% (50/114),5,3,70% (7/10),10% (1/10),40% (8/20),[],[],[],[],[],1.72
19.07.2024,Zakharov A.,2,6,6,,,,3,1,58%,81% (21/26),68% (13/19),100% (1/1),38% (13/34),69% (9/13),67% (4/6),76% (34/45),47% (22/47),61% (56/92),7,0,100% (8/8),50% (4/8),75% (12/16),[],[],[],[],[],2.09
19.07.2024,Dalla Valle E.,0,1,3,,,,4,1,72%,62% (21/34),31% (4/13),33% (2/6),19% (5/26),32% (6/19),0% (0/1),53% (25/47),24% (11/45),39% (36/92),3,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.69
18.07.2024,Zakharov A.,2,4,6,6,,,0,1,58%,81% (34/42),57% (17/30),75% (3/4),32% (15/47),58% (23/40),36% (4/11),71% (51/72),44% (38/87),56% (89/159),7,0,92% (12/13),33% (4/12),64% (16/25),[],[],[],[],[],1.63
18.07.2024,Wassermann D.,1,6,0,3,,,6,2,54%,68% (32/47),43% (17/40),64% (7/11),19% (8/42),43% (13/30),25% (1/4),56% (49/87),29% (21/72),44% (70/159),3,0,67% (8/12),8% (1/13),36% (9/25),[],[],[],[],[],2.21
17.07.2024,Zakharov A.,2,7,2,6,,,2,2,57%,62% (33/53),50% (20/40),70% (7/10),41% (32/78),49% (21/43),28% (5/18),61% (48/79),47% (47/101),53% (95/180),5,0,75% (9/12),42% (5/12),58% (14/24),[],[],[],[],[],1.65
17.07.2024,Sels J.,1,5,6,4,,,7,3,64%,59% (46/78),51% (22/43),72% (13/18),38% (20/53),50% (20/40),30% (3/10),53% (54/101),39% (31/79),47% (85/180),5,7,58% (7/12),25% (3/12),42% (10/24),[],[],[],[],[],2.18
CHALLENGER MEN - SINGLES :  Amersfoort (Netherlands) - Qualification,clay,header
15.07.2024,Zakharov A.,2,6,6,,,,4,3,70%,82% (37/45),47% (9/19),100% (2/2),31% (15/49),59% (13/22),29% (2/7),72% (46/64),39% (28/71),55% (74/135),6,0,100% (10/10),20% (2/10),60% (12/20),[],[],[],[],[],1.62
15.07.2024,Campana Lee G.,0,4,4,,,,1,4,69%,69% (34/49),41% (9/22),71% (5/7),18% (8/45),53% (10/19),0% (0/2),61% (43/71),28% (18/64),45% (61/135),4,5,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.23
14.07.2024,Zakharov A.,2,6,6,,,,5,1,76%,80% (33/41),77% (10/13),100% (3/3),32% (12/37),53% (9/17),100% (2/2),80% (43/54),39% (21/54),59% (64/108),6,0,100% (10/10),20% (2/10),60% (12/20),[],[],[],[],[],1.58
14.07.2024,Lamasine T.,0,4,4,,,,1,2,69%,68% (25/37),47% (8/17),0% (0/2),20% (8/41),23% (3/13),0% (0/3),61% (33/54),20% (11/54),41% (44/108),4,2,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.31
CHALLENGER MEN - SINGLES :  Salzburg (Austria) - Qualification,clay,header
07.07.2024,Zakharov A.,0,4,4,,,,1,3,61%,61% (25/41),38% (10/26),50% (4/8),24% (9/37),52% (17/33),22% (2/9),52% (35/67),37% (26/70),45% (61/137),4,3,60% (6/10),20% (2/10),40% (8/20),[],[],[],[],[],1.16
07.07.2024,Karol M.,2,6,6,,,,6,5,53%,76% (28/37),48% (16/33),78% (7/9),39% (16/41),62% (16/26),50% (4/8),63% (44/70),48% (32/67),55% (76/137),6,0,80% (8/10),40% (4/10),60% (12/20),[],[],[],[],[],4.88
CHALLENGER MEN - SINGLES :  Karlsruhe (Germany),clay,header
04.07.2024,Zakharov A.,0,4,5,,,,0,0,52%,70% (31/44),39% (16/41),56% (5/9),35% (18/51),44% (7/16),50% (2/4),55% (47/85),37% (25/67),47% (72/152),2,1,64% (7/11),18% (2/11),41% (9/22),[],[],[],[],[],2.97
04.07.2024,Ugo Carabelli C.,2,6,7,,,,0,0,76%,65% (33/51),56% (9/16),50% (2/4),30% (13/44),61% (25/41),44% (4/9),63% (42/67),45% (38/85),53% (80/152),8,0,82% (9/11),36% (4/11),59% (13/22),[],[],[],[],[],1.37
03.07.2024,Zakharov A.,2,7^7,7^8,,,,2,2,69%,80% (48/60),41% (11/27),50% (2/4),33% (17/51),42% (13/31),40% (2/5),68% (59/87),37% (30/82),53% (89/169),5,0,83% (10/12),17% (2/12),50% (12/24),[],[],[],[],[],1.48
03.07.2024,Rodriguez Taverna S.,0,6^4,6^6,,,,4,2,62%,67% (34/51),58% (18/31),60% (3/5),20% (12/60),59% (16/27),50% (2/4),63% (52/82),32% (28/87),47% (80/169),5,0,83% (10/12),17% (2/12),50% (12/24),[],[],[],[],[],2.56
CHALLENGER MEN - SINGLES :  Karlsruhe (Germany) - Qualification,clay,header
01.07.2024,Zakharov A.,2,6,6,,,,2,0,65%,71% (20/28),73% (11/15),80% (4/5),49% (21/43),71% (12/17),42% (5/12),72% (31/43),55% (33/60),62% (64/103),6,0,88% (7/8),71% (5/7),80% (12/15),[],[],[],[],[],1.23
01.07.2024,Dellavedova M.,0,2,1,,,,0,0,72%,51% (22/43),29% (5/17),58% (7/12),29% (8/28),27% (4/15),20% (1/5),45% (27/60),28% (12/43),38% (39/103),4,0,29% (2/7),13% (1/8),20% (3/15),[],[],[],[],[],3.95
30.06.2024,Zakharov A.,2,6,6,,,,3,0,65%,79% (26/33),72% (13/18),100% (2/2),31% (9/29),68% (13/19),60% (3/5),76% (39/51),46% (22/48),62% (61/99),10,0,100% (9/9),38% (3/8),71% (12/17),[],[],[],[],[],1.46
30.06.2024,Heller P.,0,3,2,,,,1,2,60%,69% (20/29),32% (6/19),40% (2/5),21% (7/33),28% (5/18),0% (0/2),54% (26/48),24% (12/51),38% (38/99),0,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.62
CHALLENGER MEN - SINGLES :  Milan (Italy) - Qualification,clay,header
23.06.2024,Zakharov A.,0,6^11,1,,,,1,8,47%,51% (19/37),57% (24/42),64% (7/11),34% (18/53),37% (7/19),29% (2/7),54% (43/79),35% (25/72),45% (68/151),4,0,56% (5/9),20% (2/10),37% (7/19),[],[],[],[],[],2.59
23.06.2024,Buse I.,2,7^13,6,,,,2,0,74%,66% (35/53),63% (12/19),71% (5/7),49% (18/37),43% (18/42),36% (4/11),65% (47/72),46% (36/79),55% (83/151),6,0,80% (8/10),44% (4/9),63% (12/19),[],[],[],[],[],1.47
CHALLENGER MEN - SINGLES :  Blois (France) - Qualification,clay,header
17.06.2024,Zakharov A.,1,4,6,3,,,4,0,51%,81% (30/37),42% (15/36),67% (6/9),33% (14/43),53% (16/30),57% (4/7),62% (45/73),41% (30/73),51% (75/146),1,0,75% (9/12),31% (4/13),52% (13/25),[],[],[],[],[],1.25
17.06.2024,Bouquet L.,2,6,0,6,,,1,3,59%,67% (29/43),47% (14/30),43% (3/7),19% (7/37),58% (21/36),33% (3/9),59% (43/73),38% (28/73),49% (71/146),9,0,69% (9/13),25% (3/12),48% (12/25),[],[],[],[],[],3.76
CHALLENGER MEN - SINGLES :  Bratislava (Slovakia),clay,header
13.06.2024,Zakharov A.,0,6^5,6^5,,,,5,1,58%,73% (33/45),55% (18/33),50% (2/4),24% (11/46),47% (21/45),29% (2/7),65% (51/78),35% (32/91),49% (83/169),4,0,83% (10/12),17% (2/12),50% (12/24),[],[],[],[],[],2.13
13.06.2024,Gombos N.,2,7^7,7^7,,,,4,1,51%,76% (35/46),53% (24/45),71% (5/7),27% (12/45),45% (15/33),50% (2/4),65% (59/91),35% (27/78),51% (86/169),6,0,83% (10/12),17% (2/12),50% (12/24),[],[],[],[],[],1.68
12.06.2024,Zakharov A.,2,7^7,6,,,,4,0,69%,82% (27/33),67% (10/15),50% (1/2),41% (18/44),61% (19/31),44% (4/9),77% (37/48),49% (37/75),60% (74/123),9,0,89% (8/9),40% (4/10),63% (12/19),[],[],[],[],[],2.53
12.06.2024,Piros Z.,0,6^1,1,,,,0,9,59%,59% (26/44),39% (12/31),56% (5/9),18% (6/33),33% (5/15),50% (1/2),51% (38/75),23% (11/48),40% (49/123),1,0,60% (6/10),11% (1/9),37% (7/19),[],[],[],[],[],1.49
CHALLENGER MEN - SINGLES :  Bratislava (Slovakia) - Qualification,clay,header
10.06.2024,Zakharov A.,2,7,6,,,,2,3,61%,89% (33/37),46% (11/24),67% (2/3),33% (16/48),59% (17/29),75% (3/4),72% (44/61),43% (33/77),56% (77/138),7,0,90% (9/10),33% (4/12),59% (13/22),[],[],[],[],[],1.73
10.06.2024,Barton H.,0,5,4,,,,4,2,62%,67% (32/48),41% (12/29),25% (1/4),11% (4/37),54% (13/24),33% (1/3),57% (44/77),28% (17/61),44% (61/138),3,0,67% (8/12),10% (1/10),41% (9/22),[],[],[],[],[],2.00
09.06.2024,Zakharov A.,2,6,6,,,,5,4,51%,83% (30/36),51% (18/35),100% (5/5),31% (12/39),56% (20/36),33% (2/6),68% (48/71),43% (32/75),55% (80/146),5,0,100% (10/10),22% (2/9),63% (12/19),[],[],[],[],[],2.53
09.06.2024,Den Ouden G.,0,3,4,,,,3,6,52%,69% (27/39),44% (16/36),67% (4/6),17% (6/36),49% (17/35),0% (0/5),57% (43/75),32% (23/71),45% (66/146),5,1,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],1.49
CHALLENGER MEN - SINGLES :  Zagreb (Croatia),clay,header
04.06.2024,Zakharov A.,1,6^5,7,3,,,6,1,59%,71% (45/63),59% (26/44),82% (9/11),37% (22/59),23% (11/48),22% (2/9),66% (71/107),31% (33/107),49% (104/214),5,3,88% (14/16),12% (2/17),48% (16/33),[],[],[],[],[],4.69
04.06.2024,Misolic F.,2,7^7,5,6,,,5,3,55%,63% (37/59),77% (37/48),78% (7/9),29% (18/63),41% (18/44),18% (2/11),69% (74/107),34% (36/107),51% (110/214),5,0,88% (15/17),13% (2/16),52% (17/33),[],[],[],[],[],1.17
CHALLENGER MEN - SINGLES :  Zagreb (Croatia) - Qualification,clay,header
03.06.2024,Zakharov A.,2,6,6,,,,2,1,52%,75% (24/32),59% (17/29),67% (2/3),38% (14/37),50% (9/18),50% (3/6),67% (41/61),42% (23/55),55% (64/116),6,0,90% (9/10),33% (3/9),63% (12/19),[],[],[],[],[],2.07
03.06.2024,Vale D.,0,3,4,,,,1,1,67%,62% (23/37),50% (9/18),50% (3/6),25% (8/32),41% (12/29),33% (1/3),58% (32/55),33% (20/61),45% (52/116),4,0,67% (6/9),10% (1/10),37% (7/19),[],[],[],[],[],1.70
02.06.2024,Zakharov A.,2,7^9,7^7,,,,5,5,54%,76% (38/50),37% (16/43),33% (2/6),35% (22/62),57% (21/37),44% (4/9),58% (54/93),43% (43/99),51% (97/192),7,0,67% (8/12),33% (4/12),50% (12/24),[],[],[],[],[],1.92
02.06.2024,Oliel Y.,0,6^7,6^3,,,,1,6,63%,65% (40/62),43% (16/37),56% (5/9),24% (12/50),63% (27/43),67% (4/6),57% (56/99),42% (39/93),49% (95/192),3,0,67% (8/12),33% (4/12),50% (12/24),[],[],[],[],[],1.82
ITF MEN - SINGLES :  M15 Bol 2 (Croatia),clay,header
ITF MEN - SINGLES :  M15 Monastir 17 (Tunisia),hard,header
CHALLENGER MEN - SINGLES :  New Delhi (India) - Qualification,hard,header
26.02.2024,Vincent Ruggeri S.,0,5,,,,,1,1,38%,83% (5/6),70% (7/10),0% (0/0),33% (5/15),70% (7/10),50% (2/4),75% (12/16),48% (12/25),59% (24/41),8,0,100% (3/3),50% (2/4),71% (5/7),[],[],[],[],[],2.12
26.02.2024,Zakharov A.,0,2,,,,,1,2,60%,67% (10/15),30% (3/10),50% (2/4),17% (1/6),30% (3/10),0% (0/0),52% (13/25),25% (4/16),41% (17/41),2,0,50% (2/4),0% (0/3),29% (2/7),[],[],[],[],[],1.69
25.02.2024,Zakharov A.,2,6,6,,,,3,1,55%,83% (30/36),55% (16/29),100% (2/2),37% (13/35),43% (16/37),15% (2/13),71% (46/65),40% (29/72),55% (75/137),6,0,100% (10/10),22% (2/9),63% (12/19),[],[],[],[],[],1.70
25.02.2024,Noguchi R.,0,3,4,,,,2,0,49%,63% (22/35),57% (21/37),85% (11/13),17% (6/36),45% (13/29),0% (0/2),60% (43/72),29% (19/65),45% (62/137),4,4,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],2.09
CHALLENGER MEN - SINGLES :  Pune (India),hard,header
