13.07.2022,Rikl P.,2,,,,,,[],[],[],[],[],0
13.07.2022,Kriznik M.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M25 Poprad (Slovakia),clay,header
02.07.2022,Rikl P.,1,,,,,,[],[],[],[],[],0
02.07.2022,Wessels L.,2,,,,,,[],[],[],[],[],0
01.07.2022,Rikl P.,2,,,,,,[],[],[],[],[],0
01.07.2022,Dancu V. A.,1,,,,,,[],[],[],[],[],0
30.06.2022,Rikl P.,2,,,,,,[],[],[],[],[],0
30.06.2022,Minarik K.,0,,,,,,[],[],[],[],[],0
28.06.2022,Rikl P.,2,,,,,,[],[],[],[],[],0
28.06.2022,Jermar J.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Alkmaar (Netherlands),clay,header
21.06.2022,Rikl P.,0,,,,,,[],[],[],[],[],0
21.06.2022,Sorrentino L.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M25 Manacor (Spain),hard,header
ITF MEN - SINGLES M15 Ostrava (Czech Republic),hard,header
23.11.2021,Rikl P.,0,,,,,,[],[],[],[],[],0
23.11.2021,Gadamauri B.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Antalya 32 (Turkey),clay,header
17.11.2021,Rikl P.,0,,,,,,[],[],[],[],[],0
17.11.2021,Pieczkowski O.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Antalya 31 (Turkey),clay,header
09.11.2021,Rikl P.,0,,,,,,[],[],[],[],[],0
09.11.2021,Tenti F.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M25 Velenje (Slovenia),clay,header
11.07.2021,Rikl P.,0,,,,,,[],[],[],[],[],0
11.07.2021,Shevchenko A.,2,,,,,,[],[],[],[],[],0
