Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,97/115,30/44,54/57,13/14,-,-
2024,13/9,-,8/7,5/2,-,-
2023,9/13,2/2,7/11,-,-,-
2022,12/15,1/2,11/11,0/2,-,-
2021,12/20,2/7,6/7,4/6,-,-
2020,8/10,0/3,6/5,2/2,-,-
2019,20/17,8/7,10/8,2/2,-,-
2018,11/21,5/13,6/8,-,-,-
2017,8/4,8/4,-,-,-,-
2016,4/6,4/6,-,-,-,-
