Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,61/57,34/36,24/18,-,-,3/3
2024,20/16,14/11,6/5,-,-,-
2023,21/22,14/16,7/6,-,-,-
2022,17/14,5/6,9/5,-,-,3/3
2021,1/1,-,1/1,-,-,-
2019,2/2,1/1,1/1,-,-,-
2018,0/2,0/2,-,-,-,-
