Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,35/24,5/6,19/13,11/5,-,-
2024,9/6,-,6/5,3/1,-,-
2023,9/10,3/4,5/4,1/2,-,-
2022,16/7,2/2,7/3,7/2,-,-
2021,1/1,-,1/1,-,-,-
