Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,103/80,90/65,10/9,3/6,-,-
2024,28/15,28/14,0/1,-,-,-
2023,30/23,24/18,4/3,2/2,-,-
2022,27/21,20/13,6/5,1/3,-,-
2021,5/5,5/5,-,-,-,-
2020,3/6,3/5,-,0/1,-,-
2019,3/6,3/6,-,-,-,-
2018,7/4,7/4,-,-,-,-
