Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,48/42,44/36,2/3,2/3,-,-
2024,16/13,16/13,-,-,-,-
2023,8/10,8/10,-,-,-,-
2022,17/9,17/9,-,-,-,-
2021,0/2,0/1,0/1,-,-,-
2020,2/3,-,-,2/3,-,-
2019,5/5,3/3,2/2,-,-,-
