Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
09.10.2024,McHugh A.,2,,,,,,"['3', '1']","['5', '4']",[],[],[],1.81
09.10.2024,Woldeab S.,0,,,,,,[],[],[],[],[],1.89
13.09.2024,Pereira T.,2,,,,,,"['1', '1', '3', '1', '5', '1']",[],"['2', '2', '5', '5']",[],[],1.86
13.09.2024,Woldeab S.,1,,,,,,"['1', '0']",[],"['2', '1', '3', '2']",[],[],1.86
12.09.2024,Woldeab S.,2,,,,,,"['3', '1', '6', '2']","['2', '0', '4', '0']",[],[],[],1.78
12.09.2024,Loge J.,0,,,,,,[],[],[],[],[],1.94
11.09.2024,Woldeab S.,2,,,,,,"['3', '1', '5', '1']","['3', '2']",[],[],[],1.42
11.09.2024,Marques D.,0,,,,,,[],[],[],[],[],2.72
29.08.2024,Habib A.,2,,,,,,"['2', '0', '4', '0']","['5', '4']",[],[],[],3.08
29.08.2024,Woldeab S.,0,,,,,,[],[],[],[],[],1.34
28.08.2024,Woldeab S.,2,,,,,,"['1', '0', '5', '2']","['1', '0', '3', '0', '6', '3']",[],[],[],1.37
28.08.2024,Hamza Reguig S.,0,,,,,,[],"['1', '3']",[],[],[],2.91
12.11.2023,Bailly P. Y.,2,,,,,,[],"['4', '4', '6', '4']","['3', '1']",[],[],1.74
12.11.2023,Woldeab S.,1,,,,,,"['1', '0', '4', '1']","['4', '3']",[],[],[],1.98
11.11.2023,Woldeab S.,2,,,,,,"['1', '0', '4', '1', '5', '2']","['3', '4', '5', '4']",[],[],[],2.74
11.11.2023,Tien L.,0,,,,,,"['2', '4']","['2', '0']",[],[],[],1.41
10.11.2023,Woldeab S.,2,,,,,,"['1', '0']",[],"['3', '1', '4', '2']",[],[],-
10.11.2023,Vale D.,1,,,,,,[],"['4', '2']","['2', '3']",[],[],-
10.11.2023,Woldeab S.,2,,,,,,"['1', '0', '3', '0', '6', '1']","['4', '4']","['4', '2', '6', '4', '8', '7', '10', '9', '12', '10']",[],[],1.77
10.11.2023,Gomez F. A.,1,,,,,,[],"['4', '3', '5', '4']","['4', '5', '6', '6', '10', '10']",[],[],1.94
08.11.2023,Woldeab S.,2,,,,,,"['3', '4']","['2', '2']","['4', '2']",[],[],1.98
08.11.2023,Sigsgaard C.,1,,,,,,"['3', '1']","['1', '0', '5', '4']",[],[],[],1.74
13.07.2023,Smith K.,2,,,,,,"['2', '1', '4', '1', '6', '3']","['3', '1', '6', '2']",[],[],[],1.69
13.07.2023,Woldeab S.,0,,,,,,"['2', '4']",[],[],[],[],2.05
12.07.2023,Woldeab S.,2,,,,,,"['2', '1', '4', '3']",[],"['2', '0', '4', '0', '6', '0']",[],[],1.53
12.07.2023,Wood W.,1,,,,,,"['2', '2']",[],[],[],[],2.38
25.10.2022,Ross G.,2,,,,,,[],"['2', '1', '4', '1', '6', '1']","['4', '4']",[],[],1.96
25.10.2022,Woldeab S.,1,,,,,,"['7', '5']",[],"['3', '2']",[],[],1.77
17.06.2022,Kikuchi Y.,2,,,,,,[],"['3', '1', '5', '1', '6', '2']","['2', '2', '6', '4']",[],[],2.56
17.06.2022,Woldeab S.,1,,,,,,"['1', '0', '5', '2']","['2', '5']","['2', '1']",[],[],1.52
16.06.2022,Woldeab S.,2,,,,,,"['1', '0', '4', '3']","['1', '0', '3', '0', '5', '0']",[],[],[],2.48
16.06.2022,Tien L.,0,,,,,,"['1', '1']",[],[],[],[],1.53
15.06.2022,Woldeab S.,2,,,,,,"['1', '0', '4', '5', '6', '5']","['2', '1', '4', '1', '6', '1']",[],[],[],2.01
15.06.2022,Basing M.,0,,,,,,"['2', '2', '4', '2']",[],[],[],[],1.77
09.06.2022,Vale D.,2,,,,,,"['1', '4', '2', '5']","['3', '3', '5', '3']","['3', '2', '4', '3', '6', '5']",[],[],1.22
09.06.2022,Woldeab S.,1,,,,,,"['2', '0', '4', '0', '5', '1']","['2', '1']","['3', '3', '4', '4']",[],[],4.16
07.06.2022,Woldeab S.,2,,,,,,"['4', '2']","['3', '4']",[],[],[],3.52
07.06.2022,Paroulek T.,0,,,,,,[],"['3', '1']",[],[],[],1.29
17.11.2021,Grassi Mazzuchi J. P.,2,,,,,,"['4', '4']","['3', '2', '5', '2']",[],[],[],1.62
17.11.2021,Woldeab S.,0,,,,,,"['2', '1']",[],[],[],[],2.26
23.11.2019,Fearnley J.,2,,,,,,"['2', '1', '5', '2']","['1', '0']",[],[],[],1.92
23.11.2019,Woldeab S.,0,,,,,,[],"['1', '1']",[],[],[],1.89
22.11.2019,Woldeab S.,2,,,,,,[],"['2', '2', '4', '2']","['6', '5']",[],[],3.78
22.11.2019,Zhu E.,1,,,,,,"['3', '1']","['1', '0']",[],[],[],1.27
21.11.2019,Woldeab S.,2,,,,,,"['5', '3']","['1', '0', '3', '0', '6', '1']",[],[],[],1.70
21.11.2019,Allen L.,0,,,,,,[],[],[],[],[],2.12
19.11.2019,Woldeab S.,2,,,,,,"['3', '1', '6', '4']","['3', '1', '5', '1']",[],[],[],3.20
19.11.2019,Inoue H.,0,,,,,,"['3', '4']",[],[],[],[],1.34
