Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,119/113,42/44,33/38,38/27,-,6/4
2024,13/5,-,13/5,-,-,-
2023,10/11,-,4/7,-,-,6/4
2022,23/25,13/12,8/9,2/4,-,-
2021,21/23,7/12,1/2,13/9,-,-
2020,8/13,2/4,0/4,6/5,-,-
2019,28/21,11/10,1/5,16/6,-,-
2018,10/9,5/3,4/3,1/3,-,-
2017,6/6,4/3,2/3,-,-,-
