Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Shenzhen 2 (China),hard,header
30.07. 21:05,Tien L.,2,6,6,,,,1,1,48%,72% (21/29),58% (18/31),83% (5/6),40% (16/40),68% (13/19),57% (4/7),8,65% (39/60),49% (29/59),57% (68/119),5,89% (8/9),50% (4/8),71% (12/17),"['4', '4', '6', '4']","['3', '1', '5', '1']",[],[],[],1.22
CHALLENGER MEN - SINGLES :  Chicago (USA) - Qualification,hard,header
22.07. 21:45,Noguchi R.,0,3,2,,,,0,0,67%,61% (20/33),44% (7/16),40% (2/5),16% (5/31),44% (11/25),0% (0/3),5,55% (27/49),29% (16/56),41% (43/105),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],3.19
22.07. 21:45,Lajal M.,2,6,6,,,,5,3,55%,84% (26/31),56% (14/25),100% (3/3),39% (13/33),56% (9/16),60% (3/5),7,71% (40/56),45% (22/49),59% (62/105),5,100% (9/9),38% (3/8),71% (12/17),"['5', '3']","['3', '2', '5', '2']",[],[],[],1.33
21.07. 20:45,Noguchi R.,2,6,6,,,,0,0,65%,72% (26/36),58% (11/19),100% (5/5),50% (10/20),71% (15/21),56% (5/9),6,67% (37/55),61% (25/41),65% (62/96),11,100% (7/7),83% (5/6),92% (12/13),"['2', '0', '4', '0', '6', '0']","['2', '0', '4', '0']",[],[],[],1.95
21.07. 20:45,Uchida K.,0,0,1,,,,1,4,49%,50% (10/20),29% (6/21),44% (4/9),28% (10/36),42% (8/19),0% (0/5),3,39% (16/41),33% (18/55),35% (34/96),1,17% (1/6),0% (0/7),8% (1/13),[],[],[],[],[],1.79
CHALLENGER MEN - SINGLES :  Granby (Canada),hard,header
19.07. 01:00,Noguchi R.,0,3,4,,,,0,1,73%,65% (32/49),44% (8/18),82% (9/11),22% (10/45),41% (9/22),0% (0/3),4,60% (40/67),28% (19/67),44% (59/134),1,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],1.75
19.07. 01:00,Kuzuhara B.,2,6,6,,,,2,2,67%,78% (35/45),59% (13/22),100% (3/3),35% (17/49),56% (10/18),18% (2/11),7,72% (48/67),40% (27/67),56% (75/134),3,100% (10/10),22% (2/9),63% (12/19),"['3', '1']","['1', '0']",[],[],[],2.00
16.07. 22:10,Noguchi R.,2,3,7,6,,,0,2,69%,71% (39/55),52% (13/25),33% (2/6),26% (14/53),64% (21/33),56% (5/9),11,65% (52/80),41% (35/86),52% (87/166),5,73% (11/15),33% (5/15),53% (16/30),[],"['5', '5', '7', '5']","['2', '0', '3', '1', '5', '3']",[],[],4.55
16.07. 22:10,Lajal M.,1,6,5,3,,,10,3,62%,74% (39/53),36% (12/33),44% (4/9),29% (16/55),48% (12/25),67% (4/6),8,59% (51/86),35% (28/80),48% (79/166),3,67% (10/15),27% (4/15),47% (14/30),"['3', '1']","['5', '4']","['1', '2', '2', '3']",[],[],1.18
CHALLENGER MEN - SINGLES :  Granby (Canada) - Qualification,hard,header
15.07. 21:15,Noguchi R.,2,6^2,6,7,,,2,1,76%,61% (60/99),45% (14/31),75% (12/16),33% (22/66),62% (33/53),64% (7/11),13,57% (74/130),46% (55/119),52% (129/249),4,75% (12/16),41% (7/17),58% (19/33),"['2', '0']","['2', '1', '4', '1', '6', '3']","['1', '1', '5', '5', '7', '5']",[],[],1.40
15.07. 21:15,Matsuda R.,1,7^7,3,5,,,0,1,55%,67% (44/66),38% (20/53),36% (4/11),39% (39/99),55% (17/31),25% (4/16),5,54% (64/119),43% (56/130),48% (120/249),3,59% (10/17),25% (4/16),42% (14/33),"['4', '5']","['2', '4']","['1', '0', '4', '3']",[],[],2.84
15.07. 00:50,Noguchi R.,2,3,7^7,6,,,1,4,60%,61% (36/59),48% (19/40),58% (7/12),42% (24/57),47% (21/45),40% (6/15),8,56% (55/99),44% (45/102),50% (100/201),3,64% (9/14),38% (6/16),50% (15/30),"['2', '1']","['3', '1', '6', '6']","['2', '1', '4', '3', '6', '3']",[],[],2.33
15.07. 00:50,Vandecasteele Q.,1,6,6^5,3,,,7,2,56%,58% (33/57),53% (24/45),60% (9/15),39% (23/59),53% (21/40),42% (5/12),8,56% (57/102),44% (44/99),50% (101/201),5,63% (10/16),36% (5/14),50% (15/30),"['3', '3', '5', '3']","['2', '3', '6', '5']","['3', '3']",[],[],1.57
ATP - SINGLES :  Mallorca (Spain) - Qualification,grass,header
22.06. 16:15,Noguchi R.,0,6^5,0,,,,0,1,63%,65% (26/40),42% (10/24),57% (4/7),6% (2/31),47% (15/32),0% (0/3),8,10,78% (7/9),6,56% (36/64),27% (17/63),42% (53/127),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],3.85
22.06. 16:15,Monteiro T.,2,7^7,6,,,,5,3,49%,94% (29/31),53% (17/32),100% (3/3),35% (14/40),58% (14/24),43% (3/7),24,15,76% (13/17),6,73% (46/63),44% (28/64),58% (74/127),7,100% (9/9),33% (3/9),67% (12/18),[],"['1', '0', '3', '0', '5', '0']",[],[],[],1.24
CHALLENGER MEN - SINGLES :  Poznan (Poland),clay,header
17.06. 18:10,Noguchi R.,0,1,4,,,,0,1,52%,63% (15/24),41% (9/22),33% (2/6),20% (7/35),53% (10/19),100% (1/1),9,52% (24/46),31% (17/54),41% (41/100),3,50% (4/8),11% (1/9),29% (5/17),[],"['2', '4']",[],[],[],4.31
17.06. 18:10,Vincent Ruggeri S.,2,6,6,,,,3,4,65%,80% (28/35),47% (9/19),0% (0/1),38% (9/24),59% (13/22),67% (4/6),6,69% (37/54),48% (22/46),59% (59/100),9,89% (8/9),50% (4/8),71% (12/17),"['3', '1', '5', '1']","['1', '0', '3', '0']",[],[],[],1.20
CHALLENGER MEN - SINGLES :  Bratislava (Slovakia) - Qualification,clay,header
09.06. 16:25,Noguchi R.,0,1,3,,,,0,0,69%,53% (18/34),33% (5/15),29% (2/7),29% (8/28),41% (7/17),100% (1/1),5,47% (23/49),33% (15/45),40% (38/94),1,38% (3/8),13% (1/8),25% (4/16),[],"['1', '0']",[],[],[],2.26
09.06. 16:25,Barton H.,2,6,6,,,,5,2,62%,71% (20/28),59% (10/17),0% (0/1),47% (16/34),67% (10/15),71% (5/7),7,67% (30/45),53% (26/49),60% (56/94),6,88% (7/8),63% (5/8),75% (12/16),"['2', '1', '4', '1', '6', '1']","['1', '1', '3', '1']",[],[],[],1.60
CHALLENGER MEN - SINGLES :  Zagreb (Croatia),clay,header
04.06. 13:40,Noguchi R.,0,3,3,,,,0,0,83%,57% (30/53),64% (7/11),56% (5/9),27% (11/41),47% (7/15),33% (1/3),5,55% (35/64),32% (18/56),44% (53/120),2,56% (5/9),11% (1/9),33% (6/18),[],"['2', '2']",[],[],[],3.66
04.06. 13:40,Dalla Valle E.,2,6,6,,,,2,1,73%,73% (30/41),53% (8/15),67% (2/3),47% (25/53),36% (4/11),44% (4/9),5,68% (38/56),45% (29/64),56% (67/120),4,89% (8/9),44% (4/9),67% (12/18),"['5', '3']","['2', '1', '4', '3', '6', '3']",[],[],[],1.26
ITF MEN - SINGLES :  M25 Kiseljak (Bosnia and Herzegovina),clay,header
CHALLENGER MEN - SINGLES :  Taipei (Taiwan),hard,header
15.05. 10:40,Noguchi R.,0,1,4,,,,1,3,60%,50% (17/34),35% (8/23),55% (6/11),31% (12/39),54% (7/13),100% (2/2),4,44% (25/57),37% (19/52),40% (44/109),2,38% (3/8),22% (2/9),29% (5/17),"['1', '4']","['2', '2']",[],[],[],3.31
15.05. 10:40,Hsu Y. H.,2,6,6,,,,4,1,75%,69% (27/39),46% (6/13),0% (0/2),50% (17/34),65% (15/23),45% (5/11),8,63% (33/52),56% (32/57),60% (65/109),4,78% (7/9),63% (5/8),71% (12/17),"['2', '0', '4', '0', '5', '1']","['1', '0', '3', '2']",[],[],[],1.31
14.05. 15:35,Noguchi R.,2,7^7,6,,,,1,1,63%,71% (34/48),61% (17/28),0% (0/1),37% (21/57),57% (13/23),33% (2/6),5,67% (51/76),43% (34/80),54% (85/156),3,91% (10/11),20% (2/10),57% (12/21),"['4', '3']","['3', '1']",[],[],[],1.33
14.05. 15:35,Ayeni A.,0,6^2,3,,,,10,2,71%,63% (36/57),43% (10/23),67% (4/6),29% (14/48),39% (11/28),100% (1/1),5,58% (46/80),33% (25/76),46% (71/156),2,80% (8/10),9% (1/11),43% (9/21),"['4', '4']",[],[],[],[],2.95
CHALLENGER MEN - SINGLES :  Guangzhou (China),hard,header
30.04. 10:20,Noguchi R.,0,1,3,,,,1,1,62%,48% (15/31),32% (6/19),40% (4/10),23% (7/30),53% (10/19),29% (2/7),7,42% (21/50),35% (17/49),38% (38/99),2,25% (2/8),25% (2/8),25% (4/16),"['1', '1']","['2', '3']",[],[],[],2.06
30.04. 10:20,Escoffier A.,2,6,6,,,,4,1,61%,77% (23/30),47% (9/19),71% (5/7),52% (16/31),68% (13/19),60% (6/10),11,65% (32/49),58% (29/50),62% (61/99),6,75% (6/8),75% (6/8),75% (12/16),"['1', '0', '2', '1', '4', '1', '6', '1']","['3', '1', '5', '3']",[],[],[],1.71
CHALLENGER MEN - SINGLES :  Guangzhou (China) - Qualification,hard,header
29.04. 10:55,Noguchi R.,2,6,2,6,,,1,0,63%,54% (30/56),70% (23/33),63% (5/8),28% (15/53),61% (22/36),40% (4/10),6,60% (53/89),42% (37/89),51% (90/178),3,77% (10/13),31% (4/13),54% (14/26),"['2', '0', '6', '4']",[],"['3', '1', '6', '2']",[],[],2.14
29.04. 10:55,Echargui M.,1,4,6,2,,,5,1,60%,72% (38/53),39% (14/36),60% (6/10),46% (26/56),30% (10/33),38% (3/8),7,58% (52/89),40% (36/89),49% (88/178),3,69% (9/13),23% (3/13),46% (12/26),"['3', '4']","['2', '1', '5', '2']",[],[],[],1.67
28.04. 15:05,Noguchi R.,2,4,6,7^7,,,0,3,56%,62% (40/65),49% (25/51),67% (10/15),30% (20/66),61% (27/44),36% (5/14),8,56% (65/116),43% (47/110),50% (112/226),3,69% (11/16),31% (5/16),50% (16/32),"['4', '5']","['3', '2']","['2', '3', '5', '4', '6', '5']",[],[],1.17
28.04. 15:05,Haliak M.,1,6,4,6^4,,,2,3,60%,70% (46/66),39% (17/44),64% (9/14),38% (25/65),51% (26/51),33% (5/15),7,57% (63/110),44% (51/116),50% (114/226),3,69% (11/16),31% (5/16),50% (16/32),"['2', '0', '6', '4']",[],"['2', '0', '5', '5', '6', '6']",[],[],4.69
CHALLENGER MEN - SINGLES :  Shenzhen 3 (China),hard,header
24.04. 14:05,Noguchi R.,1,6,3,6^5,,,3,0,58%,70% (40/57),61% (25/41),50% (1/2),22% (12/54),46% (16/35),50% (2/4),6,66% (65/98),31% (28/89),50% (93/187),3,93% (13/14),13% (2/15),52% (15/29),"['2', '1', '5', '2']",[],[],[],[],2.20
24.04. 14:05,Bolt A.,2,2,6,7^7,,,7,3,61%,78% (42/54),54% (19/35),50% (2/4),30% (17/57),39% (16/41),50% (1/2),6,69% (61/89),34% (33/98),50% (94/187),3,87% (13/15),7% (1/14),48% (14/29),[],"['3', '1']",[],[],[],1.64
CHALLENGER MEN - SINGLES :  Shenzhen 3 (China) - Qualification,hard,header
23.04. 12:15,Noguchi R.,2,6,7^7,,,,3,1,63%,84% (32/38),55% (12/22),67% (2/3),29% (15/51),67% (18/27),38% (3/8),5,73% (44/60),42% (33/78),56% (77/138),3,90% (9/10),30% (3/10),60% (12/20),"['3', '1', '6', '2']","['4', '2']",[],[],[],2.33
23.04. 12:15,Ramanathan R.,0,2,6^5,,,,8,6,65%,71% (36/51),33% (9/27),63% (5/8),16% (6/38),45% (10/22),33% (1/3),5,58% (45/78),27% (16/60),44% (61/138),2,70% (7/10),10% (1/10),40% (8/20),[],"['3', '4']",[],[],[],1.57
22.04. 14:40,Noguchi R.,2,6^6,7,7,,,3,2,59%,72% (46/64),56% (25/45),56% (5/9),32% (24/76),60% (30/50),38% (6/16),7,65% (71/109),43% (54/126),53% (125/235),3,78% (14/18),33% (6/18),56% (20/36),"['1', '0', '6', '5']","['2', '0', '7', '5']","['3', '3', '7', '5']",[],[],1.05
22.04. 14:40,Zeng Y.,1,7^8,5,5,,,11,2,60%,68% (52/76),40% (20/50),63% (10/16),28% (18/64),44% (20/45),44% (4/9),6,57% (72/126),35% (38/109),47% (110/235),3,67% (12/18),22% (4/18),44% (16/36),"['2', '2', '6', '6']","['2', '3']","['1', '0']",[],[],9.05
CHALLENGER MEN - SINGLES :  Gwangju (South Korea) - Qualification,hard,header
15.04. 12:55,Noguchi R.,0,3,1,,,,2,1,61%,39% (12/31),35% (7/20),30% (3/10),43% (10/23),48% (15/31),30% (3/10),8,37% (19/51),46% (25/54),42% (44/105),3,13% (1/8),38% (3/8),25% (4/16),"['1', '3', '3', '3']","['1', '0']",[],[],[],1.91
15.04. 12:55,McCabe J.,2,6,6,,,,6,2,43%,57% (13/23),52% (16/31),70% (7/10),61% (19/31),65% (13/20),70% (7/10),6,54% (29/54),63% (32/51),58% (61/105),6,63% (5/8),88% (7/8),75% (12/16),"['1', '0', '3', '0', '4', '3', '6', '3']","['1', '1', '3', '1', '5', '1']",[],[],[],1.80
14.04. 09:05,Noguchi R.,2,6,6,,,,2,1,57%,67% (22/33),64% (16/25),33% (1/3),28% (10/36),64% (21/33),57% (4/7),5,66% (38/58),45% (31/69),54% (69/127),3,80% (8/10),40% (4/10),60% (12/20),"['5', '4']","['2', '1', '4', '3', '5', '4']",[],[],[],1.40
14.04. 09:05,Sasikumar M.,0,4,4,,,,3,2,52%,72% (26/36),36% (12/33),43% (3/7),33% (11/33),36% (9/25),67% (2/3),5,55% (38/69),34% (20/58),46% (58/127),2,60% (6/10),20% (2/10),40% (8/20),[],"['3', '3', '4', '4']",[],[],[],2.84
CHALLENGER MEN - SINGLES :  Busan (South Korea),hard,header
10.04. 10:00,Noguchi R.,0,2,3,,,,1,1,53%,46% (13/28),64% (16/25),43% (3/7),41% (13/32),27% (7/26),0% (0/2),4,55% (29/53),34% (20/58),44% (49/111),1,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],2.04
10.04. 10:00,Marchenko I.,2,6,6,,,,4,1,55%,59% (19/32),73% (19/26),100% (2/2),54% (15/28),36% (9/25),57% (4/7),4,66% (38/58),45% (24/53),56% (62/111),4,100% (8/8),44% (4/9),71% (12/17),"['1', '0', '5', '2']","['4', '3', '6', '3']",[],[],[],1.72
09.04. 09:30,Noguchi R.,2,7,7,,,,0,2,65%,62% (32/52),61% (17/28),63% (5/8),34% (16/47),63% (22/35),45% (5/11),7,61% (49/80),46% (38/82),54% (87/162),4,75% (9/12),42% (5/12),58% (14/24),"['4', '3', '6', '5']","['1', '0', '4', '1', '6', '5']",[],[],[],2.76
09.04. 09:30,Bu Y.,0,5,5,,,,3,5,57%,66% (31/47),37% (13/35),55% (6/11),38% (20/52),39% (11/28),38% (3/8),4,54% (44/82),39% (31/80),46% (75/162),4,58% (7/12),25% (3/12),42% (10/24),"['5', '5']","['2', '4', '4', '4']",[],[],[],1.42
