Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,30/62,19/26,11/25,0/2,-,0/9
2024,13/23,8/11,5/7,0/2,-,0/3
2023,13/27,11/14,2/9,-,-,0/4
2022,0/2,-,-,-,-,0/2
2019,3/5,-,3/5,-,-,-
2018,1/3,0/1,1/2,-,-,-
2017,0/2,-,0/2,-,-,-
