Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,146/128,96/79,38/37,12/12,-,-
2024,4/3,3/2,1/1,-,-,-
2023,11/15,3/8,8/6,0/1,-,-
2022,16/14,14/11,2/3,-,-,-
2021,25/19,18/13,7/5,0/1,-,-
2020,8/9,4/5,4/4,-,-,-
2019,11/8,11/6,0/1,0/1,-,-
2018,21/18,11/8,9/9,1/1,-,-
2017,16/14,12/10,4/4,-,-,-
2016,32/24,20/14,3/3,9/7,-,-
2015,2/4,0/2,0/1,2/1,-,-
