Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,27/36,18/17,7/12,2/6,-,0/1
2024,15/13,15/8,0/2,0/2,-,0/1
2023,3/6,2/3,0/1,1/2,-,-
2022,2/4,0/2,2/2,-,-,-
2021,6/10,1/4,5/6,-,-,-
2020,1/3,-,0/1,1/2,-,-
