Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,389/294,142/127,185/107,61/57,0/2,1/1
2024,32/34,9/16,15/9,8/8,0/1,-
2023,35/42,16/22,13/10,6/9,0/1,-
2022,45/39,27/16,5/8,13/14,-,0/1
2021,39/29,17/15,13/7,8/7,-,1/0
2020,28/15,3/3,18/7,7/5,-,-
2019,48/22,16/10,26/9,6/3,-,-
2018,26/13,13/6,4/3,9/4,-,-
2017,12/12,4/5,8/7,-,-,-
2016,33/24,13/8,20/14,0/2,-,-
2015,45/26,6/6,36/16,3/4,-,-
2014,32/26,12/11,19/14,1/1,-,-
2013,14/12,6/9,8/3,-,-,-
