Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
11.06.,Takamisawa T.,2,,,,,,"['3', '2', '6', '3']","['1', '1', '3', '1', '5', '1']",[],[],[],-
11.06.,Matsui T.,0,,,,,,[],"['1', '0']",[],[],[],-
08.09.2024,Trongcharoenchaikul W.,2,,,,,,10,3,55%,89% (24/27),64% (14/22),100% (2/2),25% (7/28),63% (12/19),60% (3/5),78% (38/49),40% (19/47),59% (57/96),5,0,100% (9/9),33% (3/9),67% (12/18),"['2', '1', '4', '1']","['3', '2']",[],[],[],1.13
08.09.2024,Matsui T.,0,,,,,,5,2,60%,75% (21/28),37% (7/19),40% (2/5),11% (3/27),36% (8/22),0% (0/2),60% (28/47),22% (11/49),41% (39/96),5,0,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],5.54
31.12.2023,Statham J. R.,2,,,,,,4,5,51%,81% (26/32),52% (16/31),50% (2/4),27% (9/33),59% (20/34),57% (4/7),67% (42/63),43% (29/67),55% (71/130),80% (8/10),40% (4/10),60% (12/20),"['3', '2', '5', '2']","['1', '0', '4', '5']",[],[],[],1.03
31.12.2023,Matsui T.,0,,,,,,8,6,49%,73% (24/33),41% (14/34),43% (3/7),19% (6/32),48% (15/31),50% (2/4),57% (38/67),33% (21/63),45% (59/130),60% (6/10),20% (2/10),40% (8/20),[],"['2', '2', '5', '3']",[],[],[],10.50
11.09.2023,Sun Qian,2,,,,,,12,5,61%,70% (44/63),55% (22/40),33% (1/3),33% (16/48),52% (28/54),71% (5/7),63% (66/104),43% (44/102),53% (110/206),87% (13/15),33% (5/15),60% (18/30),"['1', '0']","['2', '0', '4', '0', '6', '0']","['3', '1']",[],[],1.37
11.09.2023,Matsui T.,1,,,,,,2,13,47%,67% (32/48),48% (26/54),29% (2/7),30% (19/63),45% (18/40),67% (2/3),57% (58/102),37% (38/104),47% (96/206),67% (10/15),13% (2/15),40% (12/30),"['3', '3']",[],"['3', '4']",[],[],2.96
10.09.2023,Matsui T.,2,,,,,,4,5,57%,84% (27/32),54% (13/24),100% (2/2),49% (20/41),52% (13/25),36% (4/11),71% (40/56),50% (33/66),60% (73/122),100% (9/9),44% (4/9),72% (13/18),"['6', '5']","['1', '0', '3', '0', '5', '0']",[],[],[],1.83
10.09.2023,Dong J.,0,,,,,,1,2,62%,51% (21/41),48% (12/25),64% (7/11),16% (5/32),46% (11/24),0% (0/2),50% (33/66),29% (16/56),40% (49/122),56% (5/9),0% (0/9),28% (5/18),[],[],[],[],[],1.83
27.08.2023,Ho R.,2,,,,,,8,1,51%,79% (15/19),72% (13/18),0% (0/0),41% (11/27),69% (18/26),63% (5/8),76% (28/37),55% (29/53),63% (57/90),100% (7/7),71% (5/7),86% (12/14),"['1', '0', '3', '0', '5', '0']","['1', '0', '3', '0']",[],[],[],1.08
27.08.2023,Matsui T.,0,,,,,,4,8,51%,59% (16/27),31% (8/26),38% (3/8),21% (4/19),28% (5/18),0% (0/0),45% (24/53),24% (9/37),37% (33/90),29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],6.83
12.02.2023,Chepelev A.,2,,,,,,3,1,70%,79% (26/33),71% (10/14),0% (0/0),40% (8/20),50% (13/26),50% (3/6),77% (36/47),46% (21/46),61% (57/93),100% (9/9),38% (3/8),71% (12/17),"['3', '1']","['2', '1', '4', '1']",[],[],[],1.06
12.02.2023,Matsui T.,0,,,,,,4,5,43%,60% (12/20),50% (13/26),50% (3/6),21% (7/33),29% (4/14),0% (0/0),54% (25/46),23% (11/47),39% (36/93),63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],7.90
02.01.2023,Bonadio R.,2,,,,,,6,0,70%,80% (28/35),67% (10/15),100% (1/1),37% (11/30),54% (13/24),50% (3/6),76% (38/50),44% (24/54),60% (62/104),100% (9/9),33% (3/9),67% (12/18),"['3', '2', '6', '3']","['3', '1']",[],[],[],1.02
02.01.2023,Matsui T.,0,,,,,,2,3,56%,63% (19/30),46% (11/24),50% (3/6),20% (7/35),33% (5/15),0% (0/1),56% (30/54),24% (12/50),40% (42/104),67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],22.00
20.11.2022,Trotter J. K.,2,,,,,,13,0,71%,86% (30/35),71% (10/14),0% (0/0),32% (15/47),48% (16/33),29% (2/7),82% (40/49),39% (31/80),55% (71/129),100% (10/10),20% (2/10),60% (12/20),"['2', '1']","['2', '1']",[],[],[],1.02
20.11.2022,Matsui T.,0,,,,,,4,2,59%,68% (32/47),52% (17/33),71% (5/7),14% (5/35),29% (4/14),0% (0/0),61% (49/80),18% (9/49),45% (58/129),80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],8.00
16.10.2022,Neuchrist M.,2,,,,,,4,1,53%,76% (19/25),73% (16/22),50% (1/2),47% (18/38),58% (15/26),50% (4/8),74% (35/47),52% (33/64),61% (68/111),89% (8/9),50% (4/8),71% (12/17),"['3', '3', '5', '3']","['1', '0', '5', '2']",[],[],[],1.05
16.10.2022,Matsui T.,0,,,,,,6,1,59%,53% (20/38),42% (11/26),50% (4/8),24% (6/25),27% (6/22),50% (1/2),48% (31/64),26% (12/47),39% (43/111),50% (4/8),11% (1/9),29% (5/17),"['3', '2']",[],[],[],[],8.90
04.09.2022,Sekulic P.,2,,,,,,6,3,70%,79% (33/42),50% (9/18),50% (2/4),30% (12/40),56% (14/25),60% (3/5),70% (42/60),40% (26/65),54% (68/125),82% (9/11),27% (3/11),55% (12/22),"['3', '3', '6', '4']","['3', '1']",[],[],[],1.05
04.09.2022,Matsui T.,0,,,,,,6,4,62%,70% (28/40),44% (11/25),40% (2/5),21% (9/42),50% (9/18),50% (2/4),60% (39/65),30% (18/60),46% (57/125),73% (8/11),18% (2/11),45% (10/22),"['2', '1']","['2', '3']",[],[],[],8.40
10.07.2022,Shelton B.,2,,,,,,8,2,45%,100% (14/14),82% (14/17),0% (0/0),68% (13/19),52% (12/23),63% (5/8),90% (28/31),60% (25/42),73% (53/73),100% (7/7),71% (5/7),86% (12/14),"['1', '0', '3', '0', '5', '0']","['1', '0', '5', '2']",[],[],[],1.03
10.07.2022,Matsui T.,0,,,,,,1,3,45%,32% (6/19),48% (11/23),38% (3/8),0% (0/14),18% (3/17),0% (0/0),40% (17/42),10% (3/31),27% (20/73),29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],12.00
13.02.2022,Bobrov B.,0,,,,,,4,1,73%,100% (11/11),25% (1/4),0% (0/0),50% (2/4),25% (3/12),50% (2/4),80% (12/15),63% (10/16),71% (22/31),100% (3/3),100% (2/2),100% (5/5),"['2', '0', '4', '0']",[],[],[],[],1.02
13.02.2022,Matsui T.,0,,,,,,1,5,25%,50% (2/4),33% (4/12),50% (2/4),0% (0/11),50% (2/4),0% (0/0),38% (6/16),20% (3/15),29% (9/31),0% (0/2),0% (0/3),0% (0/5),[],[],[],[],[],12.50
05.12.2021,Paul J.,2,,,,,,2,5,48%,59% (19/32),62% (21/34),86% (6/7),38% (8/21),43% (12/28),56% (5/9),61% (40/66),57% (28/49),59% (68/115),100% (7/7),63% (5/8),75% (12/16),"['1', '0', '4', '1', '6', '1']","['2', '0', '5', '3']",[],[],[],1.03
05.12.2021,Matsui T.,0,,,,,,1,8,43%,62% (13/21),29% (8/28),44% (4/9),41% (13/32),24% (8/34),14% (1/7),43% (21/49),39% (26/66),41% (47/115),38% (3/8),13% (1/8),27% (4/15),[],"['2', '3']",[],[],[],11.00
12.01.2020,Crnokrak A.,2,,,,,,"['3', '1', '6', '2']","['2', '0', '4', '0', '6', '0']",[],[],[],1.39
12.01.2020,Matsui T.,0,,,,,,[],[],[],[],[],2.83
