Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,522/299,503/285,8/8,0/2,0/1,11/3
2024,27/20,27/19,-,-,0/1,-
2023,44/30,33/25,0/2,-,-,11/3
2022,49/24,49/24,-,-,-,-
2021,45/32,42/28,3/3,0/1,-,-
2020,11/7,9/5,2/2,-,-,-
2019,65/25,65/25,-,-,-,-
2018,36/30,36/30,-,-,-,-
2017,54/24,54/23,-,0/1,-,-
2016,44/21,44/21,-,-,-,-
2015,57/23,54/22,3/1,-,-,-
2014,37/14,37/14,-,-,-,-
2013,4/12,4/12,-,-,-,-
2012,36/25,36/25,-,-,-,-
2011,12/11,12/11,-,-,-,-
2010,1/1,1/1,-,-,-,-
