Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,172/159,17/19,113/105,42/33,0/2,-
2024,25/26,6/8,19/17,0/1,-,-
2023,23/22,1/3,17/13,5/4,0/2,-
2022,24/19,-,22/15,2/4,-,-
2021,27/20,3/2,12/10,12/8,-,-
2020,5/7,0/1,3/3,2/3,-,-
2019,11/22,0/2,11/18,0/2,-,-
2018,22/14,-,11/10,11/4,-,-
2017,24/17,6/2,10/10,8/5,-,-
2016,7/7,1/1,4/4,2/2,-,-
2015,4/5,-,4/5,-,-,-
