Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,93/110,3/4,80/101,6/2,-,4/3
2024,8/6,-,8/6,-,-,-
2023,0/2,-,0/2,-,-,-
2022,17/11,-,17/11,-,-,-
2020,3/3,-,3/2,-,-,0/1
2019,8/10,0/1,8/9,-,-,-
2018,21/20,3/3,17/15,-,-,1/2
2017,13/18,-,7/17,3/1,-,3/0
2016,7/18,-,7/18,-,-,-
2015,10/12,-,7/11,3/1,-,-
2014,4/5,-,4/5,-,-,-
2013,2/5,-,2/5,-,-,-
