Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,69/57,32/25,28/23,6/7,-,3/2
2024,14/17,5/7,4/5,5/5,-,-
2023,37/23,21/11,12/8,1/2,-,3/2
2022,10/8,3/4,7/4,-,-,-
2021,5/5,1/2,4/3,-,-,-
2020,2/2,2/1,0/1,-,-,-
2019,1/2,-,1/2,-,-,-
