Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,277/202,234/154,25/27,15/19,0/1,3/1
2024,57/29,57/29,-,-,-,-
2023,52/38,44/32,0/2,6/4,-,2/0
2022,32/40,22/22,3/9,7/9,-,-
2021,50/41,41/30,7/5,2/4,0/1,0/1
2020,25/19,16/12,9/5,0/2,-,-
2019,44/24,37/18,6/6,-,-,1/0
2018,8/6,8/6,-,-,-,-
2017,9/4,9/4,-,-,-,-
2016,0/1,0/1,-,-,-,-
