Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,128/69,16/8,111/59,1/1,-,0/1
2024,31/14,0/1,31/13,-,-,-
2023,33/19,8/3,24/14,1/1,-,0/1
2022,35/17,8/4,27/13,-,-,-
2021,10/7,-,10/7,-,-,-
2020,4/2,-,4/2,-,-,-
2019,9/7,-,9/7,-,-,-
2018,4/2,-,4/2,-,-,-
2014,2/1,-,2/1,-,-,-
