Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,60/87,33/45,15/28,6/10,-,6/4
2024,9/14,3/6,5/6,1/2,-,-
2023,21/28,14/18,1/6,-,-,6/4
2022,4/8,-,4/8,-,-,-
2021,11/10,7/5,0/1,4/4,-,-
2020,1/3,-,1/2,0/1,-,-
2019,8/9,3/3,4/5,1/1,-,-
2018,1/2,1/2,-,-,-,-
2017,3/1,3/1,-,-,-,-
2016,0/4,0/4,-,-,-,-
2015,1/3,1/3,-,-,-,-
2014,0/2,0/2,-,-,-,-
2013,1/2,1/1,-,0/1,-,-
2012,0/1,-,-,0/1,-,-
