Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,52/69,46/58,0/2,-,-,6/9
2024,13/12,13/12,-,-,-,-
2023,16/19,12/12,0/2,-,-,4/5
2022,11/14,9/10,-,-,-,2/4
2021,10/10,10/10,-,-,-,-
2020,2/12,2/12,-,-,-,-
2018,0/2,0/2,-,-,-,-
