Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,122/73,46/27,57/41,4/2,-,15/3
2024,23/10,10/3,12/7,-,-,1/0
2023,25/10,5/2,12/4,4/2,-,4/2
2022,18/11,6/4,2/6,-,-,10/1
2021,37/27,22/16,15/11,-,-,-
2020,14/8,-,14/8,-,-,-
2019,5/7,3/2,2/5,-,-,-
