Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,378/309,45/55,273/203,17/14,34/31,9/6
2024,23/26,2/7,17/16,-,2/3,2/0
2023,40/30,9/7,26/19,-,4/3,1/1
2022,36/29,7/8,26/19,3/2,-,-
2021,7/21,5/8,1/9,-,1/4,-
2020,13/10,4/3,9/7,-,-,-
2019,37/29,6/5,26/20,3/1,0/2,2/1
2018,36/26,1/3,29/19,3/3,-,3/1
2017,24/31,1/6,23/21,0/1,0/3,-
2016,27/33,5/4,19/22,1/1,1/3,1/3
2015,55/25,1/1,43/19,1/2,10/3,-
2014,34/23,4/3,23/15,1/2,6/3,-
2013,28/22,-,25/16,0/1,3/5,-
2012,18/4,-,6/1,5/1,7/2,-
