Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,23/15,2/6,8/7,4/1,-,9/1
2023,16/6,0/1,6/4,4/1,-,6/0
2022,4/4,1/2,0/1,-,-,3/1
2021,1/1,1/1,-,-,-,-
2020,0/1,0/1,-,-,-,-
2019,2/3,0/1,2/2,-,-,-
