Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,39/13,0/2,14/3,1/2,-,24/6
2024,14/3,-,14/3,-,-,-
2023,13/3,-,-,-,-,13/3
2022,11/3,-,-,-,-,11/3
2021,1/4,0/2,-,1/2,-,-
