Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,141/90,3/7,129/78,1/2,-,8/3
2024,32/21,-,30/20,-,-,2/1
2023,25/21,0/2,19/15,1/2,-,5/2
2022,60/26,3/3,57/23,-,-,-
2021,15/10,-,15/10,-,-,-
2020,2/4,-,2/4,-,-,-
2019,6/3,0/2,5/1,-,-,1/0
2018,1/2,-,1/2,-,-,-
2017,0/1,-,0/1,-,-,-
2016,0/2,-,0/2,-,-,-
