20.04.2023,Onclin G.,2,6,1,6,,,0,1,64%,66% (37/56),45% (14/31),56% (5/9),44% (25/57),41% (17/41),31% (4/13),59% (51/87),43% (42/98),50% (93/185),69% (9/13),31% (4/13),50% (13/26),"['3', '2']",[],"['1', '1', '2', '2', '4', '2']",[],[],1.62
18.04.2023,Forti F.,2,7^7,6,,,,1,4,57%,78% (29/37),57% (16/28),67% (2/3),36% (10/28),42% (14/33),50% (3/6),69% (45/65),39% (24/61),55% (69/126),90% (9/10),30% (3/10),60% (12/20),[],"['1', '0', '2', '1', '4', '1']",[],[],[],2.67
18.04.2023,Fonio G.,0,6^4,2,,,,0,3,46%,64% (18/28),58% (19/33),50% (3/6),22% (8/37),43% (12/28),33% (1/3),61% (37/61),31% (20/65),45% (57/126),70% (7/10),10% (1/10),40% (8/20),[],"['1', '1']",[],[],[],1.44
ITF MEN - SINGLES :  M25 Santa Margherita di Pula (Italy),clay,header
ITF MEN - SINGLES :  M25 Trento (Italy),hard,header
CHALLENGER MEN - SINGLES :  Biel (Switzerland),hard,header
23.03.2023,Forti F.,0,4,4,,,,2,2,72%,66% (29/44),53% (9/17),75% (6/8),14% (5/35),42% (10/24),0% (0/2),62% (38/61),25% (15/59),44% (53/120),80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],3.62
23.03.2023,Rodionov J.,2,6,6,,,,8,2,59%,86% (30/35),58% (14/24),100% (2/2),34% (15/44),47% (8/17),25% (2/8),75% (44/59),38% (23/61),56% (67/120),100% (10/10),20% (2/10),60% (12/20),"['5', '4']","['1', '0']",[],[],[],1.26
21.03.2023,Forti F.,2,7^7,6,,,,5,1,66%,71% (32/45),70% (16/23),67% (2/3),33% (18/55),47% (14/30),22% (2/9),71% (48/68),38% (32/85),52% (80/153),91% (10/11),18% (2/11),55% (12/22),"['4', '4']","['3', '2']",[],[],[],1.69
21.03.2023,Paul J.,0,6^5,4,,,,2,1,65%,67% (37/55),53% (16/30),78% (7/9),29% (13/45),30% (7/23),33% (1/3),62% (53/85),29% (20/68),48% (73/153),82% (9/11),9% (1/11),45% (10/22),"['3', '2']",[],[],[],[],2.08
CHALLENGER MEN - SINGLES :  Biel (Switzerland) - Qualification,hard,header
20.03.2023,Forti F.,2,6,7,,,,8,0,79%,75% (36/48),54% (7/13),0% (0/1),40% (17/43),37% (7/19),33% (3/9),70% (43/61),39% (24/62),54% (67/123),91% (10/11),30% (3/10),62% (13/21),"['5', '3']","['3', '2', '6', '5']",[],[],[],1.56
20.03.2023,Potenza L.,0,3,5,,,,0,2,69%,60% (26/43),63% (12/19),67% (6/9),25% (12/48),46% (6/13),100% (1/1),61% (38/62),30% (18/61),46% (56/123),70% (7/10),9% (1/11),38% (8/21),[],"['5', '5']",[],[],[],2.34
19.03.2023,Forti F.,2,4,6,7,,,12,2,65%,70% (43/61),61% (20/33),60% (3/5),33% (20/60),47% (17/36),38% (3/8),67% (63/94),39% (37/96),53% (100/190),88% (14/16),19% (3/16),53% (17/32),[],"['6', '4']","['5', '5', '7', '5']",[],[],1.55
19.03.2023,Haerteis J.,1,6,4,5,,,7,3,63%,67% (40/60),53% (19/36),63% (5/8),30% (18/61),39% (13/33),40% (2/5),61% (59/96),33% (31/94),47% (90/190),81% (13/16),13% (2/16),47% (15/32),"['3', '2']",[],"['3', '2']",[],[],2.36
ITF MEN - SINGLES :  M25 Portimao (Portugal),hard,header
ITF MEN - SINGLES :  M25 Quinta Do Lago (Portugal),hard,header
CHALLENGER MEN - SINGLES :  Rovereto (Italy) - Qualification,hard,header
20.02.2023,Forti F.,1,4,7,5,,,12,3,72%,67% (52/78),60% (18/30),70% (7/10),31% (17/55),32% (14/44),20% (2/10),65% (70/108),31% (31/99),49% (101/207),82% (14/17),12% (2/17),47% (16/34),[],"['7', '5']","['5', '5']",[],[],2.03
20.02.2023,Bu Y.,2,6,5,7,,,3,2,56%,69% (38/55),68% (30/44),80% (8/10),33% (26/78),40% (12/30),30% (3/10),69% (68/99),35% (38/108),51% (106/207),88% (15/17),18% (3/17),53% (18/34),"['4', '3']",[],"['2', '1', '6', '5']",[],[],1.72
19.02.2023,Forti F.,1,4,6,4,,,5,5,67%,63% (34/54),59% (16/27),78% (7/9),43% (25/58),45% (10/22),40% (4/10),62% (50/81),44% (35/80),53% (85/161),83% (10/12),36% (4/11),61% (14/23),[],"['2', '0', '4', '2']","['1', '0', '3', '0']",[],[],2.04
19.02.2023,Moroni M.,1,6,3,0,,,0,2,73%,57% (33/58),55% (12/22),60% (6/10),37% (20/54),41% (11/27),22% (2/9),56% (45/80),38% (31/81),47% (76/161),64% (7/11),17% (2/12),39% (9/23),"['1', '0']","['2', '3']",[],[],[],1.72
ITF MEN - SINGLES :  M25 Monastir 3 (Tunisia),hard,header
ITF MEN - SINGLES :  M25 Monastir 2 (Tunisia),hard,header
ITF MEN - SINGLES :  M25 Monastir (Tunisia),hard,header
ITF MEN - SINGLES :  M15 Monastir 4 (Tunisia),hard,header
CHALLENGER MEN - SINGLES :  Andria (Italy) - Qualification,hard,header
21.11.2022,Forti F.,0,4,3,,,,5,2,70%,60% (21/35),13% (2/15),44% (4/9),27% (10/37),64% (18/28),43% (3/7),46% (23/50),43% (28/65),44% (51/115),44% (4/9),30% (3/10),37% (7/19),"['1', '2', '2', '5', '4', '5']",[],[],[],[],3.14
21.11.2022,Kachmazov A.,2,6,6,,,,3,2,57%,73% (27/37),36% (10/28),57% (4/7),40% (14/35),87% (13/15),56% (5/9),57% (37/65),54% (27/50),56% (64/115),70% (7/10),56% (5/9),63% (12/19),"['2', '0', '3', '1', '5', '1', '6', '4']","['4', '2']",[],[],[],1.33
20.11.2022,Forti F.,2,6,6,,,,5,2,66%,87% (33/38),50% (10/20),100% (2/2),33% (16/48),59% (16/27),29% (2/7),74% (43/58),43% (32/75),56% (75/133),100% (10/10),22% (2/9),63% (12/19),"['4', '2']","['1', '0']",[],[],[],2.29
20.11.2022,Oradini G.,0,3,4,,,,3,3,64%,67% (32/48),41% (11/27),71% (5/7),13% (5/38),50% (10/20),0% (0/2),57% (43/75),26% (15/58),44% (58/133),78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],1.58
ITF MEN - SINGLES :  M25 Sharm ElSheikh 3 (Egypt),hard,header
ITF MEN - SINGLES :  M25 Santa Margherita di Pula 11 (Italy),clay,header
ITF MEN - SINGLES :  M25 Santa Margherita di Pula 10 (Italy),clay,header
CHALLENGER MEN - SINGLES :  Parma 2 (Italy),clay,header
04.10.2022,Forti F.,0,4,0,,,,6,4,44%,71% (17/24),30% (9/30),60% (6/10),14% (4/28),50% (9/18),0% (0/2),48% (26/54),28% (13/46),39% (39/100),50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],3.02
04.10.2022,Taberner C.,2,6,6,,,,2,3,61%,86% (24/28),50% (9/18),100% (2/2),29% (7/24),70% (21/30),40% (4/10),72% (33/46),52% (28/54),61% (61/100),100% (8/8),50% (4/8),75% (12/16),"['3', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],1.36
CHALLENGER MEN - SINGLES :  Parma 2 (Italy) - Qualification,clay,header
03.10.2022,Forti F.,2,7,6,,,,7,5,60%,74% (31/42),46% (13/28),60% (3/5),37% (15/41),52% (11/21),50% (4/8),63% (44/70),42% (26/62),53% (70/132),82% (9/11),40% (4/10),62% (13/21),"['2', '0', '7', '5']","['4', '2', '5', '3']",[],[],[],2.36
03.10.2022,Ajdukovic D.,0,5,3,,,,5,3,66%,63% (26/41),48% (10/21),50% (4/8),26% (11/42),54% (15/28),40% (2/5),58% (36/62),37% (26/70),47% (62/132),60% (6/10),18% (2/11),38% (8/21),"['4', '5']","['3', '4']",[],[],[],1.55
02.10.2022,Forti F.,2,4,7^7,6,,,6,2,66%,68% (48/71),62% (23/37),63% (5/8),25% (17/68),43% (10/23),43% (3/7),66% (71/108),30% (27/91),49% (98/199),81% (13/16),19% (3/16),50% (16/32),"['2', '0']",[],"['3', '2', '5', '2']",[],[],1.09
02.10.2022,Walkin B.,1,6,6^5,4,,,7,0,75%,75% (51/68),57% (13/23),57% (4/7),32% (23/71),38% (14/37),38% (3/8),70% (64/91),34% (37/108),51% (101/199),81% (13/16),19% (3/16),50% (16/32),"['2', '3', '4', '3']",[],"['3', '5']",[],[],6.60
ITF MEN - SINGLES :  M25 Santa Margherita di Pula 8 (Italy),clay,header
CHALLENGER MEN - SINGLES :  Como (Italy) - Qualification,clay,header
29.08.2022,Forti F.,1,3,6,2,,,6,4,54%,64% (27/42),58% (21/36),50% (4/8),29% (15/52),48% (13/27),100% (2/2),62% (48/78),35% (28/79),48% (76/157),69% (9/13),15% (2/13),42% (11/26),[],"['4', '2']","['2', '3']",[],[],1.53
29.08.2022,Cretu C.,2,6,3,6,,,2,1,66%,71% (37/52),52% (14/27),0% (0/2),36% (15/42),42% (15/36),50% (4/8),65% (51/79),38% (30/78),52% (81/157),85% (11/13),31% (4/13),58% (15/26),"['5', '3']",[],"['3', '1', '4', '2', '6', '2']",[],[],2.40
28.08.2022,Forti F.,2,4,6,7,,,6,5,69%,65% (50/77),56% (19/34),86% (12/14),34% (21/62),51% (19/37),44% (4/9),62% (69/111),40% (40/99),52% (109/210),87% (13/15),27% (4/15),57% (17/30),[],"['4', '2', '6', '2']","['5', '5', '7', '5']",[],[],1.37
28.08.2022,Ingildsen J.,1,6,2,5,,,3,4,63%,66% (41/62),49% (18/37),56% (5/9),35% (27/77),44% (15/34),14% (2/14),60% (59/99),38% (42/111),48% (101/210),73% (11/15),13% (2/15),43% (13/30),"['2', '1']",[],"['3', '2']",[],[],3.03
CHALLENGER MEN - SINGLES :  Prague 3 (Czech Republic) - Qualification,clay,header
22.08.2022,Forti F.,1,4,6,3,,,3,2,61%,71% (39/55),43% (15/35),50% (3/6),15% (7/47),58% (25/43),25% (2/8),60% (54/90),36% (32/90),48% (86/180),79% (11/14),14% (2/14),46% (13/28),"['3', '3']","['5', '3']",[],[],[],1.49
22.08.2022,Cuevas M.,2,6,3,6,,,5,9,52%,85% (40/47),42% (18/43),75% (6/8),29% (16/55),57% (20/35),50% (3/6),64% (58/90),40% (36/90),52% (94/180),86% (12/14),21% (3/14),54% (15/28),"['2', '1', '4', '3']",[],"['2', '0']",[],[],2.51
21.08.2022,Forti F.,2,6,6,,,,3,2,61%,61% (27/44),50% (14/28),57% (4/7),49% (17/35),59% (17/29),36% (5/14),57% (41/72),53% (34/64),55% (75/136),70% (7/10),56% (5/9),63% (12/19),"['4', '2', '6', '4']","['2', '0', '3', '1', '5', '3']",[],[],[],1.14
21.08.2022,Nicod J.,0,4,3,,,,0,4,55%,51% (18/35),41% (12/29),64% (9/14),39% (17/44),50% (14/28),43% (3/7),47% (30/64),43% (31/72),45% (61/136),44% (4/9),30% (3/10),37% (7/19),"['3', '4']","['1', '2', '3', '4']",[],[],[],5.10
CHALLENGER MEN - SINGLES :  San Marino (San Marino),clay,header
11.08.2022,Forti F.,1,7^7,6^6,2,,,7,7,62%,77% (49/64),53% (21/40),63% (5/8),31% (24/77),39% (18/46),10% (1/10),67% (70/104),34% (42/123),49% (112/227),81% (13/16),6% (1/16),44% (14/32),"['3', '2']",[],[],[],[],3.18
11.08.2022,Cecchinato M.,2,6^3,7^8,6,,,2,3,63%,69% (53/77),61% (28/46),90% (9/10),23% (15/64),48% (19/40),38% (3/8),66% (81/123),33% (34/104),51% (115/227),94% (15/16),19% (3/16),56% (18/32),"['3', '3']",[],"['2', '0', '6', '2']",[],[],1.40
09.08.2022,Forti F.,2,6,6,,,,3,1,69%,63% (26/41),72% (13/18),83% (5/6),31% (10/32),74% (20/27),67% (4/6),66% (39/59),51% (30/59),58% (69/118),89% (8/9),50% (4/8),71% (12/17),"['4', '2', '5', '3']","['1', '0', '5', '2']",[],[],[],1.65
09.08.2022,Fatic N.,0,3,2,,,,2,5,54%,69% (22/32),26% (7/27),33% (2/6),37% (15/41),28% (5/18),17% (1/6),49% (29/59),34% (20/59),42% (49/118),50% (4/8),11% (1/9),29% (5/17),"['3', '4']",[],[],[],[],2.36
CHALLENGER MEN - SINGLES :  San Marino (San Marino) - Qualification,clay,header
08.08.2022,Forti F.,2,6,6,,,,7,2,56%,84% (26/31),50% (12/24),0% (0/0),39% (17/44),63% (17/27),27% (3/11),69% (38/55),48% (34/71),57% (72/126),100% (9/9),38% (3/8),71% (12/17),"['3', '1']","['1', '0', '3', '0']",[],[],[],1.45
08.08.2022,Zukas M.,0,3,2,,,,2,2,62%,61% (27/44),37% (10/27),73% (8/11),16% (5/31),50% (12/24),0% (0/0),52% (37/71),31% (17/55),43% (54/126),63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.65
07.08.2022,Forti F.,2,7,6,,,,7,8,57%,89% (31/35),42% (11/26),75% (3/4),38% (16/42),65% (11/17),50% (4/8),69% (42/61),46% (27/59),58% (69/120),90% (9/10),44% (4/9),68% (13/19),"['4', '2', '7', '5']","['3', '1', '5', '1']",[],[],[],1.18
07.08.2022,Bondarevskiy Y.,0,5,1,,,,1,2,71%,62% (26/42),35% (6/17),50% (4/8),11% (4/35),58% (15/26),25% (1/4),54% (32/59),31% (19/61),43% (51/120),56% (5/9),10% (1/10),32% (6/19),"['4', '5']",[],[],[],[],4.56
ITF MEN - SINGLES :  M25 Bolzano (Italy),clay,header
ITF MEN - SINGLES :  M15 Gubbio (Italy),clay,header
CHALLENGER MEN - SINGLES :  Verona (Italy) - Qualification,clay,header
11.07.2022,Forti F.,0,2,2,,,,1,1,60%,58% (25/43),38% (11/29),67% (8/12),26% (9/34),35% (6/17),0% (0/3),50% (36/72),29% (15/51),41% (51/123),50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],3.82
11.07.2022,Gigante M.,2,6,6,,,,3,2,67%,74% (25/34),65% (11/17),100% (3/3),42% (18/43),62% (18/29),33% (4/12),71% (36/51),50% (36/72),59% (72/123),100% (8/8),50% (4/8),75% (12/16),"['2', '1', '5', '2']","['2', '1', '5', '2']",[],[],[],1.25
10.07.2022,Forti F.,2,6,7,,,,5,1,62%,67% (32/48),48% (14/29),75% (6/8),36% (14/39),60% (15/25),100% (4/4),60% (46/77),45% (29/64),53% (75/141),82% (9/11),36% (4/11),59% (13/22),"['2', '1', '5', '4']","['3', '2', '6', '5']",[],[],[],2.02
10.07.2022,Dellien Velasco M. A.,0,4,5,,,,1,4,61%,64% (25/39),40% (10/25),0% (0/4),33% (16/48),52% (15/29),25% (2/8),55% (35/64),40% (31/77),47% (66/141),64% (7/11),18% (2/11),41% (9/22),"['2', '2']","['3', '3']",[],[],[],1.76
ITF MEN - SINGLES :  M25 Casinalbo (Italy),clay,header
CHALLENGER MEN - SINGLES :  Francavilla (Italy),clay,header
17.05.2022,Forti F.,0,1,3,,,,2,3,46%,48% (10/21),44% (11/25),38% (3/8),17% (4/24),38% (6/16),50% (1/2),46% (21/46),25% (10/40),36% (31/86),38% (3/8),13% (1/8),25% (4/16),[],"['1', '0']",[],[],[],3.64
17.05.2022,Arnaldi M.,2,6,6,,,,1,1,60%,83% (20/24),63% (10/16),50% (1/2),52% (11/21),56% (14/25),63% (5/8),75% (30/40),54% (25/46),64% (55/86),88% (7/8),63% (5/8),75% (12/16),"['2', '1', '4', '1', '6', '1']","['3', '3', '5', '3']",[],[],[],1.27
ATP - SINGLES :  Rome (Italy) - Qualification,clay,header
07.05.2022,Forti F.,0,1,3,,,,2,5,59%,62% (16/26),33% (6/18),20% (1/5),22% (8/36),46% (6/13),0% (0/3),50% (22/44),29% (14/49),39% (36/93),50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],4.02
07.05.2022,Cressy M.,2,6,6,,,,7,1,73%,78% (28/36),54% (7/13),100% (3/3),38% (10/26),67% (12/18),80% (4/5),71% (35/49),50% (22/44),61% (57/93),100% (8/8),50% (4/8),75% (12/16),"['2', '1', '4', '1', '6', '1']","['5', '3']",[],[],[],1.18
ITF MEN - SINGLES :  M25 Santa Margherita di Pula 2 (Italy),clay,header
CHALLENGER MEN - SINGLES :  Barletta (Italy),clay,header
12.04.2022,Forti F.,0,2,0,,,,0,4,65%,53% (16/30),25% (4/16),50% (5/10),29% (8/28),31% (4/13),0% (0/0),43% (20/46),29% (12/41),37% (32/87),29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],3.06
12.04.2022,Kolar Z.,2,6,6,,,,0,3,68%,71% (20/28),69% (9/13),0% (0/0),47% (14/30),75% (12/16),50% (5/10),71% (29/41),57% (26/46),63% (55/87),100% (7/7),71% (5/7),86% (12/14),"['2', '1', '5', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],1.36
CHALLENGER MEN - SINGLES :  Barletta (Italy) - Qualification,clay,header
11.04.2022,Forti F.,2,6,6,,,,3,3,56%,87% (26/30),58% (14/24),100% (2/2),38% (10/26),52% (13/25),50% (3/6),74% (40/54),45% (23/51),60% (63/105),100% (9/9),38% (3/8),71% (12/17),"['6', '4']","['2', '0', '5', '1']",[],[],[],2.19
11.04.2022,Tiurnev E.,0,4,1,,,,2,2,51%,62% (16/26),48% (12/25),50% (3/6),13% (4/30),42% (10/24),0% (0/2),55% (28/51),26% (14/54),40% (42/105),63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.64
10.04.2022,Forti F.,2,6,6,,,,5,1,56%,68% (15/22),65% (11/17),50% (1/2),65% (13/20),81% (13/16),43% (6/14),67% (26/39),72% (26/36),69% (52/75),86% (6/7),100% (6/6),92% (12/13),"['1', '1', '3', '1', '5', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],1.01
10.04.2022,Carbone L.,0,1,0,,,,0,6,56%,35% (7/20),19% (3/16),57% (8/14),32% (7/22),35% (6/17),50% (1/2),28% (10/36),33% (13/39),31% (23/75),0% (0/6),14% (1/7),8% (1/13),"['1', '0']",[],[],[],[],14.00
CHALLENGER MEN - SINGLES :  Sanremo (Italy),clay,header
04.04.2022,Forti F.,0,2,4,,,,1,4,59%,67% (18/27),53% (10/19),0% (0/3),24% (9/38),41% (9/22),0% (0/6),61% (28/46),30% (18/60),43% (46/106),67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],5.20
04.04.2022,Mager G.,2,6,6,,,,6,0,63%,76% (29/38),59% (13/22),100% (6/6),33% (9/27),47% (9/19),100% (3/3),70% (42/60),39% (18/46),57% (60/106),100% (9/9),33% (3/9),67% (12/18),"['1', '0', '3', '0']","['1', '0']",[],[],[],1.15
CHALLENGER MEN - SINGLES :  Oeiras (Portugal),clay,header
29.03.2022,Forti F.,0,2,1,,,,0,1,56%,45% (10/22),12% (2/17),0% (0/6),30% (9/30),50% (8/16),50% (2/4),31% (12/39),37% (17/46),34% (29/85),14% (1/7),25% (2/8),20% (3/15),"['1', '2', '2', '5']",[],[],[],[],3.78
29.03.2022,Kuzmanov D.,2,6,6,,,,0,0,65%,70% (21/30),50% (8/16),50% (2/4),55% (12/22),88% (15/17),100% (6/6),63% (29/46),69% (27/39),66% (56/85),75% (6/8),86% (6/7),80% (12/15),"['2', '0', '3', '1', '5', '1', '6', '2']","['3', '1', '5', '1']",[],[],[],1.26
CHALLENGER MEN - SINGLES :  Oeiras (Portugal) - Qualification,clay,header
28.03.2022,Forti F.,0,6^1,1,,,,2,6,58%,71% (25/35),16% (4/25),43% (3/7),29% (12/42),50% (11/22),100% (2/2),48% (29/60),36% (23/64),42% (52/124),56% (5/9),20% (2/10),37% (7/19),"['5', '5', '6', '6']",[],[],[],[],1.69
28.03.2022,Perchicot M.,2,7^7,6,,,,0,2,66%,71% (30/42),50% (11/22),0% (0/2),29% (10/35),84% (21/25),57% (4/7),64% (41/64),52% (31/60),58% (72/124),80% (8/10),44% (4/9),63% (12/19),"['2', '1', '6', '5']","['2', '0', '5', '1']",[],[],[],2.14
27.03.2022,Forti F.,2,6,6,,,,1,0,60%,76% (19/25),59% (10/17),75% (3/4),52% (12/23),93% (14/15),86% (6/7),69% (29/42),68% (26/38),69% (55/80),86% (6/7),86% (6/7),86% (12/14),"['1', '0', '3', '0', '6', '1']","['1', '1', '3', '1', '5', '1']",[],[],[],1.04
27.03.2022,Stoliar I.,0,1,1,,,,1,9,61%,48% (11/23),7% (1/15),14% (1/7),24% (6/25),41% (7/17),25% (1/4),32% (12/38),31% (13/42),31% (25/80),14% (1/7),14% (1/7),14% (2/14),[],"['1', '0']",[],[],[],10.50
CHALLENGER MEN - SINGLES :  Zadar (Croatia) - Qualification,clay,header
20.03.2022,Forti F.,0,4,5,,,,1,2,51%,58% (18/31),50% (15/30),38% (3/8),23% (8/35),56% (14/25),60% (3/5),54% (33/61),37% (22/60),45% (55/121),55% (6/11),27% (3/11),41% (9/22),"['3', '5']","['4', '4', '5', '5']",[],[],[],1.06
20.03.2022,Nincevic F.,2,6,7,,,,0,8,58%,77% (27/35),44% (11/25),40% (2/5),42% (13/31),50% (15/30),63% (5/8),63% (38/60),46% (28/61),55% (66/121),73% (8/11),45% (5/11),59% (13/22),"['2', '1', '4', '1']","['3', '2', '5', '4', '6', '5']",[],[],[],8.30
CHALLENGER MEN - SINGLES :  Forli 2 (Italy),hard,header
10.01.2022,Forti F.,1,6^6,7^7,3,,,23,8,65%,79% (59/75),46% (19/41),83% (5/6),23% (16/69),26% (10/38),0% (0/1),67% (78/116),27% (29/107),48% (107/223),94% (15/16),0% (0/17),45% (15/33),[],[],[],[],[],2.48
10.01.2022,Escoffier A.,2,7^8,6^4,6,,,8,3,64%,77% (53/69),66% (25/38),100% (1/1),21% (16/75),34% (14/41),17% (1/6),73% (78/107),33% (38/116),52% (116/223),100% (17/17),6% (1/16),55% (18/33),[],[],"['4', '2']",[],[],1.52
CHALLENGER MEN - SINGLES :  Forli (Italy),hard,header
05.01.2022,Forti F.,0,6^3,3,,,,6,5,59%,81% (29/36),40% (10/25),33% (1/3),19% (10/53),57% (16/28),18% (2/11),64% (39/61),33% (27/81),46% (66/142),75% (6/8),20% (2/10),44% (8/18),"['2', '2']","['1', '0']",[],[],[],1.65
05.01.2022,Sasikumar M.,2,7^7,6,,,,6,1,65%,81% (43/53),39% (11/28),82% (9/11),19% (7/36),40% (10/25),67% (2/3),67% (54/81),36% (22/61),54% (76/142),80% (8/10),25% (2/8),56% (10/18),"['1', '0']","['3', '3', '5', '3']",[],[],[],2.20
CHALLENGER MEN - SINGLES :  Forli 2 (Italy),hard,header
01.12.2021,Forti F.,0,3,5,,,,9,4,59%,67% (29/43),50% (15/30),71% (5/7),15% (5/34),23% (6/26),0% (0/2),60% (44/73),23% (14/60),44% (58/133),89% (8/9),0% (0/11),36% (8/22),[],[],[],[],[],4.30
01.12.2021,Otte O.,2,6,7,,,,9,3,57%,85% (29/34),65% (17/26),100% (2/2),33% (14/43),37% (11/30),29% (2/7),77% (46/60),40% (29/73),56% (75/133),92% (11/12),20% (2/10),65% (13/20),"['2', '0']","['6', '5']",[],[],[],1.21
CHALLENGER MEN - SINGLES :  Bari (Italy),hard,header
25.11.2021,Forti F.,1,7^9,6^1,3,,,12,3,65%,74% (53/72),53% (20/38),50% (2/4),31% (22/71),10% (4/42),0% (0/6),66% (73/110),29% (33/113),48% (106/223),88% (15/17),0% (0/16),45% (15/33),[],[],[],[],[],3.50
25.11.2021,Masur D.,2,6^7,7^7,6,,,4,7,63%,69% (49/71),74% (31/42),100% (6/6),26% (19/72),39% (15/38),50% (2/4),71% (80/113),34% (37/110),52% (117/223),100% (16/16),12% (2/17),55% (18/33),[],[],"['4', '3', '6', '3']",[],[],1.31
24.11.2021,Forti F.,2,6,4,6,,,6,4,50%,76% (32/42),62% (26/42),50% (2/4),32% (20/63),34% (14/41),30% (3/10),69% (58/84),40% (42/104),53% (100/188),87% (13/15),21% (3/14),55% (16/29),"['2', '0', '6', '4']",[],"['4', '2']",[],[],1.15
24.11.2021,Maestrelli F.,1,4,6,3,,,1,8,61%,68% (43/63),46% (19/41),70% (7/10),24% (10/42),29% (12/42),50% (2/4),60% (62/104),31% (26/84),47% (88/188),79% (11/14),13% (2/15),45% (13/29),"['4', '5']","['5', '4']",[],[],[],5.25
CHALLENGER MEN - SINGLES :  Ortisei (Italy) - Qualification,hard,header
07.11.2021,Forti F.,0,4,6^5,,,,9,1,60%,82% (32/39),50% (13/26),67% (4/6),17% (7/42),16% (3/19),100% (1/1),69% (45/65),20% (12/61),45% (57/126),82% (9/11),9% (1/11),45% (10/22),[],"['4', '4']",[],[],[],2.38
07.11.2021,Simon T.,2,6,7^7,,,,21,2,69%,83% (35/42),74% (14/19),0% (0/1),18% (7/39),46% (12/26),33% (2/6),80% (49/61),31% (20/65),55% (69/126),91% (10/11),18% (2/11),55% (12/22),"['3', '2']","['2', '1']",[],[],[],1.56
CHALLENGER MEN - SINGLES :  Bergamo (Italy) - Qualification,hard,header
31.10.2021,Forti F.,0,3,4,,,,5,3,53%,68% (21/31),44% (12/27),0% (0/3),23% (7/31),27% (6/22),50% (1/2),57% (33/58),26% (14/53),42% (47/111),67% (6/9),10% (1/10),37% (7/19),[],"['3', '5']",[],[],[],0
31.10.2021,Hemery C.,2,6,6,,,,8,1,58%,77% (24/31),68% (15/22),50% (1/2),32% (10/31),44% (12/27),100% (3/3),74% (39/53),43% (25/58),58% (64/111),90% (9/10),33% (3/9),63% (12/19),"['3', '1']","['1', '0', '3', '0']",[],[],[],0
CHALLENGER MEN - SINGLES :  Napoli (Italy) - Qualification,clay,header
03.10.2021,Forti F.,1,6^3,7,3,,,12,4,71%,68% (58/85),56% (19/34),92% (12/13),21% (13/61),39% (23/59),14% (1/7),65% (77/119),33% (39/120),49% (116/239),94% (15/16),6% (1/17),48% (16/33),[],"['6', '5']",[],[],[],1.14
03.10.2021,Apostol B. I.,2,7^7,5,6,,,4,3,51%,79% (48/61),56% (33/59),86% (6/7),32% (27/85),32% (11/34),8% (1/13),68% (81/120),35% (42/119),51% (123/239),94% (16/17),6% (1/16),52% (17/33),[],[],"['4', '2']",[],[],5.10
CHALLENGER MEN - SINGLES :  Lisbon (Portugal),clay,header
28.09.2021,Forti F.,0,3,1,,,,2,1,68%,54% (27/50),30% (7/23),55% (6/11),33% (7/21),23% (5/22),25% (1/4),47% (34/73),30% (13/43),41% (47/116),38% (3/8),13% (1/8),25% (4/16),"['3', '5']",[],[],[],[],3.82
28.09.2021,Gaston H.,2,6,6,,,,1,1,49%,67% (14/21),73% (16/22),75% (3/4),46% (23/50),65% (15/23),45% (5/11),70% (30/43),53% (39/73),59% (69/116),88% (7/8),63% (5/8),75% (12/16),"['2', '1', '5', '2', '6', '3']","['2', '0', '5', '1']",[],[],[],1.25
CHALLENGER MEN - SINGLES :  Bucharest (Romania) - Qualification,clay,header
19.09.2021,Forti F.,0,6^2,3,,,,2,4,56%,68% (25/37),59% (17/29),0% (0/2),26% (12/46),34% (11/32),14% (1/7),64% (42/66),32% (25/78),47% (67/144),80% (8/10),9% (1/11),43% (9/21),[],"['1', '0']",[],[],[],1.38
19.09.2021,Gakhov I.,2,7^7,6,,,,3,2,59%,74% (34/46),59% (19/32),86% (6/7),32% (12/37),28% (8/29),100% (2/2),68% (53/78),36% (24/66),53% (77/144),91% (10/11),20% (2/10),57% (12/21),[],"['2', '2', '4', '2']",[],[],[],3.00
CHALLENGER MEN - SINGLES :  Kyiv (Ukraine),clay,header
09.09.2021,Forti F.,0,5,2,,,,1,4,49%,59% (19/32),33% (11/33),45% (5/11),29% (7/24),33% (9/27),75% (3/4),46% (30/65),37% (19/51),42% (49/116),40% (4/10),30% (3/10),35% (7/20),"['2', '1', '4', '1']","['2', '3']",[],[],[],2.61
